"","SWLmu","SWLlam","SWLlam_se","MTWLmu","MTWLlam","MTWLlam_se","muOff","state"
"1813",1.03008229611303,0.151081601366559,0.01705850652873,1.92455646869257,0.328488379296794,0.036804809585425,1.651261351,"SA"
"1814",1.04957434887962,0.152699426962701,0.017247538746997,1.9443146653035,0.336345735396893,0.037661902779182,1.651261351,"SA"
"1815",1.15350541514389,0.03353200170312,0.004662029855805,2.0380787425006,0.235642846736056,0.029340281137073,0.930314113,"NSW"
"1816",0.487330052199422,0.083585131449826,0.009911593610402,2.07934726722622,0.402570554504461,0.047081166216969,0.799096661,"WASouth"
"1817",0.780950034389441,0.103260225714822,0.012129734098839,2.0563529363594,0.292280644786025,0.034396598471742,1.651261351,"WASouth"
"1818",0.785176220826453,0.105632949728163,0.012428254184272,2.06205311286801,0.293495523628115,0.034585062799414,1.651261351,"WASouth"
"1819",0.786386231719719,0.106499837532509,0.012531185207495,2.06431796426418,0.292484861766785,0.034502538487154,1.651261351,"WASouth"
"1820",0.785625708989347,0.106210369139531,0.012490786247575,2.10298168196471,0.298195940134655,0.03515275443906,1.651261351,"WASouth"
"1821",0.783429658808474,0.10524231752416,0.012360232886379,2.12217861881406,0.301356028511189,0.03547150010759,1.651261351,"WASouth"
"1822",0.779021165129436,0.104080732428186,0.012187720093098,2.02793043834095,0.277986495798161,0.03299842639556,1.651261351,"WASouth"
"1823",0.931213445068412,0.12994220645934,0.014559171445118,2.37864168297811,0.333835741464942,0.039624131284863,1.651261351,"SA"
"1824",0.939474606044377,0.133153170789895,0.014900851062594,2.18322863541818,0.30503510327953,0.036119336906844,1.651261351,"SA"
"1825",1.15512633552229,0.033138077659588,0.004639112796345,2.04205607381699,0.236122444275271,0.029430305524861,0.930314113,"NSW"
"1826",0.778520322357511,0.103974120632673,0.012131262786079,2.0299638792027,0.27525261844428,0.032789668624007,1.651261351,"WASouth"
"1827",0.779894968918296,0.104633017007405,0.012187594182187,2.03246714541282,0.276238444982161,0.032941084237637,1.651261351,"WASouth"
"1828",0.776031328051796,0.103516257038532,0.012031681316128,2.06581978916443,0.284126330057814,0.033799857026201,1.651261351,"WASouth"
"1829",0.882655989160405,0.120103909306833,0.01354904019172,2.36030462083626,0.324334705595628,0.038715112995733,1.651261351,"SA"
"1830",0.886283502808405,0.119722395988873,0.01349661614936,2.23488483862055,0.306648170996533,0.03644002678533,1.651261351,"SA"
"1831",0.8882749971372,0.119391173357504,0.013460050866931,2.19456004484866,0.294547324389242,0.035170330096999,1.651261351,"SA"
