"state","lga","longitude","latitude","SLR","SWL_AEPPC","MTWL_AEPPC","SWL_MFSLR_50","SWL_MFSLR_10","SWL_MFSLR_90","MTWL_MFSLR_50","MTWL_MFSLR_10","MTWL_MFSLR_90"
"VIC","Moyne",142.245132446289,-38.4012489318848,0.32,1.44,1.75,231.65,114.85,596.04,97.01,50.88,238.35
"SA","Onkaparinga",138.458389282227,-35.1697807312012,0.32,2.71,3.44,27.27,17.53,49.87,9.78,7.22,14.77
"WANorth","Ashburton",115.466323852539,-20.6898097991943,0.32,2.23,3.28,19.25,12.54,35.16,3.73,3.09,4.85
"QLDNorth","Isaac",149.473999023438,-21.7463283538818,0.32,4.38,5.54,18.03,12.24,30.56,4,3.31,5.18
"QLDNorth","Cook",145.285095214844,-15.4928417205811,0.32,2.23,2.6,124.5,65.59,298.04,52.83,30.74,111.23
"VIC","Greater Geelong",144.635314941406,-38.1060447692871,0.32,1.44,1.8,130.97,69.79,306.05,60.8,34.29,134.48
"WANorth","Ashburton",115.375946044922,-20.6875629425049,0.32,2.05,3.18,103,55.58,238.71,5.36,4.19,7.61
"TAS","West Coast",145.027053833008,-41.8157424926758,0.32,2.26,3.42,1207.88,462.84,4497.33,13.55,9.55,21.87
"WASouth","Dundas",128.882766723633,-31.7294902801514,0.32,2.38,3.59,38.14,23.8,72.03,6.87,5.34,9.66
"SA","Kingston (SA)",139.666198730469,-36.9562568664551,0.32,1.98,2.92,21.86,14.83,36.74,9.41,7.04,13.91
"SA","Kangaroo Island",137.180358886719,-36.0086135864258,0.32,2.37,2.98,49.08,29.96,95.1,27.31,17.47,50.36
"TAS","Circular Head",145.312255859375,-40.7651710510254,0.32,2.36,2.7,117.58,61.72,284.45,41.95,24.81,87.1
"SA","Elliston",134.854675292969,-33.6464500427246,0.32,2.18,4.08,15,10.44,24.61,4.65,3.77,6.21
"WANorth","Shark Bay",113.513900756836,-25.9233150482178,0.32,1.85,2.62,17.47,11.69,30.57,5.89,4.61,8.25
"VIC","Greater Geelong",144.474060058594,-38.2902946472168,0.32,1.73,2.22,60.77,35.26,127.45,21.85,14.19,39.84
"QLDSouth","Noosa",153.108322143555,-26.3750782012939,0.32,1.8,2.64,523.16,227.2,1631.02,12.88,9.12,20.67
"SA","Unincorporated SA",132.431213378906,-32.0147438049316,0.32,2.4,3.46,31.27,19.45,60.29,7.25,5.55,10.42
"SA","Unincorporated SA",136.499649047852,-35.1658554077148,0.32,2.07,3.29,30.61,19.84,54.69,9.49,7.09,14.06
"WANorth","Derby-West Kimberley",123.719276428223,-16.1033020019531,0.32,5.7,6.34,17.58,12.11,29.07,5.67,4.42,8.03
"WANorth","Ashburton",115.097961425781,-21.6335697174072,0.32,2.15,3.09,35.52,21.37,72.28,4.33,3.5,5.86
"SA","Wattle Range",139.998825073242,-37.4942817687988,0.32,1.5,3.07,83.53,48.31,172.97,6.96,5.44,9.67
"QLDNorth","Torres",142.626602172852,-10.716986656189,0.32,2.62,3.45,31.12,19.86,57.19,21.2,13.74,38.85
"TAS","Huon Valley",147.098419189453,-43.2927169799805,0.32,1.57,1.7,96.53,52.29,223.11,65.64,37.7,139.6
"QLDNorth","Torres",142.322967529297,-10.5164833068848,0.32,2.56,3.31,53.07,31.2,109.56,33.89,20.72,67.07
"SA","Kangaroo Island",136.535095214844,-35.8576393127441,0.32,2.08,3.27,28.56,18.58,50.92,8.21,6.27,11.79
"SA","Wattle Range",139.879470825195,-37.3767509460449,0.32,1.57,2.15,38.79,24.44,71.95,21.3,14.22,36.87
"SA","Unincorporated SA",136.156509399414,-34.9915504455566,0.32,2.05,2.41,37.43,23.55,69.81,17.91,12.35,29.54
"VIC","Unincorporated Vic",146.515869140625,-38.9114189147949,0.32,2.29,2.51,225.1,107.55,621.45,67.66,39.5,139.38
"QLDSouth","Fraser Coast",153.356964111328,-24.9777183532715,0.32,2.69,3.31,320.25,147.42,925.47,22.22,14.64,39.3
"WASouth","Rockingham",115.701889038086,-32.3069496154785,0.32,1.5,2.72,48.76,29.43,96.46,7.72,5.83,11.36
"WASouth","Nedlands",115.749351501465,-31.9685497283936,0.32,1.52,2.91,38.25,24.22,70.41,4.82,3.91,6.38
"WANorth","Exmouth",114.09871673584,-22.0990867614746,0.32,2.16,2.84,31.53,19.69,60.26,5.36,4.23,7.43
"WANorth","Ashburton",115.477195739746,-20.836986541748,0.32,2.22,3.31,21.19,13.64,39.38,3.6,2.98,4.68
"SA","Kangaroo Island",137.937957763672,-35.7128486633301,0.32,1.89,2.81,46.2,28.31,89.21,10.53,7.77,15.84
"SA","Cleve",136.576965332031,-33.9472122192383,0.32,2.28,2.96,32.22,20.34,60.25,13.18,9.3,21.25
"SA","Lower Eyre Peninsula",136.023025512695,-34.8660087585449,0.32,2.03,2.33,44.21,27.4,83.87,27.41,17.98,48.24
"SA","Whyalla",137.786407470703,-32.9926872253418,0.32,3.07,3.48,7.86,6.03,11.21,7.41,5.69,10.6
"SA","Yorke Peninsula",137.354400634766,-34.9310340881348,0.32,2.54,3.07,14.8,10.39,23.92,7.33,5.65,10.43
"QLDNorth","Mackay",149.895462036133,-21.0195617675781,0.32,4.31,5.25,29.44,18.97,53.3,5.5,4.36,7.58
"VIC","East Gippsland",147.987808227539,-37.8907623291016,0.32,1.31,2,187.33,91.24,505.18,13.15,9.28,21.19
NA,"Whitsunday",149.818756103516,-20.0906581878662,0.32,3.01,4.25,86.84,48.31,192.32,4.33,3.57,5.62
"NSW","Ballina",153.61018371582,-28.8397369384766,0.32,1.76,2.48,351.99,167.98,946.7,18.9,12.64,32.85
"NT","Unincorporated NT",130.514770507812,-12.6257009506226,0.32,4.4,4.5,47.42,28.7,93.54,30.12,19.39,54.56
"SA","Yankalilla",138.086761474609,-35.6061515808105,0.32,1.93,2.91,32.24,20.7,58.47,8.96,6.69,13.32
"NSW","Port Stephens",152.201217651367,-32.7411689758301,0.32,1.82,2.99,105.84,58.85,231.91,5.51,4.45,7.33
"QLDNorth","Cook",144.883728027344,-14.5548992156982,0.32,2.23,2.7,175.13,88.44,443.38,34.9,21.47,68.11
"QLDNorth","Gladstone",151.92448425293,-23.306095123291,0.32,2.96,3.99,182.77,92.24,462.01,8.01,5.99,11.99
"VIC","Bass Coast",145.359298706055,-38.569507598877,0.32,2.37,4,63.87,36.45,137.7,6.04,4.74,8.41
"WASouth","Dundas",126.06566619873,-32.2820434570312,0.32,1.6,2.75,48.98,29.6,96.68,6.75,5.23,9.56
"VIC","Mornington Peninsula",144.762985229492,-38.345573425293,0.32,1.45,1.66,50.81,31.18,97.29,43.02,26.2,84.37
"QLDNorth","Cook",143.415405273438,-12.5892887115479,0.32,2.14,2.76,274.14,130.44,752.62,80.71,44.43,183.24
"QLDNorth","Gladstone",151.908676147461,-23.4388313293457,0.32,2.96,3.68,182.88,92.07,464.38,11.24,7.9,18.46
"VIC","Mornington Peninsula",145.036819458008,-38.4872627258301,0.32,2.37,3.66,72,40.63,157.21,7.3,5.61,10.46
"VIC","Kingston (Vic.)",145.111022949219,-38.0797386169434,0.32,1.45,2.08,88.62,48.89,199.15,16.61,11.31,28.15
"WANorth","Wyndham-East Kimberley",124.291732788086,-15.322434425354,0.32,5.68,6.36,19.75,13.3,33.85,7.68,5.8,11.33
"VIC","Bass Coast",145.368392944336,-38.5389366149902,0.32,2.38,3.33,60.57,34.84,129.17,10.05,7.35,15.45
"VIC","Wyndham",144.678146362305,-37.9899787902832,0.32,1.44,1.87,151.24,78.23,369.81,40.07,23.65,83.81
"VIC","Surf Coast",144.363662719727,-38.3202171325684,0.32,1.49,1.73,65.67,37.74,139.5,53.46,30.89,113.97
"SA","Elliston",134.446472167969,-33.7753486633301,0.32,2.1,3.36,24.04,15.85,42.24,5.9,4.66,8.13
"QLDNorth","Lockhart River",143.524948120117,-13.1872329711914,0.32,2.14,3.28,267.19,127.05,735.7,17.15,11.55,29.65
"VIC","Mornington Peninsula",145.015808105469,-38.2528228759766,0.32,1.46,2.03,66.14,38.64,136.29,18.46,12.39,31.94
"QLDNorth","Cook",145.479095458984,-14.6609563827515,0.32,2.25,3.12,135.86,70.41,333.36,16.27,11.11,27.49
"WASouth","Dandaragan",115.017585754395,-30.3131942749023,0.32,1.49,3.26,60.06,35.53,121.68,5.21,4.18,7.07
"QLDNorth","Livingstone",150.680480957031,-21.9535064697266,0.32,3.27,3.84,48.75,29.19,97.84,10.28,7.42,16.13
"QLDNorth","Cook",143.597961425781,-13.4578561782837,0.32,2.15,2.89,209.6,101.98,562,27.57,17.16,53.55
"QLDNorth","Gladstone",151.36018371582,-23.8441028594971,0.32,3,3.12,87.96,48.38,198.82,49.69,29.39,101.88
"SA","Franklin Harbour",136.89794921875,-33.7826766967773,0.32,2.34,3.15,20.8,13.94,35.83,8.44,6.32,12.55
"WANorth","Broome",122.920036315918,-16.39599609375,0.32,5.63,7.53,29.13,18.59,53.72,2.6,2.28,3.12
"QLDNorth","Palm Island",146.692947387695,-18.7623119354248,0.32,2.69,3.68,43.62,26.66,84.94,6.85,5.25,9.89
"VIC","Greater Geelong",144.608428955078,-38.1155853271484,0.32,1.44,1.83,134.66,71.39,317.04,52.37,29.87,114.74
"NT","Roper Gulf",136.516967773438,-15.5269403457642,0.32,2.18,2.6,11.01,7.86,17.58,6.04,4.69,8.61
"VIC","Mornington Peninsula",144.682495117188,-38.3029098510742,0.32,1.41,1.69,82.94,48.37,169.29,59.92,34.63,126.77
"VIC","Mornington Peninsula",144.72526550293,-38.3128089904785,0.32,1.44,1.65,57.7,35.11,111.42,41.36,25.59,78.98
"VIC","Bayside (Vic.)",145.012969970703,-37.9861907958984,0.32,1.43,1.97,113.79,60.45,269.75,27.67,17.26,53.54
"VIC","Port Phillip",144.961761474609,-37.8651657104492,0.32,1.42,1.9,123.15,64.31,299.88,25.96,16.34,49.56
"NT","Roper Gulf",135.730651855469,-14.306037902832,0.32,2.28,3,7.94,5.88,12.16,4.41,3.53,6.04
"QLDNorth","Torres",142.951507568359,-9.85594081878662,0.32,2.5,2.99,102.76,55.87,234.96,67.11,38.59,142.22
"SA","Port Augusta",137.856109619141,-32.7116355895996,0.32,3.1,3.33,7.28,5.66,10.2,7.52,5.78,10.74
"WANorth","Ashburton",115.418029785156,-20.6629943847656,0.32,2.08,3.58,70.05,39.59,152.86,3.71,3.05,4.92
"NT","East Arnhem",135.162536621094,-12.2201509475708,0.32,2.61,3.09,25.56,16.36,47.27,7.8,5.8,11.82
"TAS","Circular Head",144.763442993164,-40.4397125244141,0.32,2.31,3.36,270.78,126.99,764.36,22.49,14.83,39.66
"TAS","King Island",144.104827880859,-40.0475730895996,0.32,1.9,2.58,490.73,206.94,1624.53,28.66,18.21,53.34
"QLDNorth","Cook",145.447540283203,-15.7513809204102,0.32,2.23,2.81,117.19,61.87,280.51,30.93,19.45,58.45
NA,"Mackay",150.928894042969,-20.4258937835693,0.32,4,5.45,172.38,87.44,433.29,4.39,3.58,5.84
"VIC","Bass Coast",145.272766113281,-38.5111198425293,0.32,2.37,2.94,64.74,36.85,140.18,19.21,12.76,33.84
"QLDNorth","Pormpuraaw",141.524032592773,-14.5044069290161,0.32,2.47,3.9,11.7,8.32,18.78,3.36,2.86,4.16
"WANorth","Broome",121.965843200684,-18.4140720367432,0.32,5.72,6.57,15.98,11.13,26.08,5.08,4.05,6.97
"VIC","Wyndham",144.801208496094,-37.9131851196289,0.32,1.43,1.88,118.83,63.59,277.18,28.39,17.67,55
"WASouth","Manjimup",115.999702453613,-34.846134185791,0.32,1.52,2.58,109.28,58.93,252.61,10.08,7.47,15.1
NA,"Whitsunday",149.715850830078,-20.0136013031006,0.32,3.01,3.89,85.58,47.67,189.38,6.16,4.8,8.68
"QLDNorth","Whitsunday",148.560501098633,-19.9888191223145,0.32,2.62,3.72,35,21.83,66.55,4.27,3.49,5.65
"SA","Yankalilla",138.237152099609,-35.4988975524902,0.32,1.91,2.98,36.19,22.34,69.96,7.02,5.39,10.08
"VIC","Mornington Peninsula",144.851089477539,-38.3629608154297,0.32,1.49,1.83,49.52,30.39,94.95,29.8,18.79,56.14
"WANorth","Exmouth",114.142738342285,-21.7975425720215,0.32,2.09,4.1,62.7,36.49,130.56,2.51,2.19,3.04
"WANorth","Wyndham-East Kimberley",128.772811889648,-14.8344984054565,0.32,4.45,5.28,91.42,51,200.8,7.23,5.52,10.5
"WASouth","Manjimup",116.738777160645,-35.0417938232422,0.32,1.5,1.88,73.24,41.76,156.74,31.49,20.26,56.97
"QLDNorth","Mornington",139.676879882812,-16.4017772674561,0.32,3.56,4.76,6.35,4.97,8.84,2.89,2.51,3.5
"QLDNorth","Torres",142.168746948242,-10.2303152084351,0.32,2.59,3.23,42.78,25.76,85.69,8.43,6.4,12.25
"WANorth","Karratha",116.95361328125,-20.6833477020264,0.32,4.32,5.52,11.82,8.27,19.53,2.87,2.45,3.59
"QLDNorth","Cairns",145.972595214844,-16.7534255981445,0.32,2.3,2.88,128.51,66.61,316.39,20.79,13.77,36.58
"WASouth","Rockingham",115.689399719238,-32.2365188598633,0.32,1.54,1.92,31.81,20.52,57.22,12.96,9.32,20.18
"QLDNorth","Burdekin",147.409255981445,-19.3074054718018,0.32,2.66,3.2,47.24,28.35,94.58,11.16,8.06,17.42
"NT","East Arnhem",135.678955078125,-11.9292297363281,0.32,2.59,2.85,29.51,18.76,54.82,12.71,8.96,20.58
"QLDNorth","Northern Peninsula Area",142.102737426758,-10.9672031402588,0.32,2.69,3,14.37,9.99,23.66,8.12,6.12,11.97
"WASouth","Augusta Margaret River",115.021179199219,-34.2565498352051,0.32,1.62,3.68,34.73,21.39,67.69,3.79,3.18,4.8
"QLDNorth","Torres",142.871856689453,-10.0437240600586,0.32,2.54,3.02,68.11,39.24,143.64,78.34,43.65,174.21
"WANorth","East Pilbara",119.774200439453,-19.9569301605225,0.32,4.26,4.63,15.56,10.8,25.58,7,5.33,10.22
"WANorth","Broome",122.248458862305,-17.1136341094971,0.32,5.6,6.15,35.63,22.29,67.33,10.13,7.31,15.96
"QLDNorth","Cassowary Coast",146.335098266602,-18.3602714538574,0.32,2.69,2.91,41.29,25.22,80.74,18.65,12.62,31.75
"SA","Whyalla",137.440902709961,-33.2315673828125,0.32,3.05,3.36,8.44,6.41,12.24,8.45,6.39,12.37
"SA","Yorke Peninsula",137.768692016602,-35.0113372802734,0.32,2.38,3.04,45.08,26.95,91.2,10.97,8.08,16.53
"WANorth","Broome",123.314888000488,-17.0903549194336,0.32,5.62,6.05,30.29,19.4,55.33,8.67,6.33,13.51
"QLDNorth","Torres",142.684844970703,-10.917688369751,0.32,2.48,2.81,150.28,77.72,367.68,65.65,37.88,138.46
"QLDNorth","Mornington",139.580749511719,-17.1097755432129,0.32,3.67,4.86,5.1,4.09,6.9,2.56,2.26,3.04
"WANorth","Broome",123.159187316895,-16.3905277252197,0.32,5.59,6.4,40.39,24.92,77.65,5.18,4.1,7.17
"WANorth","Karratha",116.191215515137,-20.8251476287842,0.32,2.08,3.45,68.65,39.07,148.01,3.31,2.77,4.27
"QLDSouth","Gold Coast",153.519638061523,-28.1603393554688,0.32,1.7,2.24,375.46,176.1,1037.87,17.93,11.9,31.8
"QLDNorth","Torres",142.706924438477,-10.9305419921875,0.32,2.48,2.83,155.96,80.01,386.39,60.34,35.34,124.42
"WANorth","Shark Bay",113.505187988281,-25.5005359649658,0.32,1.8,2.58,25.11,15.96,47.19,6.72,5.15,9.69
"SA","Unincorporated SA",133.50520324707,-32.3217849731445,0.32,2.45,4.2,21.83,14.24,39.42,4.47,3.66,5.89
"QLDNorth","Palm Island",146.686508178711,-18.7334079742432,0.32,2.67,3.78,49.99,30.01,99.72,6.64,5.1,9.57
"WANorth","Wyndham-East Kimberley",127.829887390137,-14.3628454208374,0.32,4.45,5.24,91.74,52.69,191.28,7.29,5.51,10.77
"WANorth","Wyndham-East Kimberley",125.901412963867,-14.5167436599731,0.32,4.54,4.66,35.4,21.91,68.23,34.09,20.71,68.28
"NT","East Arnhem",136.830047607422,-13.7504892349243,0.32,2.09,2.94,16.96,11.5,29,4.51,3.65,6.04
"QLDNorth","Lockhart River",143.545196533203,-12.843300819397,0.32,2.14,2.96,289.12,136.54,802.07,48.58,28.67,100.23
"QLDNorth","Cook",143.759353637695,-13.9299163818359,0.32,2.23,2.63,178.37,88.03,470.86,61.71,34.59,138.03
"QLDNorth","Torres",142.325164794922,-10.6027498245239,0.32,2.56,2.78,50.24,29.71,103.04,53.62,30.53,117.56
"WANorth","Karratha",115.705352783203,-21.2753944396973,0.32,2.13,2.45,40.63,24.17,83.64,12.73,8.78,21.49
"QLDNorth","Isaac",149.581100463867,-22.1410808563232,0.32,4.41,4.82,15.45,10.68,25.62,7.24,5.52,10.52
"WANorth","Karratha",116.686172485352,-20.527889251709,0.32,4.15,5.05,30.67,19.18,58.56,4.35,3.5,5.95
"WANorth","Wyndham-East Kimberley",125.128280639648,-14.4441356658936,0.32,4.54,5.5,33.97,21.29,64.18,4.91,3.91,6.74
