"state","lga","longitude","latitude","SLR","SWL_AEPPC","MTWL_AEPPC","SWL_MFSLR_50","SWL_MFSLR_10","SWL_MFSLR_90","MTWL_MFSLR_50","MTWL_MFSLR_10","MTWL_MFSLR_90"
"WANorth","Broome",122.211631774902,-18.0006217956543,0.9,6.29,6.49,2959.91,1046.68,12063,1473.4,574.81,5239.52
"NT","East Arnhem",136.368728637695,-13.844162940979,0.9,2.72,3.17,1358.08,500.85,5392.01,163.05,80.34,434.52
"QLDNorth","Townsville",147.064956665039,-19.2769813537598,0.9,3.23,4.49,62913.34,14654.91,455136.78,125.09,62.89,327.14
"QLDNorth","Livingstone",150.762512207031,-23.1382923126221,0.9,3.9,5,17038.05,4690.58,98482.34,171.14,85.05,447.2
"NSW","Wollongong",150.916046142578,-34.4743537902832,0.9,2.39,3.13,178625.05,39943.66,1308081.89,482.05,210.06,1501.57
"VIC","Surf Coast",143.978164672852,-38.5659713745117,0.9,2.6,2.93,125061.02,25765.41,1086280.06,24740.35,6174.5,167566.44
"SA","Onkaparinga",138.461669921875,-35.1174468994141,0.9,3.3,4.17,9979.5,2922.66,53264.08,423.67,191.44,1244.29
"SA","Ceduna",133.674819946289,-32.189151763916,0.9,3.13,5.39,1332.68,487.63,5379.2,23.37,15.39,41.27
"WASouth","Esperance",121.899345397949,-33.8684463500977,0.9,2.23,2.82,17094.64,4655.86,100777.14,827.44,343.85,2716.93
"TAS","Burnie",145.898666381836,-41.0429649353027,0.9,2.96,3.67,290469.79,53590.8,2929742.31,6065.24,1746.68,34662.77
"WASouth","Joondalup",115.727348327637,-31.8087615966797,0.9,2.1,4.52,34428.23,8840.93,216306.42,28.66,18.31,52.82
"NT","Darwin",130.873245239258,-12.3418684005737,0.9,5,5.08,30436.04,8360.51,170577.16,11715.93,3664.35,54971.43
"VIC","Bass Coast",145.221298217773,-38.5328369140625,0.9,2.94,3.63,178705.95,35979.48,1582262.52,3684.97,1182.26,17749.81
"VIC","Glenelg",141.63020324707,-38.4082489013672,0.9,1.99,2.89,29319541.66,2968460.35,665231067.25,2542.08,863.86,11272.48
"TAS","Glamorgan-Spring Bay",148.082138061523,-42.5678176879883,0.9,1.99,2.78,8700266.61,1020381.93,162746977.38,1034.53,411.84,3624.49
"WASouth","Fremantle",115.73705291748,-32.0583763122559,0.9,2.1,3.26,26960.02,7410.2,151971.01,199.01,98.89,514.86
"NSW","Waverley",151.290802001953,-33.871639251709,0.9,2.4,3.6,319099.36,65470.82,2636615.67,127.1,67.82,296.8
"SA","Port Pirie",138.000579833984,-33.1267433166504,0.9,3.81,4.23,317.82,151.51,861.65,269.3,127.81,743.78
"SA","Port Adelaide Enfield",138.475845336914,-34.7812461853027,0.9,3.25,3.55,5068.03,1647.03,23314.79,1336.04,522.62,4756.48
"QLDNorth","Townsville",146.846267700195,-19.251106262207,0.9,3.35,4.38,33603.49,8717.22,207558.47,264.17,119.76,797.21
"SA","Charles Sturt",138.472106933594,-34.8702430725098,0.9,3.32,3.77,5837.87,1861.39,27566.37,841.11,351.37,2732.74
"VIC","Queenscliffe",144.617172241211,-38.2871551513672,0.9,2.24,3.37,1574844.18,228250.54,22255226.48,583.38,244.28,1933.12
"NT","Darwin",130.81266784668,-12.4085102081299,0.9,5,5.16,29650.49,8062.5,169463.3,7230.78,2285.58,34229.74
"SA","Victor Harbor",138.605804443359,-35.594554901123,0.9,2.54,3.84,8030.6,2622.48,35635.8,197.22,96.68,523.56
"WASouth","Albany",117.89533996582,-35.1227531433105,0.9,2.08,3.25,139683.2,29950.31,1118899.39,425.82,192.98,1243.41
"SA","Unincorporated SA",135.905776977539,-34.6888732910156,0.9,2.57,2.86,137155.52,30890.38,1006360.57,16537.07,4628.1,92911.03
"SA","Unincorporated SA",133.05322265625,-32.1064491271973,0.9,3.07,3.77,2922.54,969.87,13422.66,278.26,129.1,800.14
"WASouth","Greater Geraldton",114.582710266113,-28.7869205474854,0.9,2.03,3.11,213444.73,44832.72,1730277.56,2580.05,892.5,11050.81
"NSW","Newcastle",151.791976928711,-32.9030685424805,0.9,2.35,3.78,353038.14,71247.16,2987191.86,95.69,52.83,213.67
"VIC","Hobsons Bay",144.897003173828,-37.8736267089844,0.9,2.01,2.48,678078.46,113501.5,7748807.5,10096.61,2727.32,62805.72
"QLDSouth","Bundaberg",152.412872314453,-24.7567653656006,0.9,3.01,3.65,3259677.84,426145.79,53188891.97,1621.08,562.08,7155.3
"WASouth","Bunbury",115.637229919434,-33.3057746887207,0.9,2.36,4.27,1360.89,559.53,4425.81,33.94,21.24,64.29
"TAS","Clarence",147.393463134766,-42.9977607727051,0.9,2.13,2.27,1217112.93,176332.37,17529136.43,492381.66,77308.85,6500995.28
"WANorth","Port Hedland",118.570663452148,-20.2921123504639,0.9,4.85,6.03,1866.31,646.62,8158.97,24.72,15.31,48.94
"WANorth","Wyndham-East Kimberley",128.095184326172,-15.3794431686401,0.9,4.96,5.03,9605901.02,1122550.67,179704713.22,4238849.47,526872.92,74698658.03
"QLDSouth","Brisbane",153.156661987305,-27.3602046966553,0.9,2.64,3.01,52024443.96,4772553.06,1365365879,43288.2,10195.7,314497.88
"VIC","Greater Geelong",144.419860839844,-38.2895736694336,0.9,2.07,2.4,112799.66,24223.09,913263.43,29909.31,6958.71,228566.05
"TAS","Burnie",145.878601074219,-41.0355949401855,0.9,2.96,3.38,303665.25,55874.79,3069076.54,9468.54,2729.18,52253.55
"WANorth","Carnarvon",113.636138916016,-24.8981914520264,0.9,2.34,3.05,18460.86,4843.23,116132.93,462.28,189.95,1617.54
"TAS","George Town",146.792098999023,-41.052360534668,0.9,2.95,4.21,193166.93,39530.03,1651564.76,284.26,137.1,759.55
"WANorth","Broome",122.209922790527,-17.9969673156738,0.9,6.29,6.49,2974.78,1051.15,12136.45,1479.12,576.67,5264.87
"QLDNorth","Cairns",145.847991943359,-16.8677730560303,0.9,2.88,3.28,691970.61,113133.06,8251177.09,19544.98,5030.34,126984.33
"QLDNorth","Aurukun",141.797592163086,-12.6793203353882,0.9,3.06,4.02,1004,382.91,3822.16,72.76,40.11,165.93
"QLDNorth","Gladstone",151.407104492188,-23.962682723999,0.9,3.58,3.91,341467.12,63015.86,3405725.77,11513.96,3318.38,62719.64
"NSW","Kempsey",153.09098815918,-30.9209632873535,0.9,2.28,3.1,4679072.56,663820.23,64193667.58,501.68,215.23,1604.8
"VIC","East Gippsland",147.9462890625,-37.9042129516602,0.9,1.89,2.6,2714972.6,355146.4,44824919.45,1341.83,502.8,5173.32
"QLDNorth","Gladstone",151.320953369141,-23.7948703765869,0.9,3.59,3.71,264153.97,49541.03,2600524.39,48292.22,11365.08,348778.52
"VIC","Bass Coast",145.121734619141,-38.5073280334473,0.9,2.97,3.85,85016.43,18445.58,688039.63,889.43,351.21,3196.75
"NSW","Bega Valley",149.936981201172,-37.097900390625,0.9,2.37,4.36,185469.57,40123.84,1437535.59,30.65,18.87,60.29
"NT","East Arnhem",136.425445556641,-13.8104448318481,0.9,2.68,3.2,2477.57,837.6,11116.11,183.92,86.96,526.13
"SA","Grant",140.672210693359,-38.0639533996582,0.9,2.02,3.57,6137073.02,777900.69,101686353.11,197.16,96.97,520.17
"NSW","Northern Beaches",151.305068969727,-33.8254356384277,0.9,2.4,3.74,324372.49,66315.35,2694811.93,107.44,58.28,245.97
"WANorth","Karratha",116.761528015137,-20.5944957733154,0.9,4.73,5.13,16310.25,4337.18,100893.12,376.15,156.17,1312.17
"SA","Copper Coast",137.588287353516,-33.9396820068359,0.9,3.04,3.18,889.73,359.64,3060.46,483.38,213.75,1464.91
"TAS","Devonport",146.352432250977,-41.1579093933105,0.9,2.98,3.42,217996.7,42197.87,2049364.07,7055.48,2120.57,36726.89
"NSW","Randwick",151.252304077148,-33.9962577819824,0.9,2.39,4.03,283052.59,59221.9,2273969.47,68.46,39.35,144.99
"QLDNorth","Mackay",149.297515869141,-21.2697410583496,0.9,4.98,5.34,2450.72,894.98,9528.13,435.89,192.22,1336.85
"QLDNorth","Cassowary Coast",146.139678955078,-17.6090087890625,0.9,2.89,3.37,144687.59,29865.25,1240243.13,1750.96,637.88,6988.33
"TAS","Glamorgan-Spring Bay",148.067794799805,-42.5660400390625,0.9,2,2.37,7541788.67,897176.75,138707120.98,149147.23,29594.43,1373535.09
"QLDNorth","Cassowary Coast",146.334701538086,-18.4832286834717,0.9,3.31,3.64,13566.13,3781.41,77787.75,1206.09,458.34,4561.95
"WANorth","Ashburton",115.163749694824,-21.6142768859863,0.9,2.73,3.21,20211.46,4892.47,147450.99,329.54,139.96,1111.11
"WANorth","Karratha",117.169364929199,-20.5933799743652,0.9,4.78,5.75,5162.87,1530.9,28225.19,37.81,21.91,82.49
"QLDSouth","Sunshine Coast",153.139892578125,-26.6974658966064,0.9,2.37,3.18,106519403.83,9088210.85,3050762434.46,1336.98,498.6,5202.68
"QLDNorth","Whitsunday",148.842590332031,-20.2819118499756,0.9,3.71,4.54,8816.87,2625.02,46015.51,86.1,47.49,193.87
"QLDNorth","Torres",142.155624389648,-10.5569248199463,0.9,3.27,3.73,5868.04,1881.53,27415.36,460.51,206.63,1362.83
"QLDSouth","Fraser Coast",152.941467285156,-25.2762908935547,0.9,3.3,3.73,2015231.03,309727.69,25148819.07,4679.65,1387.79,25779.6
"SA","Unincorporated SA",137.602798461914,-33.023551940918,0.9,3.66,4.07,310.5,148.52,837.8,273.81,132.06,733.38
"WANorth","Karratha",116.678909301758,-20.5885372161865,0.9,2.76,3.45,12367.62,3372.91,74377.42,87.22,44.71,226.28
"QLDNorth","Torres",142.315673828125,-10.5067167282104,0.9,3.18,3.88,21106.18,5705.51,124449.88,10078.1,2681.99,64560.69
"QLDNorth","Douglas",145.468811035156,-16.4769401550293,0.9,2.88,3.1,503084.73,86424.03,5587615.34,65811.4,14584.65,520902.51
"NSW","Clarence Valley",153.367126464844,-29.4367237091064,0.9,2.28,2.93,1860228.89,311125.47,20043418.28,1457.49,530.62,5900.74
"QLDNorth","Torres Strait Island",142.210647583008,-10.522177696228,0.9,3.24,3.84,7908.23,2407.35,39891.32,304.71,144.8,832.92
"VIC","Greater Geelong",144.724807739258,-38.1704139709473,0.9,2,2.32,373646.77,73103.71,3331170.82,90694.29,18497.81,821524.47
"VIC","Mornington Peninsula",144.899749755859,-38.3481216430664,0.9,2.06,2.55,74193.77,18117.17,487860.93,4582.25,1451.23,22270.53
"SA","Onkaparinga",138.470275878906,-35.0958251953125,0.9,3.3,3.88,9376.87,2773.24,49346.04,682.71,288.64,2198.41
"QLDNorth","Livingstone",150.760681152344,-23.1353740692139,0.9,3.9,5,16733.31,4631.33,95883.16,169.11,84.19,440.75
"VIC","Surf Coast",144.035140991211,-38.4956665039062,0.9,2.6,2.9,114631.4,24048.04,968228.52,26905.2,6602.7,187027.17
"SA","Yorke Peninsula",137.767929077148,-35.0375442504883,0.9,2.96,3.87,44913.04,10583.63,325176.23,633.24,274.11,1962.04
"QLDNorth","Whitsunday",148.079605102539,-19.8762283325195,0.9,3.19,3.98,29551.34,7442.96,194330.17,203.92,98.29,557.61
"WANorth","Exmouth",114.142883300781,-21.9546566009521,0.9,2.72,3.6,27135.37,6797.97,181291.61,77.78,42.53,179.32
"NSW","Shoalhaven",150.768478393555,-35.0744934082031,0.9,2.39,3.37,97574.1,23604.13,642579.88,175.54,91.9,416.25
"NSW","Coffs Harbour",153.156051635742,-30.3061962127686,0.9,2.42,3.07,13443360.88,1652063.23,224577096.04,1744.83,661.3,6473.06
"VIC","Moyne",142.245132446289,-38.4012489318848,0.9,2.02,2.33,4477829.26,622502.05,63893838.16,387221.12,63059.81,4851834.97
"SA","Onkaparinga",138.458389282227,-35.1697807312012,0.9,3.29,4.02,10911.93,3146.57,59592.06,609.74,260.08,1945.78
"WANorth","Ashburton",115.466323852539,-20.6898097991943,0.9,2.81,3.86,4095.56,1228.57,22300.49,40.61,23.98,84.83
"QLDNorth","Isaac",149.473999023438,-21.7463283538818,0.9,4.96,6.12,3405.89,1147.82,15033.14,49.25,28.95,102.21
"QLDNorth","Cook",145.285095214844,-15.4928417205811,0.9,2.81,3.18,781076.13,128764.46,9097067.25,70076.58,15287.51,568876.94
"VIC","Greater Geelong",144.635314941406,-38.1060447692871,0.9,2.02,2.38,900653.38,153316.16,9801565.01,104027.95,20786.65,970200.71
"WANorth","Ashburton",115.375946044922,-20.6875629425049,0.9,2.63,3.76,458218.31,80844.95,4872761.16,112.46,56.06,301.78
"TAS","West Coast",145.027053833008,-41.8157424926758,0.9,2.84,4,465786702.63,31371082.49,18790336621.42,1525.71,569.73,5868.41
"WASouth","Dundas",128.882766723633,-31.7294902801514,0.9,2.96,4.17,28021.07,7443.2,167623.67,226.05,111.44,588.6
"SA","Kingston (SA)",139.666198730469,-36.9562568664551,0.9,2.56,3.5,5860.59,1966.33,25223.13,547.33,242.15,1644.42
"SA","Kangaroo Island",137.180358886719,-36.0086135864258,0.9,2.95,3.56,56975.71,14212.23,366106.26,10952.55,3118.14,61246.67
"TAS","Circular Head",145.312255859375,-40.7651710510254,0.9,2.94,3.28,665009.31,108529.59,7978128.61,36636.19,8362.92,286002.45
"SA","Elliston",134.854675292969,-33.6464500427246,0.9,2.76,4.66,2032.02,733.02,8177.77,75.53,41.88,169.96
"WANorth","Shark Bay",113.513900756836,-25.9233150482178,0.9,2.43,3.2,3119.14,1006.44,15047.05,146.34,73.63,377.7
"VIC","Greater Geelong",144.474060058594,-38.2902946472168,0.9,2.31,2.8,103895.54,22477.21,834136.48,5853.35,1735.92,31680.92
"QLDSouth","Noosa",153.108322143555,-26.3750782012939,0.9,2.38,3.22,44275628.88,4240265.91,1084035769.49,1321.99,500.54,5003.04
"SA","Unincorporated SA",132.431213378906,-32.0147438049316,0.9,2.98,4.04,16040.16,4214.89,101613.59,262.44,124.27,729.14
"SA","Unincorporated SA",136.499649047852,-35.1658554077148,0.9,2.65,3.87,15095.21,4461.27,77242.79,560.8,247.19,1693.73
"WANorth","Derby-West Kimberley",123.719276428223,-16.1033020019531,0.9,6.28,6.92,3173.01,1113.56,13055.76,131.42,65.35,349.85
"WANorth","Ashburton",115.097961425781,-21.6335697174072,0.9,2.73,3.67,22940.48,5493.71,169201.75,61.7,33.77,144.58
"SA","Wattle Range",139.998825073242,-37.4942817687988,0.9,2.08,3.65,254227,54479.4,1969177.53,234.17,117.35,590.62
"QLDNorth","Torres",142.626602172852,-10.716986656189,0.9,3.2,4.03,15823.58,4470.7,87608.53,5372.79,1586.27,29529.2
"TAS","Huon Valley",147.098419189453,-43.2927169799805,0.9,2.15,2.28,381837.92,68091,4029255.89,129061.86,27128.38,1077680.66
"QLDNorth","Torres",142.322967529297,-10.5164833068848,0.9,3.14,3.89,70966.55,15935.83,545190.12,20104.82,5038.9,137141
"SA","Kangaroo Island",136.535095214844,-35.8576393127441,0.9,2.66,3.85,12422.57,3706.8,63194.11,372.52,174.6,1031.53
"SA","Wattle Range",139.879470825195,-37.3767509460449,0.9,2.15,2.73,29393.64,8019.03,167090.26,5442.3,1747.61,25478.98
"SA","Unincorporated SA",136.156509399414,-34.9915504455566,0.9,2.63,2.99,26597.65,7219.92,153455.1,3342.98,1175.7,13658.71
"VIC","Unincorporated Vic",146.515869140625,-38.9114189147949,0.9,2.87,3.09,4130880.38,517493.88,71854776.65,140561.7,30943.05,1072980.28
"QLDSouth","Fraser Coast",153.356964111328,-24.9777183532715,0.9,3.27,3.89,11134832.3,1256281.03,220238989.17,6133.35,1898.57,30499.23
"WASouth","Rockingham",115.701889038086,-32.3069496154785,0.9,2.08,3.3,55948.34,13522.95,381023.43,313.62,142.57,929.36
"WASouth","Nedlands",115.749351501465,-31.9685497283936,0.9,2.1,3.49,28262.43,7814.13,157220.57,83.14,46.38,183.72
"WANorth","Exmouth",114.09871673584,-22.0990867614746,0.9,2.74,3.42,16407.21,4362.87,101454.43,112.24,57.9,281.64
"WANorth","Ashburton",115.477195739746,-20.836986541748,0.9,2.8,3.89,5370.27,1554.84,30671.13,36.58,21.62,76.94
"SA","Kangaroo Island",137.937957763672,-35.7128486633301,0.9,2.47,3.39,48075.82,12125.93,305828.98,750.26,319.8,2366.12
"SA","Cleve",136.576965332031,-33.9472122192383,0.9,2.86,3.54,17442.99,4783.15,101406.97,1410.3,528.86,5410.65
"SA","Lower Eyre Peninsula",136.023025512695,-34.8660087585449,0.9,2.61,2.91,42477.56,11058.94,257093.49,11068.57,3383.05,54286.59
"SA","Whyalla",137.786407470703,-32.9926872253418,0.9,3.65,4.06,329.52,156.73,895.02,279.67,133.18,765.73
"SA","Yorke Peninsula",137.354400634766,-34.9310340881348,0.9,3.12,3.65,1955.81,722.87,7543.72,270.95,130.11,732
"QLDNorth","Mackay",149.895462036133,-21.0195617675781,0.9,4.89,5.83,13527.41,3930.67,71846.05,121.14,63.02,297.38
"VIC","East Gippsland",147.987808227539,-37.8907623291016,0.9,1.89,2.58,2464306.42,325895.48,40128503.87,1402.68,526.91,5365.94
NA,"Whitsunday",149.818756103516,-20.0906581878662,0.9,3.59,4.83,283530.89,54509.84,2653662.89,61.49,35.7,128.72
"NSW","Ballina",153.61018371582,-28.8397369384766,0.9,2.34,3.06,14524715.66,1813590.42,234748289.8,3888.38,1256.25,18411.25
"NT","Unincorporated NT",130.514770507812,-12.6257009506226,0.9,4.98,5.08,51728.84,12591.95,349447.56,14427,4180.31,76713.92
"SA","Yankalilla",138.086761474609,-35.6061515808105,0.9,2.51,3.49,17479.7,5024.34,93231.68,476.62,210.06,1454.73
"NSW","Port Stephens",152.201217651367,-32.7411689758301,0.9,2.4,3.57,494638.22,94928.07,4491967.09,121.52,66.63,270.92
"QLDNorth","Cook",144.883728027344,-14.5548992156982,0.9,2.81,3.28,2039248.34,298533.82,27801269.59,21838.37,5570.46,143181.02
"QLDNorth","Gladstone",151.92448425293,-23.306095123291,0.9,3.54,4.57,2299200.36,335961.64,31212529.79,348.15,153.72,1082.48
"VIC","Bass Coast",145.359298706055,-38.569507598877,0.9,2.95,4.58,119512.34,24677.42,1036938.21,157.09,79.46,399.39
"WASouth","Dundas",126.06566619873,-32.2820434570312,0.9,2.18,3.33,56663.22,13736.24,383521.09,215.24,105.06,572.68
"VIC","Mornington Peninsula",144.762985229492,-38.345573425293,0.9,2.03,2.24,62799.26,15910.18,390360.26,39316.65,9744.84,261423.44
"QLDNorth","Cook",143.415405273438,-12.5892887115479,0.9,2.72,3.34,7191184.69,890498.16,123133640.22,230784.27,43054.85,2315923.14
"QLDNorth","Gladstone",151.908676147461,-23.4388313293457,0.9,3.54,4.26,2303259.83,334229.01,31665897.63,901.31,334.98,3640.15
"VIC","Mornington Peninsula",145.036819458008,-38.4872627258301,0.9,2.95,4.24,167388.59,33497.06,1505329.51,268.43,127.9,736.16
"VIC","Kingston (Vic.)",145.111022949219,-38.0797386169434,0.9,2.03,2.66,300217.68,56339.7,2927254.46,2703.96,918.98,11934.77
"WANorth","Wyndham-East Kimberley",124.291732788086,-15.322434425354,0.9,6.26,6.94,4406.07,1447.81,20040.39,309.51,140.4,921.8
"VIC","Bass Coast",145.368392944336,-38.5389366149902,0.9,2.96,3.91,102945.74,21725.26,866187.34,659.16,273.24,2207.17
"VIC","Wyndham",144.678146362305,-37.9899787902832,0.9,2.02,2.45,1349963.99,211395.27,16689982.08,32197.05,7309.59,256613.53
"VIC","Surf Coast",144.363662719727,-38.3202171325684,0.9,2.07,2.31,129215.25,27205.41,1075593.81,72446.74,15495.01,609178.65
"SA","Elliston",134.446472167969,-33.7753486633301,0.9,2.68,3.94,7651.65,2373.73,37353.1,147.1,75.75,363.3
"QLDNorth","Lockhart River",143.524948120117,-13.1872329711914,0.9,2.72,3.86,6690382.81,826918.62,115502789.09,2959.69,973.84,13804.74
"VIC","Mornington Peninsula",145.015808105469,-38.2528228759766,0.9,2.04,2.61,131851.36,29073.99,1007268.12,3640.43,1186.87,17022.43
"QLDNorth","Cook",145.479095458984,-14.6609563827515,0.9,2.83,3.7,998493.57,157198.65,12464968.2,2552.42,873.71,11159.51
"WASouth","Dandaragan",115.017585754395,-30.3131942749023,0.9,2.07,3.84,100525.39,22962.26,732209.19,104.03,55.7,244.51
"QLDNorth","Livingstone",150.680480957031,-21.9535064697266,0.9,3.85,4.42,55897.61,13212.65,396608.14,700.97,280.94,2491.69
"QLDNorth","Cook",143.597961425781,-13.4578561782837,0.9,2.73,3.47,3379935.94,445585.85,54154661.59,11250.35,2965.3,72795.39
"QLDNorth","Gladstone",151.36018371582,-23.8441028594971,0.9,3.58,3.7,293940.21,54716.68,2913527.98,58977.05,13472,444327.76
"SA","Franklin Harbour",136.89794921875,-33.7826766967773,0.9,2.92,3.73,5093.67,1652.05,23511.83,402.37,178.32,1229.47
"WANorth","Broome",122.920036315918,-16.39599609375,0.9,6.21,8.11,13133.2,3714.07,73461.26,14.69,10.12,24.62
"QLDNorth","Palm Island",146.692947387695,-18.7623119354248,0.9,3.27,4.26,40896.44,10235.83,266429.4,223.78,105.84,630.14
"VIC","Greater Geelong",144.608428955078,-38.1155853271484,0.9,2.02,2.41,973920.46,163460.85,10823433.68,68395.8,14091.53,620799.54
"NT","Roper Gulf",136.516967773438,-15.5269403457642,0.9,2.76,3.18,850.2,329.59,3176.04,157.51,77.16,425.64
"VIC","Mornington Peninsula",144.682495117188,-38.3029098510742,0.9,1.99,2.27,249222.75,54688.82,1853532.18,99883.92,21357.3,821741.56
"VIC","Mornington Peninsula",144.72526550293,-38.3128089904785,0.9,2.02,2.23,89827.86,22213.28,571636.44,35210.33,9126.77,217182.61
"VIC","Bayside (Vic.)",145.012969970703,-37.9861907958984,0.9,2.01,2.55,606381.14,102359.91,6872264.14,11369.98,3012.32,72769.87
"VIC","Port Phillip",144.961761474609,-37.8651657104492,0.9,2,2.48,757452.28,121829.95,9256006.14,9495.09,2582.72,58551.16
"NT","Roper Gulf",135.730651855469,-14.306037902832,0.9,2.86,3.58,339.99,145.55,1125.14,64.82,34.83,157.02
"QLDNorth","Torres",142.951507568359,-9.85594081878662,0.9,3.08,3.57,455228.64,82003.38,4660498.18,137361.29,28966.89,1135551.67
"SA","Port Augusta",137.856109619141,-32.7116355895996,0.9,3.68,3.91,266.05,131.09,686.63,291.75,139.28,793.02
"WANorth","Ashburton",115.418029785156,-20.6629943847656,0.9,2.66,4.16,154982.18,31134.18,1390925.56,39.99,22.99,88.19
"NT","East Arnhem",135.162536621094,-12.2201509475708,0.9,3.19,3.67,9091.13,2594.66,51265.08,322.86,140.54,1038.29
"TAS","Circular Head",144.763442993164,-40.4397125244141,0.9,2.89,3.94,6946215.05,825844.92,128612062.45,6341.76,1968.68,31298.25
"TAS","King Island",144.104827880859,-40.0475730895996,0.9,2.48,3.16,36981333.69,3260830.24,1071939603.99,12546.22,3505.3,72006.67
"QLDNorth","Cook",145.447540283203,-15.7513809204102,0.9,2.81,3.39,658745.41,109269.62,7670871.49,15553.59,4215.76,93114.6
NA,"Mackay",150.928894042969,-20.4258937835693,0.9,4.58,6.03,1950275.43,289089.57,26058123.96,64.27,36.04,143.2
"VIC","Bass Coast",145.272766113281,-38.5111198425293,0.9,2.95,3.52,124151.92,25435.47,1090295.1,4074.22,1288.3,20029.26
"QLDNorth","Pormpuraaw",141.524032592773,-14.5044069290161,0.9,3.05,4.48,1010.45,386.54,3822.62,30.12,19.26,55.24
"WANorth","Broome",121.965843200684,-18.4140720367432,0.9,6.3,7.15,2427.75,877.51,9623.46,96.67,51,234.89
"VIC","Wyndham",144.801208496094,-37.9131851196289,0.9,2.01,2.46,685124.36,118045.85,7417372.72,12218.14,3221.3,78499.37
"WASouth","Manjimup",115.999702453613,-34.846134185791,0.9,2.1,3.16,541240.85,95315.98,5713466.78,663.56,285.62,2071.27
NA,"Whitsunday",149.715850830078,-20.0136013031006,0.9,3.59,4.47,272177.31,52474.72,2540819.62,166.09,82.38,436.45
"QLDNorth","Whitsunday",148.560501098633,-19.9888191223145,0.9,3.2,4.3,22018.55,5839.34,134132.46,59.17,33.5,130.22
"SA","Yankalilla",138.237152099609,-35.4988975524902,0.9,2.49,3.56,24176.27,6230.75,154371.61,240.38,114.45,664.92
"VIC","Mornington Peninsula",144.851089477539,-38.3629608154297,0.9,2.07,2.41,58423.75,14803.25,364542.32,14001.3,3826.51,83130.38
"WANorth","Exmouth",114.142738342285,-21.7975425720215,0.9,2.67,4.68,113476.75,24745.51,892794,13.31,9.12,22.71
"WANorth","Wyndham-East Kimberley",128.772811889648,-14.8344984054565,0.9,5.03,5.86,327622.13,63480.53,2995824.62,261.3,122.09,744.63
"WASouth","Manjimup",116.738777160645,-35.0417938232422,0.9,2.08,2.46,175641.61,36181.57,1492524.04,16360.38,4731.73,86632.06
"QLDNorth","Mornington",139.676879882812,-16.4017772674561,0.9,4.14,5.34,180.81,91.08,459.01,19.8,13.33,33.91
"QLDNorth","Torres",142.168746948242,-10.2303152084351,0.9,3.17,3.81,38704.58,9296.34,273134.48,402.28,184.96,1148.16
"WANorth","Karratha",116.95361328125,-20.6833477020264,0.9,4.9,6.1,1038.8,380.46,4268.4,19.34,12.43,36.28
"QLDNorth","Cairns",145.972595214844,-16.7534255981445,0.9,2.88,3.46,853926.24,134519.26,10761786.19,5086.62,1598.1,24916.38
"WASouth","Rockingham",115.689399719238,-32.2365188598633,0.9,2.12,2.5,16829.02,4905.13,87734.92,1345.49,532.96,4679.93
"QLDNorth","Burdekin",147.409255981445,-19.3074054718018,0.9,3.24,3.78,51162.63,12176.23,360518.36,884.35,354.39,3092.58
"NT","East Arnhem",135.678955078125,-11.9292297363281,0.9,3.17,3.43,13628.3,3808.47,77747.82,1274.4,476.77,4946.21
"QLDNorth","Northern Peninsula Area",142.102737426758,-10.9672031402588,0.9,3.27,3.58,1799.27,648.2,7319.78,361.74,163.2,1076.67
"WASouth","Augusta Margaret River",115.021179199219,-34.2565498352051,0.9,2.2,4.26,21546.4,5509.63,140738.53,42.42,25.94,82.65
"QLDNorth","Torres",142.871856689453,-10.0437240600586,0.9,3.12,3.6,143166.52,30368.79,1167797.61,212264.24,40976.9,2009169.83
"WANorth","East Pilbara",119.774200439453,-19.9569301605225,0.9,4.84,5.21,2251.67,806.63,9117.58,238.51,110.93,690.33
"WANorth","Broome",122.248458862305,-17.1136341094971,0.9,6.18,6.73,23153.46,6187.67,138611.02,673.45,268.94,2417.89
"QLDNorth","Cassowary Coast",146.335098266602,-18.3602714538574,0.9,3.27,3.49,35041.3,8760.06,231039.77,3746.45,1250.13,16738.33
"SA","Whyalla",137.440902709961,-33.2315673828125,0.9,3.63,3.94,403.09,185.68,1146.48,404.95,184.01,1180.49
"SA","Yorke Peninsula",137.768692016602,-35.0113372802734,0.9,2.96,3.62,44860.8,10559.94,325481.3,842.65,356.83,2670.78
"WANorth","Broome",123.314888000488,-17.0903549194336,0.9,6.2,6.63,14654.65,4188.17,79832.15,435.06,179.75,1513.45
"QLDNorth","Torres",142.684844970703,-10.917688369751,0.9,3.06,3.39,1325889.66,207563.54,16420116.38,129126.83,27489.73,1053149.23
"QLDNorth","Mornington",139.580749511719,-17.1097755432129,0.9,4.25,5.44,97.59,52.45,228.71,14.12,9.94,22.75
"WANorth","Broome",123.159187316895,-16.3905277252197,0.9,6.17,6.98,32936.84,8469.13,207005.91,102.09,52.96,255.2
"WANorth","Karratha",116.191215515137,-20.8251476287842,0.9,2.66,4.03,146391.04,30005.68,1270311.34,29.03,17.58,59.32
"QLDSouth","Gold Coast",153.519638061523,-28.1603393554688,0.9,2.28,2.82,17416409.43,2071224.73,304021102.63,3354.96,1058.64,16806.88
"QLDNorth","Torres",142.706924438477,-10.9305419921875,0.9,3.06,3.41,1471712.56,225208.3,18880538.41,101834.88,22622.64,779680.25
