"state","lga","longitude","latitude","SLR","SWL_AEPPC","MTWL_AEPPC","SWL_MFSLR_50","SWL_MFSLR_10","SWL_MFSLR_90","MTWL_MFSLR_50","MTWL_MFSLR_10","MTWL_MFSLR_90"
"VIC","East Gippsland",147.987808227539,-37.8907623291016,0.14,1.13,1.82,9.87,7.2,15.23,3.09,2.65,3.8
NA,"Whitsunday",149.818756103516,-20.0906581878662,0.14,2.83,4.07,7.05,5.45,9.98,1.9,1.74,2.13
"NSW","Ballina",153.61018371582,-28.8397369384766,0.14,1.58,2.3,13,9.41,20.05,3.62,3.03,4.61
"NT","Unincorporated NT",130.514770507812,-12.6257009506226,0.14,4.22,4.32,5.41,4.34,7.28,4.44,3.66,5.75
"SA","Yankalilla",138.086761474609,-35.6061515808105,0.14,1.75,2.73,4.57,3.76,5.93,2.61,2.3,3.1
"NSW","Port Stephens",152.201217651367,-32.7411689758301,0.14,1.64,2.81,7.69,5.95,10.83,2.11,1.92,2.39
"QLDNorth","Cook",144.883728027344,-14.5548992156982,0.14,2.05,2.52,9.58,7.11,14.39,4.73,3.83,6.34
"QLDNorth","Gladstone",151.92448425293,-23.306095123291,0.14,2.78,3.81,9.76,7.24,14.65,2.49,2.19,2.96
"VIC","Bass Coast",145.359298706055,-38.569507598877,0.14,2.19,3.82,6.16,4.82,8.63,2.2,1.98,2.54
"WASouth","Dundas",126.06566619873,-32.2820434570312,0.14,1.42,2.57,5.49,4.4,7.39,2.31,2.06,2.69
"VIC","Mornington Peninsula",144.762985229492,-38.345573425293,0.14,1.27,1.48,5.58,4.5,7.41,5.18,4.17,6.96
"QLDNorth","Cook",143.415405273438,-12.5892887115479,0.14,1.96,2.58,11.66,8.42,18.13,6.83,5.26,9.77
"QLDNorth","Gladstone",151.908676147461,-23.4388313293457,0.14,2.78,3.5,9.77,7.23,14.68,2.88,2.47,3.58
"VIC","Mornington Peninsula",145.036819458008,-38.4872627258301,0.14,2.19,3.48,6.5,5.06,9.14,2.39,2.13,2.79
"VIC","Kingston (Vic.)",145.111022949219,-38.0797386169434,0.14,1.27,1.9,7.11,5.48,10.14,3.42,2.89,4.31
"WANorth","Wyndham-East Kimberley",124.291732788086,-15.322434425354,0.14,5.5,6.18,3.69,3.1,4.67,2.44,2.16,2.89
"VIC","Bass Coast",145.368392944336,-38.5389366149902,0.14,2.2,3.15,6.02,4.73,8.39,2.74,2.39,3.31
"VIC","Wyndham",144.678146362305,-37.9899787902832,0.14,1.26,1.69,8.99,6.74,13.29,5.03,3.99,6.94
"VIC","Surf Coast",144.363662719727,-38.3202171325684,0.14,1.31,1.55,6.24,4.9,8.67,5.7,4.49,7.94
"SA","Elliston",134.446472167969,-33.7753486633301,0.14,1.92,3.18,4.02,3.35,5.14,2.17,1.96,2.5
"QLDNorth","Lockhart River",143.524948120117,-13.1872329711914,0.14,1.96,3.1,11.53,8.33,17.95,3.47,2.92,4.41
"VIC","Mornington Peninsula",145.015808105469,-38.2528228759766,0.14,1.28,1.85,6.26,4.95,8.59,3.58,3.01,4.55
"QLDNorth","Cook",145.479095458984,-14.6609563827515,0.14,2.07,2.94,8.57,6.43,12.7,3.39,2.87,4.26
"WASouth","Dandaragan",115.017585754395,-30.3131942749023,0.14,1.31,3.08,6,4.77,8.17,2.06,1.87,2.35
"QLDNorth","Livingstone",150.680480957031,-21.9535064697266,0.14,3.09,3.66,5.48,4.38,7.43,2.77,2.4,3.38
"QLDNorth","Cook",143.597961425781,-13.4578561782837,0.14,1.97,2.71,10.37,7.56,15.96,4.27,3.47,5.71
"QLDNorth","Gladstone",151.36018371582,-23.8441028594971,0.14,2.82,2.94,7.09,5.46,10.13,5.52,4.39,7.56
"SA","Franklin Harbour",136.89794921875,-33.7826766967773,0.14,2.16,2.97,3.77,3.17,4.79,2.54,2.24,3.02
"WANorth","Broome",122.920036315918,-16.39599609375,0.14,5.45,7.35,4.37,3.59,5.71,1.52,1.43,1.65
"QLDNorth","Palm Island",146.692947387695,-18.7623119354248,0.14,2.51,3.5,5.22,4.21,6.98,2.32,2.07,2.73
"VIC","Greater Geelong",144.608428955078,-38.1155853271484,0.14,1.26,1.65,8.54,6.47,12.42,5.65,4.42,7.96
"NT","Roper Gulf",136.516967773438,-15.5269403457642,0.14,2,2.42,2.86,2.46,3.51,2.2,1.97,2.56
"VIC","Mornington Peninsula",144.682495117188,-38.3029098510742,0.14,1.23,1.51,6.91,5.46,9.44,5.99,4.72,8.32
"VIC","Mornington Peninsula",144.72526550293,-38.3128089904785,0.14,1.26,1.47,5.9,4.74,7.86,5.1,4.13,6.76
"VIC","Bayside (Vic.)",145.012969970703,-37.9861907958984,0.14,1.25,1.79,7.93,6.02,11.58,4.27,3.48,5.71
"VIC","Port Phillip",144.961761474609,-37.8651657104492,0.14,1.24,1.72,8.21,6.18,12.12,4.16,3.39,5.52
"NT","Roper Gulf",135.730651855469,-14.306037902832,0.14,2.1,2.82,2.48,2.17,2.98,1.91,1.74,2.2
"QLDNorth","Torres",142.951507568359,-9.85594081878662,0.14,2.32,2.81,7.59,5.81,10.9,6.3,4.94,8.75
"SA","Port Augusta",137.856109619141,-32.7116355895996,0.14,2.92,3.15,2.38,2.14,2.76,2.42,2.16,2.82
"WANorth","Ashburton",115.418029785156,-20.6629943847656,0.14,1.9,3.4,6.42,5,9.03,1.78,1.63,2.01
"NT","East Arnhem",135.162536621094,-12.2201509475708,0.14,2.43,2.91,4.13,3.4,5.4,2.46,2.16,2.95
"TAS","Circular Head",144.763442993164,-40.4397125244141,0.14,2.13,3.18,11.6,8.33,18.26,3.9,3.25,5
"TAS","King Island",144.104827880859,-40.0475730895996,0.14,1.72,2.4,15.04,10.31,25.39,4.34,3.56,5.7
"QLDNorth","Cook",145.447540283203,-15.7513809204102,0.14,2.05,2.63,8.04,6.08,11.78,4.49,3.66,5.93
NA,"Mackay",150.928894042969,-20.4258937835693,0.14,3.82,5.27,9.52,7.07,14.24,1.91,1.75,2.16
"VIC","Bass Coast",145.272766113281,-38.5111198425293,0.14,2.19,2.76,6.2,4.84,8.69,3.64,3.05,4.67
"QLDNorth","Pormpuraaw",141.524032592773,-14.5044069290161,0.14,2.29,3.72,2.93,2.53,3.61,1.7,1.58,1.87
"WANorth","Broome",121.965843200684,-18.4140720367432,0.14,5.54,6.39,3.36,2.87,4.17,2.04,1.84,2.34
"VIC","Wyndham",144.801208496094,-37.9131851196289,0.14,1.25,1.7,8.09,6.15,11.71,4.32,3.51,5.77
"WASouth","Manjimup",115.999702453613,-34.846134185791,0.14,1.34,2.4,7.8,5.95,11.25,2.75,2.41,3.28
NA,"Whitsunday",149.715850830078,-20.0136013031006,0.14,2.83,3.71,7.01,5.42,9.92,2.22,1.99,2.57
"QLDNorth","Whitsunday",148.560501098633,-19.9888191223145,0.14,2.44,3.54,4.74,3.85,6.28,1.89,1.73,2.13
"SA","Yankalilla",138.237152099609,-35.4988975524902,0.14,1.73,2.8,4.81,3.89,6.41,2.35,2.09,2.75
"VIC","Mornington Peninsula",144.851089477539,-38.3629608154297,0.14,1.31,1.65,5.51,4.45,7.33,4.42,3.61,5.83
"WANorth","Exmouth",114.142738342285,-21.7975425720215,0.14,1.91,3.92,6.11,4.82,8.43,1.5,1.41,1.63
"WANorth","Wyndham-East Kimberley",128.772811889648,-14.8344984054565,0.14,4.27,5.1,7.21,5.59,10.17,2.38,2.11,2.8
"WASouth","Manjimup",116.738777160645,-35.0417938232422,0.14,1.32,1.7,6.54,5.12,9.13,4.52,3.73,5.86
"QLDNorth","Mornington",139.676879882812,-16.4017772674561,0.14,3.38,4.58,2.24,2.02,2.59,1.59,1.5,1.73
"QLDNorth","Torres",142.168746948242,-10.2303152084351,0.14,2.41,3.05,5.17,4.14,7.01,2.54,2.25,2.99
"WANorth","Karratha",116.95361328125,-20.6833477020264,0.14,4.14,5.34,2.95,2.52,3.67,1.59,1.48,1.75
"QLDNorth","Cairns",145.972595214844,-16.7534255981445,0.14,2.12,2.7,8.37,6.28,12.41,3.77,3.15,4.83
"WASouth","Rockingham",115.689399719238,-32.2365188598633,0.14,1.36,1.74,4.54,3.75,5.87,3.07,2.66,3.72
"QLDNorth","Burdekin",147.409255981445,-19.3074054718018,0.14,2.48,3.02,5.4,4.32,7.32,2.87,2.49,3.49
"NT","East Arnhem",135.678955078125,-11.9292297363281,0.14,2.41,2.67,4.4,3.61,5.76,3.04,2.61,3.76
"QLDNorth","Northern Peninsula Area",142.102737426758,-10.9672031402588,0.14,2.51,2.82,3.21,2.74,3.99,2.5,2.21,2.96
"WASouth","Augusta Margaret River",115.021179199219,-34.2565498352051,0.14,1.44,3.5,4.72,3.82,6.32,1.79,1.66,1.99
"QLDNorth","Torres",142.871856689453,-10.0437240600586,0.14,2.36,2.84,6.34,4.98,8.79,6.74,5.22,9.56
"WANorth","East Pilbara",119.774200439453,-19.9569301605225,0.14,4.08,4.45,3.32,2.83,4.13,2.34,2.08,2.76
"WANorth","Broome",122.248458862305,-17.1136341094971,0.14,5.42,5.97,4.77,3.89,6.31,2.75,2.39,3.36
"QLDNorth","Cassowary Coast",146.335098266602,-18.3602714538574,0.14,2.51,2.73,5.09,4.1,6.83,3.6,3.03,4.54
"SA","Whyalla",137.440902709961,-33.2315673828125,0.14,2.87,3.18,2.54,2.25,2.99,2.54,2.25,3.01
"SA","Yorke Peninsula",137.768692016602,-35.0113372802734,0.14,2.2,2.86,5.29,4.23,7.2,2.85,2.49,3.41
"WANorth","Broome",123.314888000488,-17.0903549194336,0.14,5.44,5.87,4.45,3.66,5.79,2.57,2.24,3.12
"QLDNorth","Torres",142.684844970703,-10.917688369751,0.14,2.3,2.63,8.96,6.72,13.26,6.24,4.9,8.65
"QLDNorth","Mornington",139.580749511719,-17.1097755432129,0.14,3.49,4.68,2.04,1.85,2.33,1.51,1.43,1.63
"WANorth","Broome",123.159187316895,-16.3905277252197,0.14,5.41,6.22,5.04,4.08,6.71,2.05,1.85,2.37
"WANorth","Karratha",116.191215515137,-20.8251476287842,0.14,1.9,3.27,6.36,4.97,8.9,1.69,1.56,1.89
"QLDSouth","Gold Coast",153.519638061523,-28.1603393554688,0.14,1.52,2.06,13.38,9.61,20.87,3.54,2.95,4.54
"QLDNorth","Torres",142.706924438477,-10.9305419921875,0.14,2.3,2.65,9.11,6.8,13.55,6.01,4.76,8.25
"WANorth","Shark Bay",113.505187988281,-25.5005359649658,0.14,1.62,2.4,4.1,3.36,5.4,2.3,2.05,2.7
"SA","Unincorporated SA",133.50520324707,-32.3217849731445,0.14,2.27,4.02,3.85,3.2,4.99,1.93,1.76,2.17
"QLDNorth","Palm Island",146.686508178711,-18.7334079742432,0.14,2.49,3.6,5.54,4.43,7.49,2.29,2.04,2.69
"WANorth","Wyndham-East Kimberley",127.829887390137,-14.3628454208374,0.14,4.27,5.06,7.22,5.67,9.96,2.39,2.11,2.83
"WANorth","Wyndham-East Kimberley",125.901412963867,-14.5167436599731,0.14,4.36,4.48,4.76,3.86,6.34,4.68,3.77,6.35
"NT","East Arnhem",136.830047607422,-13.7504892349243,0.14,1.91,2.76,3.45,2.91,4.36,1.93,1.76,2.2
"QLDNorth","Lockhart River",143.545196533203,-12.843300819397,0.14,1.96,2.78,11.93,8.59,18.65,5.47,4.34,7.51
"QLDNorth","Cook",143.759353637695,-13.9299163818359,0.14,2.05,2.45,9.66,7.09,14.77,6.07,4.71,8.63
"QLDNorth","Torres",142.325164794922,-10.6027498245239,0.14,2.38,2.6,5.55,4.41,7.6,5.71,4.46,8.05
"WANorth","Karratha",115.705352783203,-21.2753944396973,0.14,1.95,2.27,5.06,4.03,6.93,3.04,2.59,3.83
"QLDNorth","Isaac",149.581100463867,-22.1410808563232,0.14,4.23,4.64,3.31,2.82,4.13,2.38,2.11,2.8
"WANorth","Karratha",116.686172485352,-20.527889251709,0.14,3.97,4.87,4.47,3.64,5.93,1.9,1.73,2.18
"WANorth","Wyndham-East Kimberley",125.128280639648,-14.4441356658936,0.14,4.36,5.32,4.68,3.81,6.18,2.01,1.82,2.3
