"state","lga","longitude","latitude","SLR","SWL_AEPPC","MTWL_AEPPC","SWL_MFSLR_50","SWL_MFSLR_10","SWL_MFSLR_90","MTWL_MFSLR_50","MTWL_MFSLR_10","MTWL_MFSLR_90"
"WANorth","Broome",122.218292236328,-18.0007991790771,0.2,5.26,5.67,10.86,7.8,17.16,4.21,3.38,5.77
"NT","East Arnhem",136.368423461914,-13.8599948883057,0.2,1.68,2,6.94,5.16,10.64,3.56,2.92,4.75
"QLDNorth","Townsville",147.105270385742,-19.2773990631104,0.2,2.27,2.52,49.78,27.77,114.4,9.79,6.95,15.98
"QLDNorth","Livingstone",150.793533325195,-23.122766494751,0.2,2.89,3.68,45.07,26.5,94.14,3.99,3.23,5.41
"NSW","Wollongong",150.913467407227,-34.4770774841309,0.2,1.42,2.66,459.87,184.19,1694.65,2.4,2.11,2.86
"VIC","Surf Coast",144,-38.5785293579102,0.2,1.7,2.56,16.34,10.95,28.61,4.09,3.31,5.52
"SA","Onkaparinga",138.421051025391,-35.1084899902344,0.2,2.49,3.35,3.67,3.11,4.57,2.01,1.84,2.28
"SA","Ceduna",133.631576538086,-32.1934509277344,0.2,2.2,3.66,3.58,3.05,4.43,1.74,1.63,1.91
"WASouth","Esperance",121.897087097168,-33.8707008361816,0.2,1.3,1.56,10.07,7.44,15.17,4.62,3.81,5.97
"TAS","Burnie",145.914001464844,-40.9999961853027,0.2,2.1,3.11,14.28,9.87,23.82,2.88,2.49,3.53
"WASouth","Joondalup",115.684211730957,-31.8255958557129,0.2,1.19,3.42,11.7,8.51,17.96,1.67,1.56,1.83
"NT","Darwin",130.845794677734,-12.2999992370605,0.2,4,4.61,81.8,44.82,187.2,3.19,2.7,4.03
"VIC","Bass Coast",145.224685668945,-38.5499954223633,0.2,2.09,3.25,10.39,7.36,16.94,3.13,2.64,4
"VIC","Glenelg",141.631576538086,-38.4138069152832,0.2,1.2,2.8,18.92,12.89,31.8,3.34,2.78,4.35
"TAS","Glamorgan-Spring Bay",148.099990844727,-42.5463905334473,0.2,1.18,1.7,20.81,13.5,38.13,4.85,3.89,6.61
"WASouth","Fremantle",115.736831665039,-32.0597686767578,0.2,1.18,3.34,11.33,8.24,17.45,1.64,1.54,1.79
"NSW","Waverley",151.315795898438,-33.8696632385254,0.2,1.45,3.06,368.65,154.27,1267.98,2.1,1.9,2.41
"SA","Port Pirie",138,-33.1237258911133,0.2,2.81,3.67,2.92,2.54,3.54,2.04,1.85,2.34
"SA","Port Adelaide Enfield",138.473678588867,-34.782169342041,0.2,2.42,3.11,3.58,3.04,4.44,2.15,1.95,2.46
"QLDNorth","Townsville",146.894729614258,-19.244197845459,0.2,2.38,3.18,33.73,20.01,70.85,3.61,2.94,4.85
"SA","Charles Sturt",138.473663330078,-34.8685684204102,0.2,2.5,3.18,3.57,3.04,4.43,2.15,1.95,2.46
"VIC","Queenscliffe",144.631576538086,-38.2900199890137,0.2,1.44,2.5,10.88,7.74,17.51,4.03,3.27,5.42
"NT","Darwin",130.789474487305,-12.4139251708984,0.2,4.01,4.66,71.92,39.79,163.06,2.92,2.5,3.63
"SA","Victor Harbor",138.631576538086,-35.5991897583008,0.2,1.64,2.44,5.77,4.62,7.77,4.08,3.3,5.5
"WASouth","Albany",117.894737243652,-35.1271858215332,0.2,1.21,3.45,12.33,9.05,18.56,1.91,1.76,2.13
"SA","Unincorporated SA",135.894729614258,-34.6957054138184,0.2,1.75,3.43,7.31,5.63,10.4,2.69,2.34,3.28
"WASouth","Esperance",121.894737243652,-33.8696632385254,0.2,1.3,1.56,10.1,7.46,15.23,4.63,3.82,5.98
"SA","Unincorporated SA",133.052627563477,-32.1043510437012,0.2,2.16,3.79,4.3,3.58,5.48,1.91,1.75,2.14
"WASouth","Greater Geraldton",114.57893371582,-28.7936973571777,0.2,1.14,2.72,24.88,15.69,47.54,2.6,2.27,3.14
"NSW","Newcastle",151.789474487305,-32.9031105041504,0.2,1.41,2.98,153.71,72.39,450.05,2.19,1.95,2.58
"VIC","Hobsons Bay",144.894729614258,-37.8758659362793,0.2,1.19,1.41,10.79,7.56,17.92,5.35,4.22,7.44
"QLDSouth","Bundaberg",152.421051025391,-24.754753112793,0.2,2.14,2.89,72.54,39.24,171.68,4.09,3.28,5.64
"WASouth","Bunbury",115.631576538086,-33.2998161315918,0.2,1.3,3.3,8.09,6.15,11.72,1.9,1.74,2.14
"TAS","Clarence",147.368423461914,-42.9977073669434,0.2,1.29,1.55,15.77,10.57,27.68,9.22,6.72,14.36
"WANorth","Port Hedland",118.578948974609,-20.2841644287109,0.2,3.76,4.68,17.02,11.26,30.49,2.05,1.82,2.42
"WANorth","Wyndham-East Kimberley",128.105255126953,-15.3765287399292,0.2,4.01,4.78,2.97639328919652e+38,1.31260553434253e+38,6.85396569844381e+38,4.63,3.65,6.54
"QLDSouth","Brisbane",153.157897949219,-27.3544616699219,0.2,1.77,2.89,654.96,251.2,2553,2.8,2.38,3.54
"VIC","Greater Geelong",144.421051025391,-38.2900199890137,0.2,1.19,1.87,12.82,8.86,21.6,5.1,4.01,7.2
"TAS","Burnie",145.894729614258,-41.0038528442383,0.2,2.1,3.01,14.07,9.75,23.38,3.14,2.67,3.92
"WANorth","Carnarvon",113.631576538086,-24.8980293273926,0.2,1.28,1.99,2213.89,718.77,10847.35,4.77,3.72,6.85
"QLDNorth","Mackay",149.263153076172,-21.1209907531738,0.2,3.7,4.44,62.89,34.72,144.65,3.72,3.04,4.98
"TAS","George Town",146.789474487305,-41.0435485839844,0.2,2.07,3.41,15.78,10.6,27.58,2.48,2.19,2.96
"WANorth","Broome",122.210517883301,-17.997501373291,0.2,5.26,5.67,10.86,7.8,17.17,4.21,3.38,5.77
"QLDNorth","Cairns",145.842102050781,-16.8426761627197,0.2,1.98,2.61,78.31,41.94,187.83,9.44,6.72,15.39
"NT","East Arnhem",136.684204101562,-12.2082605361938,0.2,2.17,2.48,31.79,19.27,64.27,8.61,6.25,13.57
"QLDNorth","Aurukun",141.789474487305,-12.6707773208618,0.2,1.98,3.28,7.4,5.43,11.61,1.91,1.73,2.18
"QLDNorth","Gladstone",151.421051025391,-23.9397563934326,0.2,2.65,3.39,101.4,52.27,256.76,4.88,3.82,6.95
"NSW","Unincorporated NSW",159.052627563477,-31.5230770111084,0.2,1.64,3.52,283.58,124.34,908.67,2.22,1.98,2.62
"VIC","East Gippsland",147.947357177734,-37.9173851013184,0.2,1.06,2.03,21.05,13.89,37.3,2.45,2.14,2.96
"QLDNorth","Gladstone",151.315795898438,-23.7953815460205,0.2,2.66,3.45,80.56,43.07,193.48,4.17,3.35,5.72
"VIC","Bass Coast",145.105270385742,-38.4962158203125,0.2,2.09,3.37,10.23,7.27,16.59,2.9,2.48,3.64
"NSW","Bega Valley",149.947372436523,-37.0825157165527,0.2,1.42,2.17,97.69,49.44,257.47,3.56,2.95,4.67
"NT","East Arnhem",136.421051025391,-13.7977819442749,0.2,1.62,1.97,12.53,8.57,21.57,4.14,3.35,5.58
"QLDNorth","Torres",141.894729614258,-10.6091213226318,0.2,2.35,3.59,12.16,8.35,20.83,2.06,1.86,2.38
"SA","Grant",140.684204101562,-38.0832366943359,0.2,1.2,3.56,20.42,13.84,34.45,2.39,2.11,2.83
"NSW","Northern Beaches",151.315795898438,-33.8259620666504,0.2,1.45,3,376.79,157.03,1304.12,2.14,1.93,2.47
"WANorth","Karratha",116.736831665039,-20.5800476074219,0.2,3.75,4.69,20.07,13.05,36.71,2,1.79,2.36
"SA","Copper Coast",137.57893371582,-33.9133415222168,0.2,2.08,3.19,3.59,3.03,4.53,1.94,1.77,2.19
"QLDNorth","Townsville",147.105270385742,-19.2938747406006,0.2,2.28,2.52,49.03,27.47,111.82,9.82,6.97,16.06
"TAS","Devonport",146.368408203125,-41.1228675842285,0.2,2.11,3.37,15.64,10.58,27.01,2.46,2.18,2.91
"NSW","Randwick",151.263153076172,-34.0006294250488,0.2,1.44,3.08,366.44,153.47,1259.04,2.07,1.87,2.38
"QLDNorth","Mackay",149.315780639648,-21.268180847168,0.2,3.86,4.64,57.68,32.28,130.09,3.41,2.82,4.48
"QLDNorth","Cassowary Coast",146.157897949219,-17.5966548919678,0.2,1.95,2.83,48.97,28.09,106.58,4,3.21,5.55
"TAS","Glamorgan-Spring Bay",148.052627563477,-42.5341911315918,0.2,1.18,1.7,20.86,13.53,38.24,4.77,3.83,6.48
"QLDNorth","Cassowary Coast",146.368423461914,-18.4972763061523,0.2,2.3,3.05,43.64,24.71,98.49,4.27,3.37,6.03
"WANorth","Ashburton",115.157897949219,-21.6110496520996,0.2,1.75,2.81,26.21,15.82,54.44,1.9,1.71,2.22
"WANorth","Karratha",117.157897949219,-20.5800476074219,0.2,3.77,4.73,13.16,8.84,23.42,1.9,1.71,2.21
"QLDNorth","Carpentaria",140.789474487305,-17.4963035583496,0.2,2.92,3.8,5.31,4.12,7.62,1.98,1.79,2.28
"QLDNorth","Rockhampton",150.842102050781,-23.602653503418,0.2,3.04,3.77,66.82,36.9,152.88,4.51,3.6,6.21
"QLDSouth","Sunshine Coast",153.157897949219,-26.6982269287109,0.2,1.53,2.61,158.33,78.01,422.93,3.27,2.74,4.18
"QLDNorth","Whitsunday",148.842102050781,-20.2841644287109,0.2,2.71,3,21.41,13.82,39.52,6.48,4.98,9.38
"QLDNorth","Torres",142.157897949219,-10.5573892593384,0.2,2.3,2.66,8.82,6.32,14.23,4.29,3.46,5.82
"QLDSouth","Fraser Coast",152.947372436523,-25.2792816162109,0.2,2.42,3.38,72.69,39.09,174.08,4.81,3.82,6.7
"SA","Unincorporated SA",137.631576538086,-33.0355453491211,0.2,2.64,3.48,3.08,2.66,3.76,2.13,1.92,2.46
"QLDSouth","Gold Coast",153.421051025391,-27.9603595733643,0.2,1.45,2.61,209.98,101.3,571.96,2.54,2.2,3.14
"WANorth","Karratha",116.684211730957,-20.5800476074219,0.2,3.74,4.7,24.7,15.39,48.33,1.99,1.78,2.34
"QLDNorth","Torres",142.315780639648,-10.5056486129761,0.2,2.17,2.75,70.86,37.45,176.09,9.01,6.69,13.53
"QLDNorth","Douglas",145.473678588867,-16.4393119812012,0.2,1.96,2.58,115.08,56.85,313.83,10.39,7.29,17.27
"NSW","Clarence Valley",153.368423461914,-29.4372825622559,0.2,1.37,2.7,373.4,164.25,1163.43,2.5,2.18,3.04
"NT","Roper Gulf",136.894729614258,-15.7314138412476,0.2,1.7,2.55,5.83,4.46,8.59,2.11,1.87,2.51
"QLDNorth","Torres Strait Island",142.210525512695,-10.5056486129761,0.2,2.23,2.5,19.72,12.52,37.92,8.58,6.19,13.68
"VIC","Greater Geelong",144.736846923828,-38.1660194396973,0.2,1.16,1.39,11.15,7.82,18.45,5.39,4.27,7.43
"VIC","Mornington Peninsula",144.894729614258,-38.3313064575195,0.2,1.17,2.75,11.44,8,18.98,2.61,2.27,3.19
"WASouth","Joondalup",115.684211730957,-31.8365268707275,0.2,1.19,3.29,11.65,8.48,17.87,1.68,1.57,1.84
"SA","Onkaparinga",138.421051025391,-35.0841407775879,0.2,2.49,3.35,3.66,3.11,4.56,2.01,1.84,2.27
"QLDNorth","Livingstone",150.789474487305,-23.1195735931396,0.2,2.89,3.68,44.62,26.3,92.83,3.98,3.22,5.4
"VIC","Surf Coast",144.052627563477,-38.4962158203125,0.2,1.71,2.58,15.84,10.64,27.68,4.06,3.3,5.45
"SA","Yorke Peninsula",137.789474487305,-35.041072845459,0.2,2.19,2.84,4.18,3.5,5.3,2.37,2.12,2.75
"QLDNorth","Whitsunday",148.105270385742,-19.8392944335938,0.2,2.23,3.03,22.87,14.12,45.93,2.9,2.44,3.72
"WANorth","Exmouth",114.157897949219,-21.9531078338623,0.2,1.72,2.65,73.07,37.6,191.26,2.51,2.16,3.14
"NSW","Shoalhaven",150.736846923828,-35.0841293334961,0.2,1.41,2.88,295.26,125.6,1002.05,2.16,1.93,2.54
"NSW","Coffs Harbour",153.157897949219,-30.3042221069336,0.2,1.54,2.86,557.71,224.52,2000.81,2.45,2.15,2.97
"VIC","Moyne",142.263153076172,-38.4138069152832,0.2,1.21,2.45,16.34,11.24,27.2,3.88,3.16,5.21
"SA","Onkaparinga",138.421051025391,-35.1702117919922,0.2,2.49,3.35,3.7,3.13,4.62,2.01,1.84,2.27
"WANorth","Ashburton",115.473686218262,-20.6785373687744,0.2,1.71,2.67,148.15,72.83,399.5,2.61,2.22,3.31
"VIC","South Gippsland",146.473678588867,-38.7018203735352,0.2,2.03,2.84,30.24,19.18,56.32,3.4,2.87,4.29
"QLDNorth","Isaac",149.473678588867,-21.7577362060547,0.2,3.88,4.62,32.75,19.48,68.66,3.12,2.61,4.05
"QLDNorth","Cook",145.315795898438,-15.4779872894287,0.2,1.92,2.53,44.72,26.66,91,7.98,5.86,12.41
"VIC","Greater Geelong",144.631576538086,-38.0832366943359,0.2,1.19,1.42,15.26,10.21,26.99,5.72,4.49,8.01
NA,"Christmas Island",105.684211730957,-10.4021415710449,0.2,1.13,2.72,23996.38,5354.34,202954.32,3.39,2.81,4.45
"TAS","West Coast",145,-41.8324203491211,0.2,2.06,4.69,29.08,18.15,55.95,2.12,1.9,2.46
"WASouth","Dundas",128.894729614258,-31.7470779418945,0.2,2.08,3.37,7.36,5.67,10.47,2.32,2.07,2.72
"SA","Kingston (SA)",139.684204101562,-36.9564933776855,0.2,1.66,3.67,5.05,4.12,6.65,2.09,1.89,2.39
"SA","Kangaroo Island",137.210525512695,-36.0258827209473,0.2,2.08,3.14,8.61,6.58,12.33,3.94,3.22,5.23
"TAS","Circular Head",145.315795898438,-40.7651672363281,0.2,2.09,3.12,15.78,10.91,26.12,2.93,2.52,3.63
"SA","Elliston",134.842086791992,-33.650936126709,0.2,1.82,3.74,4.52,3.73,5.86,1.8,1.66,2.01
"WASouth","Mandurah",115.684211730957,-32.5933265686035,0.2,1.03,3.33,6.88,5.37,9.6,1.67,1.56,1.83
"WANorth","Shark Bay",113.473686218262,-25.9435787200928,0.2,1.36,2.91,23.44,14.71,45.4,2.76,2.4,3.35
"VIC","Greater Geelong",144.473663330078,-38.2900199890137,0.2,1.43,2.34,12.35,8.58,20.63,4.37,3.51,5.97
"SA","Port Augusta",137.789474487305,-32.6376457214355,0.2,2.63,3.5,3.13,2.69,3.83,2.09,1.89,2.4
"QLDSouth","Noosa",153.105270385742,-26.3686771392822,0.2,1.54,2.56,140.51,70.2,368.69,3.81,3.13,5.04
"SA","Unincorporated SA",132.421051025391,-32.0151634216309,0.2,2.12,3.85,5.19,4.22,6.85,1.96,1.79,2.21
"WANorth","Derby-West Kimberley",123.578941345215,-17.2954330444336,0.2,5.21,5.44,22.51,13.88,45.37,6.16,4.58,9.56
"SA","Unincorporated SA",136.57893371582,-35.1702117919922,0.2,1.76,3.81,6.57,5.18,9.03,2.01,1.82,2.28
"WANorth","Derby-West Kimberley",123.736831665039,-16.0856781005859,0.2,5.21,5.69,24.17,15.24,46.29,2.95,2.46,3.87
"WANorth","Ashburton",115,-21.464204788208,0.2,1.72,2.76,78.9,41.18,199.13,2.03,1.81,2.42
"SA","Wattle Range",140,-37.5011253356934,0.2,1.22,3.65,13.23,9.57,20.36,2.27,2.02,2.65
"QLDNorth","Torres",142.631576538086,-10.7125587463379,0.2,2.16,2.85,107.82,54.02,287.55,7.66,5.74,11.45
"TAS","Huon Valley",147.105270385742,-43.3047904968262,0.2,1.3,1.5,14.98,10.04,26.44,9.9,6.92,16.63
"QLDNorth","Torres",142.421051025391,-10.4539003372192,0.2,2.17,2.75,88.61,45.71,226.67,9.99,7.31,15.35
NA,"Unincorporated SA",135.736846923828,-35.7701301574707,0.2,1.66,4.46,24.51,16.01,43.81,1.91,1.74,2.16
NA,"Robe",139.526321411133,-37.542854309082,0.2,1.19,3.91,26.45,17.23,47.27,2.11,1.91,2.43
"SA","Unincorporated SA",136.157897949219,-34.9979820251465,0.2,1.75,2.95,7.33,5.68,10.34,2.74,2.39,3.31
"VIC","Unincorporated Vic",146.526321411133,-38.9068374633789,0.2,2.05,2.8,19.98,13.18,35.51,3.58,3.02,4.52
"WANorth","Shark Bay",114.157897949219,-26.3686771392822,0.2,1.43,2.89,8.58,6.24,13.49,2.33,2.07,2.74
NA,"Fraser Coast",153.526321411133,-24.9457492828369,0.2,2.4,3.81,223.77,106.68,620.65,2.88,2.46,3.61
"WASouth","Rockingham",115.684211730957,-32.3269386291504,0.2,1,3.38,9.02,6.78,13.25,1.64,1.54,1.79
"WASouth","Nedlands",115.736831665039,-31.9705352783203,0.2,1.18,3.34,11.46,8.33,17.66,1.64,1.54,1.8
"WANorth","Exmouth",114.105262756348,-22.0994510650635,0.2,1.75,2.72,26.42,15.88,55.36,3.16,2.62,4.16
"WANorth","Ashburton",115.526313781738,-20.826171875,0.2,1.72,2.57,64.96,35.99,148,2.5,2.14,3.15
"SA","Kangaroo Island",137.947372436523,-35.684700012207,0.2,1.7,2.34,4.11,3.44,5.2,2.59,2.28,3.09
"SA","Cleve",136.578948974609,-33.9569969177246,0.2,2.03,2.81,4.53,3.75,5.83,2.29,2.05,2.65
"SA","Lower Eyre Peninsula",136.052627563477,-34.8685684204102,0.2,1.74,2.34,7.52,5.8,10.69,3.52,2.99,4.4
"SA","Whyalla",137.789474487305,-32.9914245605469,0.2,2.64,3.49,3.08,2.66,3.76,2.1,1.89,2.42
"SA","Yorke Peninsula",137.368423461914,-34.9117164611816,0.2,2.17,3.37,4.48,3.69,5.81,1.96,1.8,2.21
"QLDNorth","Mackay",149.894729614258,-21.0227813720703,0.2,3.86,4.77,60.63,33.68,138.22,3.57,2.93,4.75
"VIC","East Gippsland",148,-37.9173889160156,0.2,1.06,2.12,22.01,14.41,39.46,2.43,2.13,2.94
NA,"Mackay",150.315780639648,-20.0866088867188,0.2,3.7,4.74,63.92,35.98,141.44,3,2.52,3.86
"NSW","Ballina",153.631576538086,-28.8398017883301,0.2,1.46,2.76,597.56,242.87,2092.71,2.74,2.35,3.39
"NT","Unincorporated NT",130.526321411133,-12.6194276809692,0.2,4,4.79,77.61,42.33,179.83,2.56,2.23,3.1
"SA","Yankalilla",138.052627563477,-35.5991897583008,0.2,1.71,2.4,3.98,3.34,5.02,2.48,2.19,2.93
"NSW","Port Stephens",152.210525512695,-32.7262115478516,0.2,1.47,2.8,197.52,90.84,593.39,2.44,2.13,2.94
"QLDNorth","Cook",144.842102050781,-14.5121669769287,0.2,1.93,2.62,85.21,46.24,198.04,7.57,5.72,11.15
"QLDNorth","Gladstone",152.473678588867,-22.001895904541,0.2,2.87,4.2,87.43,47.73,200.54,2.55,2.22,3.12
"VIC","Bass Coast",145.368408203125,-38.5785293579102,0.2,2.1,3.69,9.94,7.09,16.06,2.4,2.11,2.87
NA,"Dundas",126.052635192871,-32.3269386291504,0.2,1.31,2.82,8.66,6.51,12.77,2.32,2.07,2.71
"VIC","Mornington Peninsula",144.789474487305,-38.3313064575195,0.2,1.18,2.66,11.31,7.97,18.49,2.65,2.3,3.22
"QLDNorth","Cook",143.421051025391,-12.5680675506592,0.2,1.86,2.61,75.98,41.39,176.76,7.9,5.86,12.02
"QLDNorth","Gladstone",151.894729614258,-23.4096336364746,0.2,2.65,3.74,138.29,69.91,355.17,3.56,2.94,4.67
"VIC","Mornington Peninsula",145.052627563477,-38.4962158203125,0.2,2.09,3.58,10.45,7.41,17.01,2.68,2.31,3.29
"VIC","Kingston (Vic.)",145.105270385742,-38.0832252502441,0.2,1.2,1.44,9.07,6.55,14.41,4.6,3.72,6.15
"WANorth","Wyndham-East Kimberley",124.157897949219,-15.3257808685303,0.2,5.21,5.94,24.94,16.04,45.8,2.54,2.18,3.17
"VIC","Bass Coast",145.368408203125,-38.5373840332031,0.2,2.1,3.06,9.76,6.98,15.72,3.36,2.8,4.38
"VIC","Wyndham",144.684204101562,-38.000358581543,0.2,1.19,1.43,13.8,9.34,24.06,5.58,4.39,7.79
"VIC","Surf Coast",144.368423461914,-38.3313064575195,0.2,1.19,1.87,13.06,8.99,22.1,5.17,4.05,7.32
"SA","Elliston",134.263153076172,-33.9133415222168,0.2,1.75,4.07,6.96,5.43,9.7,1.75,1.63,1.94
"QLDNorth","Cook",143.578948974609,-13.1836938858032,0.2,1.86,2.68,77.11,42.26,177.08,11.3,7.72,19.75
"VIC","Mornington Peninsula",145,-38.2487106323242,0.2,1.18,1.42,11.2,7.84,18.56,5.02,4.02,6.83
"QLDNorth","Cook",145.473678588867,-14.6649475097656,0.2,1.93,2.71,87.76,47.07,208.07,8.78,6.35,13.97
"WASouth","Dandaragan",115,-30.3042221069336,0.2,1.14,3.33,31.1,19.54,58.82,2.04,1.86,2.33
"QLDNorth","Livingstone",150.684204101562,-21.9531078338623,0.2,2.89,4.05,51.03,29.89,106.4,2.72,2.33,3.4
"QLDNorth","Cook",143.684204101562,-13.4909391403198,0.2,1.86,2.69,66.01,37.15,145.8,12.35,8.28,22.17
"QLDNorth","Gladstone",151.368423461914,-23.8435211181641,0.2,2.65,3.4,93.52,48.82,232.58,4.74,3.73,6.68
"SA","Franklin Harbour",136.894729614258,-33.7822418212891,0.2,2.06,2.9,3.99,3.35,5.03,2.13,1.93,2.43
"WANorth","Broome",122.894737243652,-16.3888320922852,0.2,5.2,5.99,30.17,18.69,58.75,2.27,1.99,2.76
"QLDNorth","Palm Island",146.736846923828,-18.7964363098145,0.2,2.3,3.07,40.89,23.49,90.13,4.09,3.26,5.73
"VIC","Greater Geelong",144.578948974609,-38.0832252502441,0.2,1.18,1.41,16.69,11.03,30.02,5.92,4.62,8.36
"NT","Roper Gulf",136.526321411133,-15.528697013855,0.2,1.69,2.55,6.31,4.76,9.49,2.04,1.82,2.42
"VIC","Mornington Peninsula",144.684204101562,-38.2900199890137,0.2,1.14,2.23,12.08,8.48,19.83,3.83,3.14,5.1
"VIC","Mornington Peninsula",144.736831665039,-38.2900199890137,0.2,1.13,2.62,12.54,8.7,20.94,2.64,2.3,3.21
"VIC","Bayside (Vic.)",145,-38.000358581543,0.2,1.19,1.42,10.26,7.25,16.84,5,4,6.83
"VIC","Port Phillip",144.947357177734,-37.8758659362793,0.2,1.19,1.42,10.53,7.4,17.42,5.3,4.18,7.36
"NT","Roper Gulf",135.736846923828,-14.3082876205444,0.2,1.75,2.46,4.38,3.47,6.15,2.26,1.98,2.73
"QLDNorth","Torres",143.263153076172,-9.72852039337158,0.2,2.17,2.69,76.85,41.45,182.06,11.78,8.24,19.5
"SA","Port Augusta",137.842102050781,-32.7262115478516,0.2,2.63,3.51,3.1,2.67,3.79,2.08,1.88,2.39
"WANorth","Karratha",115.526313781738,-20.3828601837158,0.2,1.7,3.02,229.22,102.47,719.63,2.01,1.8,2.37
"QLDNorth","Douglas",145.526321411133,-16.3888320922852,0.2,1.96,2.58,132.22,63.91,372.29,10.35,7.27,17.17
"NT","East Arnhem",135.157897949219,-12.2082605361938,0.2,2.17,2.71,29.32,18.02,58.11,3.84,3.13,5.12
"TAS","Circular Head",144.736846923828,-40.4455947875977,0.2,2.05,3.86,46.1,26.07,103.83,3.06,2.62,3.81
NA,"King Island",144.157897949219,-40.0842666625977,0.2,1.67,2.77,38.83,22.84,82.04,4.38,3.53,5.92
NA,"Cook",145.789474487305,-15.6807527542114,0.2,1.9,2.97,91.06,48.16,221.19,4.98,3.93,7
NA,"Mackay",150.368408203125,-20.5307750701904,0.2,3.72,4.79,34.36,20.92,68.44,3.28,2.75,4.21
"VIC","Bass Coast",145.263153076172,-38.5373840332031,0.2,2.09,3.31,10.28,7.29,16.75,2.93,2.49,3.68
NA,"Pormpuraaw",141.368408203125,-14.5121669769287,0.2,1.94,3.06,10.94,7.48,19.08,2.07,1.87,2.4
"WANorth","Broome",121.947364807129,-18.3974285125732,0.2,5.22,5.82,20.45,13.56,35.97,2.97,2.5,3.85
"VIC","Wyndham",144.842086791992,-37.9173851013184,0.2,1.18,1.41,11.2,7.8,18.75,5.38,4.24,7.49
"WASouth","Manjimup",116,-34.8685684204102,0.2,1.24,3.58,8.74,6.64,12.62,1.91,1.76,2.13
NA,"Whitsunday",149.947372436523,-16.2878265380859,0.2,1.94,3.46,77.79,42.38,180.6,2.11,1.87,2.53
NA,"Whitsunday",148.684204101562,-19.4428100585938,0.2,2.22,3.3,24,14.93,47.24,2.87,2.43,3.66
"SA","Yankalilla",138.210525512695,-35.4707260131836,0.2,1.71,2.54,4,3.36,5.07,2.2,1.98,2.54
"VIC","Mornington Peninsula",144.842086791992,-38.3313064575195,0.2,1.18,2.66,10.55,7.49,17.08,2.73,2.36,3.36
"WANorth","Exmouth",114.157897949219,-21.8066101074219,0.2,1.69,2.73,226.13,98.87,743.85,2.31,2.01,2.82
NA,"Torres",142.526321411133,-9.62476348876953,0.2,2.22,2.73,25.33,15.8,49.33,7.21,5.55,10.3
"WANorth","Wyndham-East Kimberley",128.789474487305,-14.766752243042,0.2,4.08,4.97,449.62,168.02,1921.45,2.93,2.48,3.72
"WASouth","Manjimup",116.736839294434,-35.041072845459,0.2,1.25,3.42,8.13,6.27,11.5,1.91,1.76,2.13
NA,"Mornington",140.210525512695,-15.3765287399292,0.2,2.86,3.99,8.53,6.08,13.98,2.09,1.88,2.43
"QLDNorth","Mornington",139.157897949219,-16.7419166564941,0.2,2.92,3.71,5.2,4.02,7.54,2.39,2.1,2.9
"QLDNorth","Torres",142.157897949219,-10.2468156814575,0.2,2.27,2.65,10.72,7.51,17.79,4.06,3.31,5.41
"WANorth","Karratha",116.947364807129,-20.6785373687744,0.2,3.79,4.66,10.58,7.36,17.89,1.96,1.76,2.31
"QLDNorth","Cairns",145.947357177734,-16.7419147491455,0.2,1.98,2.61,83.59,44.55,201.36,9.71,6.88,15.93
"WASouth","Rockingham",115.684211730957,-32.2379684448242,0.2,1.19,3.59,10.1,7.45,15.26,1.63,1.53,1.78
NA,"Burdekin",148.473678588867,-17.7470703125,0.2,2.26,3.68,76.78,41.96,177.38,2.16,1.9,2.61
"NT","East Arnhem",135.684204101562,-11.8994636535645,0.2,2.16,2.93,37.2,21.71,80.09,3.25,2.73,4.17
NA,"Tiwi Islands",126.842102050781,-10.1432237625122,0.2,3.98,4.6,388.05,171.46,1195.39,10.04,7.27,15.73
"QLDNorth","Northern Peninsula Area",142.105255126953,-10.9709968566895,0.2,2.23,3.51,7.9,5.83,12.16,1.95,1.77,2.24
"WASouth","Augusta Margaret River",115,-34.2619590759277,0.2,1.31,3.77,7.36,5.76,10.21,1.83,1.69,2.03
"QLDNorth","Torres Strait Island",143.052627563477,-10.0914154052734,0.2,2.15,2.79,207.34,95.74,615.4,12.9,8.94,21.57
"WANorth","East Pilbara",119.789474487305,-19.9382705688477,0.2,3.75,4.47,18.92,12.73,32.56,2.36,2.05,2.9
"WANorth","Broome",122.210525512695,-17.0943374633789,0.2,5.22,5.93,18.02,12.05,31.48,2.53,2.17,3.17
"QLDNorth","Cassowary Coast",146.631576538086,-18.2475681304932,0.2,2.29,3.23,64.34,34.51,156.5,3.9,3.12,5.41
"SA","Whyalla",137.57893371582,-33.2998161315918,0.2,2.63,3.47,3.18,2.73,3.92,2.12,1.91,2.45
"SA","Yorke Peninsula",137.789474487305,-34.9979820251465,0.2,2.19,2.53,4.16,3.49,5.27,3.04,2.63,3.7
"WANorth","Broome",123.315788269043,-17.0943374633789,0.2,5.21,5.44,23.13,14.14,47.41,6.23,4.61,9.77
"QLDNorth","Torres",142.684204101562,-10.9193267822266,0.2,2.17,2.83,98.01,50.38,250.35,9.55,6.91,15.02
"QLDNorth","Mornington",139.578948974609,-17.0943374633789,0.2,2.96,3.8,4.12,3.31,5.65,2.07,1.85,2.43
"WANorth","Broome",123.157897949219,-16.3888320922852,0.2,5.18,5.72,51.15,29.13,112.57,3.09,2.58,4.05
