"state","lga","longitude","latitude","SLR","SWL_AEPPC","MTWL_AEPPC","SWL_MFSLR_50","SWL_MFSLR_10","SWL_MFSLR_90","MTWL_MFSLR_50","MTWL_MFSLR_10","MTWL_MFSLR_90"
"SA","Port Adelaide Enfield",138.475845336914,-34.7812461853027,1,3.35,3.65,13076.4,3750.71,71272.83,2972.56,1047.62,12186.33
"QLDNorth","Townsville",146.846267700195,-19.251106262207,1,3.45,4.48,106983.3,23888.99,808972.67,490.89,203.81,1674.81
"SA","Charles Sturt",138.472106933594,-34.8702430725098,1,3.42,3.87,15301.27,4296.88,85852.91,1777.6,673.94,6583.27
"VIC","Queenscliffe",144.617172241211,-38.2871551513672,1,2.34,3.47,7688109.23,899064.6,145818744.17,1183.8,449.99,4481.25
"NT","Darwin",130.81266784668,-12.4085102081299,1,5.1,5.26,93094.56,21903.91,645779.21,19408.12,5397.82,109200.89
"SA","Victor Harbor",138.605804443359,-35.594554901123,1,2.64,3.94,21807.66,6288.82,114196.21,354.78,160.67,1049.73
"WASouth","Albany",117.89533996582,-35.1227531433105,1,2.18,3.35,520986.97,94141.09,5258706.49,834.38,346.31,2744.49
"SA","Unincorporated SA",135.905776977539,-34.6888732910156,1,2.67,2.96,510522.38,97429.95,4674403.88,48660.46,11821.43,331188.11
"SA","Unincorporated SA",133.05322265625,-32.1064491271973,1,3.17,3.87,7093.25,2082.42,38591.11,520.07,221.55,1681.67
"WASouth","Greater Geraldton",114.582710266113,-28.7869205474854,1,2.13,3.21,834503.68,147380.15,8535711.93,6175.87,1898.68,31092.82
"NSW","Newcastle",151.791976928711,-32.9030685424805,1,2.45,3.88,1459641.65,246583.46,15658018.34,158.84,82.09,387.8
"VIC","Hobsons Bay",144.897003173828,-37.8736267089844,1,2.11,2.58,3014393.51,413683.74,45154954.93,28124.44,6568.78,214343.46
"QLDSouth","Bundaberg",152.412872314453,-24.7567653656006,1,3.11,3.75,17252846.4,1799138.79,383924203.98,3685.09,1135.89,19183.14
"WASouth","Bunbury",115.637229919434,-33.3057746887207,1,2.46,4.37,3034.06,1130.15,11248.71,50.21,29.82,102.11
"TAS","Clarence",147.393463134766,-42.9977607727051,1,2.23,2.37,5774026.21,674928.6,111846603.82,2112417.97,270001.26,37151607.7
"WANorth","Port Hedland",118.570663452148,-20.2921123504639,1,4.95,6.13,4309.49,1327.23,22195.31,35.3,20.73,75.4
"WANorth","Wyndham-East Kimberley",128.095184326172,-15.3794431686401,1,5.06,5.13,57329172.72,5277777.28,1485021501.93,23099835.26,2277461.15,559919165.28
"QLDSouth","Brisbane",153.156661987305,-27.3602046966553,1,2.74,3.11,374596599.12,26353250.12,14134378507.19,141749.54,28431.3,1283701.76
"VIC","Greater Geelong",144.419860839844,-38.2895736694336,1,2.17,2.5,410842.45,74364.59,4196473.85,93997.92,18598.44,900445.59
"TAS","Burnie",145.878601074219,-41.0355949401855,1,3.06,3.48,1234667.77,188228.06,16135645.89,26187.38,6573.77,174723.31
"WANorth","Carnarvon",113.636138916016,-24.8981914520264,1,2.44,3.15,54989.52,12433.54,424353.9,914.14,340.27,3676.16
"TAS","George Town",146.792098999023,-41.052360534668,1,3.05,4.31,746893.41,128143.56,8105371.01,532.53,236.86,1587.16
"WANorth","Broome",122.209922790527,-17.9969673156738,1,6.39,6.59,7234.25,2277.23,34504.81,3328.32,1168.68,13641.9
"QLDNorth","Cairns",145.847991943359,-16.8677730560303,1,2.98,3.38,3083090.52,412191.95,48419207.37,58589.11,12968.39,468633.65
"QLDNorth","Aurukun",141.797592163086,-12.6793203353882,1,3.16,4.12,2164.02,741.5,9557.47,117.15,60.46,292.8
"QLDNorth","Gladstone",151.407104492188,-23.962682723999,1,3.68,4.01,1406583.21,215140.45,18113849.33,32544.08,8168.46,214017.04
"NSW","Kempsey",153.09098815918,-30.9209632873535,1,2.38,3.2,25780340.22,2944048.65,473141803.57,1001.1,390.94,3644.01
"VIC","East Gippsland",147.9462890625,-37.9042129516602,1,1.99,2.7,14080830.78,1469330.04,317459518.42,2986.9,1003.57,13378.58
"QLDNorth","Gladstone",151.320953369141,-23.7948703765869,1,3.69,3.81,1057512.99,164675.06,13422872.93,160069.27,32076.86,1440086.52
"VIC","Bass Coast",145.121734619141,-38.5073280334473,1,3.07,3.95,300071.96,54938.95,3063636.04,1891.44,673.61,7836.47
"NSW","Bega Valley",149.936981201172,-37.097900390625,1,2.47,4.46,713898.23,130284.16,6947018.4,44.83,26.16,95.07
"NT","East Arnhem",136.425445556641,-13.8104448318481,1,2.78,3.3,5903.91,1769.36,31297.02,328.29,142.82,1055.46
"SA","Grant",140.672210693359,-38.0639533996582,1,2.12,3.67,34848108.65,3511327.08,788784784.32,354.64,161.2,1042.18
"NSW","Northern Beaches",151.305068969727,-33.8254356384277,1,2.5,3.84,1328563.27,227692.61,13964700.42,180.65,91.56,453.46
"WANorth","Karratha",116.761528015137,-20.5944957733154,1,4.83,5.23,47919.46,10998.7,362949.47,726.97,273.74,2913.63
"SA","Copper Coast",137.588287353516,-33.9396820068359,1,3.14,3.28,1892.15,691.59,7466.14,960.6,387.96,3292.82
"TAS","Devonport",146.352432250977,-41.1579093933105,1,3.08,3.52,854301.21,137788.11,10301729.21,18886.04,4966.59,118087.67
"NSW","Randwick",151.252304077148,-33.9962577819824,1,2.49,4.13,1141905.47,200797.44,11563625.92,109.49,59.18,252.04
"QLDNorth","Mackay",149.297515869141,-21.2697410583496,1,5.08,5.44,5832.86,1904.56,26370.59,856.33,344.8,2974.57
"QLDNorth","Cassowary Coast",146.139678955078,-17.6090087890625,1,2.99,3.47,541767,93844.06,5896076.99,4014.59,1307.29,18686.42
"TAS","Glamorgan-Spring Bay",148.067794799805,-42.5660400390625,1,2.1,2.47,43816549.7,4114422.64,1113720970.84,560352.51,92899.01,6604226.42
"QLDNorth","Cassowary Coast",146.334701538086,-18.4832286834717,1,3.41,3.74,39049.71,9444.32,271860.31,2653.12,905.47,11633.83
"WANorth","Ashburton",115.163749694824,-21.6142768859863,1,2.83,3.31,60813.14,12574.06,553276.05,627.59,242.35,2421.99
"WANorth","Karratha",117.169364929199,-20.5933799743652,1,4.88,5.85,13348.57,3458.05,88135.76,56.62,30.88,134.68
"QLDSouth","Sunshine Coast",153.139892578125,-26.6974658966064,1,2.47,3.28,830548985.96,53906689.3,34532780211.36,2974.9,994.26,13462.99
"QLDNorth","Whitsunday",148.842590332031,-20.2819118499756,1,3.81,4.64,24192.6,6295.58,151706.7,141.25,72.93,348.07
"QLDNorth","Torres",142.155624389648,-10.5569248199463,1,3.37,3.83,15389.15,4348.57,85330.5,910.24,373.63,3038.87
"QLDSouth","Fraser Coast",152.941467285156,-25.2762908935547,1,3.4,3.83,10111262.37,1262085.95,167031095.4,11967.81,3100.79,79692.6
"SA","Unincorporated SA",137.602798461914,-33.023551940918,1,3.76,4.17,587.42,258.87,1769.84,510.84,227.2,1526.51
"WANorth","Karratha",116.678909301758,-20.5885372161865,1,2.86,3.55,35235.83,8317.74,258649.91,143.3,68.21,413.3
"QLDNorth","Torres",142.315673828125,-10.5067167282104,1,3.28,3.98,63811.58,14916.28,458252.65,28067.17,6447.58,221008.54
"QLDNorth","Douglas",145.468811035156,-16.4769401550293,1,2.98,3.2,2163499.61,305597.28,31399182.03,225770.86,42320.53,2248804.03
"NSW","Clarence Valley",153.367126464844,-29.4367237091064,1,2.38,3.03,9250918.85,1268416.06,129808158.37,3274.29,1065.46,15484.46
"QLDNorth","Torres Strait Island",142.210647583008,-10.522177696228,1,3.34,3.94,21438.75,5718.28,129445.55,575.27,251.69,1758.39
"VIC","Greater Geelong",144.724807739258,-38.1704139709473,1,2.1,2.42,1554617.63,253733.09,17673798.22,322420.14,55111.81,3730787.91
"VIC","Mornington Peninsula",144.899749755859,-38.3481216430664,1,2.16,2.65,257940.41,53853.19,2090879.15,11691.36,3258.66,67734.79
"SA","Onkaparinga",138.470275878906,-35.0958251953125,1,3.4,3.98,25905.83,6691.77,163955.04,1409.77,541.66,5169.56
"QLDNorth","Livingstone",150.760681152344,-23.1353740692139,1,4,5.1,49302.47,11830.6,342980.36,299.05,137.78,866.94
"VIC","Surf Coast",144.035140991211,-38.4956665039062,1,2.7,3,418262.02,73767.7,4478025.09,83568.03,17544.25,720562.9
"SA","Yorke Peninsula",137.767929077148,-35.0375442504883,1,3.06,3.97,147673.54,29635.78,1332221.48,1296.75,511.46,4555.79
"QLDNorth","Whitsunday",148.079605102539,-19.8762283325195,1,3.29,4.08,92748.74,20041.94,751892.6,368.18,163.64,1125.84
"WANorth","Exmouth",114.142883300781,-21.9546566009521,1,2.82,3.7,84362.75,18121.71,696052.35,126.18,64.52,319.18
"NSW","Shoalhaven",150.768478393555,-35.0744934082031,1,2.49,3.47,349707.59,72256.28,2839568.57,311.71,151.87,813.58
"NSW","Coffs Harbour",153.156051635742,-30.3061962127686,1,2.52,3.17,83284519.77,8108089.16,1902369863.88,3998.96,1360.75,17161.93
"VIC","Moyne",142.245132446289,-38.4012489318848,1,2.12,2.43,24551330.51,2741158.85,470686992.93,1617496.61,215307.17,26840120.84
"SA","Onkaparinga",138.458389282227,-35.1697807312012,1,3.39,4.12,30658.94,7699.91,202192.41,1243.37,482.44,4513.86
"WANorth","Ashburton",115.466323852539,-20.6898097991943,1,2.91,3.96,10320.05,2708.1,67836.05,61.29,34.13,138.94
"QLDNorth","Isaac",149.473999023438,-21.7463283538818,1,5.06,6.22,8408.16,2511.07,43768.98,75.93,42.08,170.91
"QLDNorth","Cook",145.285095214844,-15.4928417205811,1,2.91,3.28,3527256.77,475938.8,53965061.04,242086.13,44592.63,2480075
"VIC","Greater Geelong",144.635314941406,-38.1060447692871,1,2.12,2.48,4132141.67,577782.48,58628127.99,375501.06,62739.09,4488161.04
"WANorth","Ashburton",115.375946044922,-20.6875629425049,1,2.73,3.86,1950206.01,283757.71,26968776.86,190.06,87.7,569.12
"TAS","West Coast",145.027053833008,-41.8157424926758,1,2.94,4.1,4278770417.32,213539011.22,260305200580.65,3445.03,1153.06,15390.21
"WASouth","Dundas",128.882766723633,-31.7294902801514,1,3.06,4.27,87427.81,20042.66,637994.66,412.83,188.14,1195.57
"SA","Kingston (SA)",139.666198730469,-36.9562568664551,1,2.66,3.6,15367.43,4566.86,77783.54,1102.82,445.63,3744.1
"SA","Kangaroo Island",137.180358886719,-36.0086135864258,1,3.05,3.66,192353.32,41121.52,1519797.49,30785.78,7622.66,208439.75
"TAS","Circular Head",145.312255859375,-40.7651710510254,1,3.04,3.38,2949908.77,393598.57,46642189.12,117763.69,22812.65,1155135.86
"SA","Elliston",134.854675292969,-33.6464500427246,1,2.86,4.76,4736.7,1525.68,22252.15,122.12,63.41,300.72
"WANorth","Shark Bay",113.513900756836,-25.9233150482178,1,2.53,3.3,7625.36,2169.86,43813.96,254.65,118.71,730.29
"VIC","Greater Geelong",144.474060058594,-38.2902946472168,1,2.41,2.9,374970.01,68433.59,3794480.71,15346.33,3976.3,100204.33
"QLDSouth","Noosa",153.108322143555,-26.3750782012939,1,2.48,3.32,313140036.85,23108412.02,10937985603.41,2937.87,998.58,12890.2
"SA","Unincorporated SA",132.431213378906,-32.0147438049316,1,3.08,4.14,47038.57,10654.67,365830.4,487.32,212.36,1516.7
"SA","Unincorporated SA",136.499649047852,-35.1658554077148,1,2.75,3.97,43969.81,11348.92,269744.91,1132.99,455.95,3869.05
"WANorth","Derby-West Kimberley",123.719276428223,-16.1033020019531,1,6.38,7.02,7771.84,2427.94,37420.84,225.98,103.98,670.71
"WANorth","Ashburton",115.097961425781,-21.6335697174072,1,2.83,3.77,70002.54,14302.31,644671.87,97.54,49.94,251.26
"SA","Wattle Range",139.998825073242,-37.4942817687988,1,2.18,3.75,1013448.91,183012.31,9854846.32,429.35,199.27,1200.14
"QLDNorth","Torres",142.626602172852,-10.716986656189,1,3.3,4.13,46333.41,11375.55,310254.6,13952.96,3597.27,92671.52
"TAS","Huon Valley",147.098419189453,-43.2927169799805,1,2.25,2.38,1592530.79,234476.69,21834272.27,477160.34,84338.63,5043903.48
"QLDNorth","Torres",142.322967529297,-10.5164833068848,1,3.24,3.99,245504.62,46698.74,2365604.82,60456.74,12992.9,510462.3
"SA","Kangaroo Island",136.535095214844,-35.8576393127441,1,2.76,3.95,35409.82,9237.5,215816.75,719.17,309.86,2230.04
"SA","Wattle Range",139.879470825195,-37.3767509460449,1,2.25,2.83,92198.95,21772.74,635739.29,14153.69,4006.06,78660.7
"SA","Unincorporated SA",136.156509399414,-34.9915504455566,1,2.73,3.09,82507.32,19375.75,578364.3,8235.77,2578.94,39345.91
"VIC","Unincorporated Vic",146.515869140625,-38.9114189147949,1,2.97,3.19,22447008.2,2232459.44,536284394.8,524628.9,97614.56,5019465.67
"QLDSouth","Fraser Coast",153.356964111328,-24.9777183532715,1,3.37,3.99,67553605.63,5980852.81,1861583196.39,16164.15,4392.33,96060.15
"WASouth","Rockingham",115.701889038086,-32.3069496154785,1,2.18,3.4,188503.38,38911.61,1588756.8,593.99,247.38,1986.02
"WASouth","Nedlands",115.749351501465,-31.9685497283936,1,2.2,3.59,88264.98,21155.47,594154.38,135.87,71.04,327.9
"WANorth","Exmouth",114.09871673584,-22.0990867614746,1,2.84,3.52,48236.06,11071.11,365193.75,189.65,90.89,527.08
"WANorth","Ashburton",115.477195739746,-20.836986541748,1,2.9,3.99,13945.71,3518.18,96661.9,54.58,30.42,124.65
"SA","Kangaroo Island",137.937957763672,-35.7128486633301,1,2.57,3.49,159272.49,34471.58,1244446.59,1565.59,607.02,5609.58
"SA","Cleve",136.576965332031,-33.9472122192383,1,2.96,3.64,51631.19,12262.27,365003.94,3156.72,1061.53,14062.25
"SA","Lower Eyre Peninsula",136.023025512695,-34.8660087585449,1,2.71,3.01,138803.2,31118.23,1026153.47,31148.36,8345.52,182292.81
"SA","Whyalla",137.786407470703,-32.9926872253418,1,3.75,4.16,627.54,274.83,1904.65,522.99,229.34,1601.49
"SA","Yorke Peninsula",137.354400634766,-34.9310340881348,1,3.22,3.75,4539.73,1502.22,20343.63,504.9,223.47,1523.3
"QLDNorth","Mackay",149.895462036133,-21.0195617675781,1,4.99,5.93,38925.87,9859.42,248887.59,206.42,99.87,559.91
"VIC","East Gippsland",147.987808227539,-37.8907623291016,1,1.99,2.68,12643956.96,1335496.03,280724990.39,3137.76,1057.19,13933.21
NA,"Whitsunday",149.818756103516,-20.0906581878662,1,3.69,4.93,1144049.63,183125.97,13727972.15,97.18,53.12,220.82
"NSW","Ballina",153.61018371582,-28.8397369384766,1,2.44,3.16,90760603.92,8993577.01,1998339967.25,9741.65,2775.99,54825.35
"NT","Unincorporated NT",130.514770507812,-12.6257009506226,1,5.08,5.18,172774.95,35946.69,1443156.25,41812.54,10557.59,267693.61
"SA","Yankalilla",138.086761474609,-35.6061515808105,1,2.61,3.59,51751.95,12951.21,332458.34,945.68,380.51,3267.4
"NSW","Port Stephens",152.201217651367,-32.7411689758301,1,2.5,3.67,2123177.5,339186.47,24637474.31,207.15,106.24,504.85
"QLDNorth","Cook",144.883728027344,-14.5548992156982,1,2.91,3.38,10245245.09,1211507.62,186716595.99,66275.93,14524.49,535502.63
"QLDNorth","Gladstone",151.92448425293,-23.306095123291,1,3.64,4.67,11706274.05,1381407.71,212340183.72,667.09,268.97,2352.77
"VIC","Bass Coast",145.359298706055,-38.569507598877,1,3.05,4.68,438096.45,75915.94,4832477.78,275.52,129.2,777.03
"WASouth","Dundas",126.06566619873,-32.2820434570312,1,2.28,3.43,191181.49,39594.16,1600332.71,390.97,176.21,1159.7
"VIC","Mornington Peninsula",144.762985229492,-38.345573425293,1,2.13,2.34,214318.94,46615.23,1632072.91,127375.23,27037.84,1045374.02
"QLDNorth","Cook",143.415405273438,-12.5892887115479,1,2.82,3.44,41559198.09,4080405.86,975680140.69,910160.56,140900.77,11800915.83
"QLDNorth","Gladstone",151.908676147461,-23.4388313293457,1,3.64,4.36,11729241.46,1373494.2,215769916.07,1919.52,639.1,9053.13
"VIC","Mornington Peninsula",145.036819458008,-38.4872627258301,1,3.05,4.34,637000.59,106606.86,7311981.49,499.69,219.25,1532.94
"VIC","Kingston (Vic.)",145.111022949219,-38.0797386169434,1,2.13,2.76,1219102.72,189969.04,15309326.46,6506.29,1961.38,33868.29
"WANorth","Wyndham-East Kimberley",124.291732788086,-15.322434425354,1,6.36,7.04,11192.99,3250.13,60241.51,585.35,243.2,1968.07
"VIC","Bass Coast",145.368392944336,-38.5389366149902,1,3.06,4.01,371163.15,65894.64,3956821.68,1355.85,509.66,5192.45
"VIC","Wyndham",144.678146362305,-37.9899787902832,1,2.12,2.55,6478419.92,825605.38,105913413.94,102019.81,19643.31,1024025.12
"VIC","Surf Coast",144.363662719727,-38.3202171325684,1,2.17,2.41,477790.52,84604.74,5033052.24,251200.77,45265.64,2676049.11
"SA","Elliston",134.446472167969,-33.7753486633301,1,2.78,4.04,20667.3,5629.62,120326.97,256.14,122.52,699.43
"QLDNorth","Lockhart River",143.524948120117,-13.1872329711914,1,2.82,3.96,38356097.05,3758016.1,908732539.54,7193.51,2091.9,39813.59
"VIC","Mornington Peninsula",145.015808105469,-38.2528228759766,1,2.14,2.71,488633.13,91085.59,4679087.95,9053.91,2606.17,50249.87
"QLDNorth","Cook",145.479095458984,-14.6609563827515,1,2.93,3.8,4633820.36,594062.33,76577521.45,6102.43,1854.33,31432.84
"WASouth","Dandaragan",115.017585754395,-30.3131942749023,1,2.17,3.94,361479.91,70076.42,3282927.61,174.3,87.07,450.46
"QLDNorth","Livingstone",150.680480957031,-21.9535064697266,1,3.95,4.52,188313.47,37920.82,1661123.06,1451.74,525.64,5941.32
"QLDNorth","Cook",143.597961425781,-13.4578561782837,1,2.83,3.57,17961505.84,1890559.86,391677584.73,31717.26,7208.65,252544.36
"QLDNorth","Gladstone",151.36018371582,-23.8441028594971,1,3.68,3.8,1190812.35,183898.2,15229582.33,199875.23,38748.76,1884629.77
"SA","Franklin Harbour",136.89794921875,-33.7826766967773,1,3.02,3.83,13149.91,3763.41,71942.42,783.49,317.19,2710.32
"WANorth","Broome",122.920036315918,-16.39599609375,1,6.31,8.21,37667.56,9257.64,255112.38,19.81,13.09,35.14
"QLDNorth","Palm Island",146.692947387695,-18.7623119354248,1,3.37,4.36,133074.54,28555.67,1067639.44,408.24,177.67,1289.68
"VIC","Greater Geelong",144.608428955078,-38.1155853271484,1,2.12,2.51,4507284.65,620414.51,65457765.86,235643.19,40733.66,2732830.21
"NT","Roper Gulf",136.516967773438,-15.5269403457642,1,2.86,3.28,1798.96,627.69,7780.1,276.35,125.05,833.99
"VIC","Mornington Peninsula",144.682495117188,-38.3029098510742,1,2.09,2.37,991307.83,183794.15,9213923.23,358917.86,64655.72,3731883.32
"VIC","Mornington Peninsula",144.72526550293,-38.3128089904785,1,2.12,2.33,318999.55,67541.33,2493445.6,112682.3,25139.25,850757.15
"VIC","Bayside (Vic.)",145.012969970703,-37.9861907958984,1,2.11,2.65,2662398.01,368817.05,39516421.01,32092.21,7335.76,252445.99
"VIC","Port Phillip",144.961761474609,-37.8651657104492,1,2.1,2.58,3408921.29,447546.16,55013680.95,26268.99,6182.98,198272.14
"NT","Roper Gulf",135.730651855469,-14.306037902832,1,2.96,3.68,649.75,253.14,2456,103.05,51.67,275.4
"QLDNorth","Torres",142.951507568359,-9.85594081878662,1,3.18,3.67,1936073.12,288279.05,25666654.82,511373.43,90712.84,5345737.98
"SA","Port Augusta",137.856109619141,-32.7116355895996,1,3.78,4.01,494.77,225.36,1418.78,548.14,241.04,1665.05
"WANorth","Ashburton",115.418029785156,-20.6629943847656,1,2.76,4.26,584762.79,98284.74,6697199.05,60.26,32.58,145.07
"NT","East Arnhem",135.162536621094,-12.2201509475708,1,3.29,3.77,25030.2,6214.75,171054.75,613.47,243.46,2246.28
"TAS","Circular Head",144.763442993164,-40.4397125244141,1,2.99,4.04,39989177.5,3752594.76,1024030761.86,16775.58,4572.92,98860.39
"TAS","King Island",144.104827880859,-40.0475730895996,1,2.58,3.26,256371368.45,17259623.66,10802457693.35,35801.65,8681.29,249505.88
"QLDNorth","Cook",145.447540283203,-15.7513809204102,1,2.91,3.49,2919051.67,396581.75,44650615.74,45455.84,10657.13,331994.47
NA,"Mackay",150.928894042969,-20.4258937835693,1,4.68,6.13,9749795.36,1168998.08,173754807.07,102.06,53.67,248.6
"VIC","Bass Coast",145.272766113281,-38.5111198425293,1,3.05,3.62,457033.74,78511.46,5109545.72,10260.31,2854.79,60204.31
"QLDNorth","Pormpuraaw",141.524032592773,-14.5044069290161,1,3.15,4.58,2179.46,749.31,9558.74,43.97,26.75,86.27
"WANorth","Broome",121.965843200684,-18.4140720367432,1,6.4,7.25,5772.14,1863.28,26663.88,160.64,78.94,430.82
"VIC","Wyndham",144.801208496094,-37.9131851196289,1,2.11,2.56,3049216.32,432127.49,43014138.12,34762.95,7903.36,274625.08
"WASouth","Manjimup",115.999702453613,-34.846134185791,1,2.2,3.26,2346572.44,340726.85,32185950.64,1365.9,535.37,4838.48
NA,"Whitsunday",149.715850830078,-20.0136013031006,1,3.69,4.57,1093262.23,175545.24,13080899.05,293.12,134.49,857.55
"QLDNorth","Whitsunday",148.560501098633,-19.9888191223145,1,3.3,4.4,66883.76,15305.55,498035.03,93.12,49.49,223.68
"SA","Yankalilla",138.237152099609,-35.4988975524902,1,2.59,3.66,74204.89,16449.63,582203.64,442.01,193.81,1369.02
"VIC","Mornington Peninsula",144.851089477539,-38.3629608154297,1,2.17,2.51,197792.81,43025.9,1512585.53,40443.97,9569.55,292684.5
"WANorth","Exmouth",114.142738342285,-21.7975425720215,1,2.77,4.78,413583.52,76148.74,4092096.32,17.75,11.66,32.13
"WANorth","Wyndham-East Kimberley",128.772811889648,-14.8344984054565,1,5.13,5.96,1343360.2,216903.84,15708304.71,484.97,208.23,1552.55
"WASouth","Manjimup",116.738777160645,-35.0417938232422,1,2.18,2.56,671991.52,116141.11,7242901.76,48083.13,12115.88,306414.71
"QLDNorth","Mornington",139.676879882812,-16.4017772674561,1,4.24,5.44,322.13,150.35,906.93,27.59,17.77,50.17
"QLDNorth","Torres",142.168746948242,-10.2303152084351,1,3.27,3.91,125173.89,25658.75,1097534.94,783.29,330.35,2511.9
"WANorth","Karratha",116.95361328125,-20.6833477020264,1,5,6.2,2247.52,736.22,10805.07,26.87,16.45,54.07
"QLDNorth","Cairns",145.972595214844,-16.7534255981445,1,2.98,3.56,3894637.72,499631.05,65043640.98,13129.69,3627.1,76733.21
"WASouth","Rockingham",115.689399719238,-32.2365188598633,1,2.22,2.6,49615.89,12610.22,310751.97,2995.95,1070.68,11968.62
"QLDNorth","Burdekin",147.409255981445,-19.3074054718018,1,3.34,3.88,170674.96,34630.49,1494045.27,1879.43,680.39,7553.27
"NT","East Arnhem",135.678955078125,-11.9292297363281,1,3.27,3.53,39248.59,9519.45,271705.23,2820.58,946.02,12727.61
"QLDNorth","Northern Peninsula Area",142.102737426758,-10.9672031402588,1,3.37,3.68,4137.83,1330.83,19673.72,696.09,287.46,2338.74
"WASouth","Augusta Margaret River",115.021179199219,-34.2565498352051,1,2.3,4.36,65292.12,14348.38,525362.3,64.33,37.24,134.97
"QLDNorth","Torres",142.871856689453,-10.0437240600586,1,3.22,3.7,535442.36,95603.77,5514670.06,829377.11,133365.47,10077477.37
"WANorth","East Pilbara",119.774200439453,-19.9569301605225,1,4.94,5.31,5308.91,1696.82,25111.12,438.21,187.19,1427.27
"WANorth","Broome",122.248458862305,-17.1136341094971,1,6.28,6.83,70725.06,16323.31,516545.56,1388.54,500.75,5746.11
"QLDNorth","Cassowary Coast",146.335098266602,-18.3602714538574,1,3.37,3.59,112081.42,24019.46,911280.21,9347.37,2760.96,49318.92
"SA","Whyalla",137.440902709961,-33.2315673828125,1,3.73,4.04,785.04,331.77,2507.83,789.07,328.47,2590.62
"SA","Yorke Peninsula",137.768692016602,-35.0113372802734,1,3.06,3.72,147482.73,29562.07,1333610.28,1781.22,685.6,6417.66
"WANorth","Broome",123.314888000488,-17.0903549194336,1,6.3,6.73,42546.28,10579.67,279810.64,854.51,320.02,3414.27
"QLDNorth","Torres",142.684844970703,-10.917688369751,1,3.16,3.49,6350179.24,808994.64,104012300.26,477427.26,85587.75,4916493.39
"QLDNorth","Mornington",139.580749511719,-17.1097755432129,1,4.35,5.54,162.34,81.44,418.25,18.95,12.84,32.2
"WANorth","Broome",123.159187316895,-16.3905277252197,1,6.27,7.08,104627.68,23134.77,806580.08,170.69,82.32,472.41
"WANorth","Karratha",116.191215515137,-20.8251476287842,1,2.76,4.13,548858.68,94334.5,6055115.31,42.21,24.17,93.37
"QLDSouth","Gold Coast",153.519638061523,-28.1603393554688,1,2.38,2.92,111047704.15,10423900.25,2663474778.57,8268.57,2295.25,49543.37
"QLDNorth","Torres",142.706924438477,-10.9305419921875,1,3.16,3.51,7130773.85,885759.83,121467590.41,366715.72,68925.73,3520253.41
"WANorth","Shark Bay",113.505187988281,-25.5005359649658,1,2.48,3.26,23695.69,5746.57,170107.29,384.34,167.96,1209.97
