"longitude","latitude","SLR","SWL_AEP1PC","MTWL_AEP1PC","SWL_MFSLR_50","SWL_MFSLR_10","SWL_MFSLR_90","MTWL_MFSLR_50","MTWL_MFSLR_10","MTWL_MFSLR_90"
139.736831665039,-37.166431427002,0.32,1.93,4.52,32.35,20.98,57.59,3.62,3.04,4.59
150.052627563477,-37.166431427002,0.32,1.65,3.17,1488.92,506.3,6880.74,5.25,4.09,7.51
139.736831665039,-37.1244926452637,0.32,1.95,4.54,27.08,17.95,46.86,3.55,2.99,4.49
150,-37.1244926452637,0.32,1.65,2.78,1490.18,504.49,6947.8,8.51,6.09,13.83
139.736846923828,-37.0825271606445,0.32,1.97,4.55,23.83,16.04,40.41,3.5,2.96,4.42
139.684204101562,-37.0405387878418,0.32,1.99,4.58,20.14,13.84,33.21,3.39,2.88,4.24
149.947372436523,-37.04052734375,0.32,1.65,2.66,1466.16,497.21,6822.11,7.65,5.65,11.82
139.684204101562,-36.9985275268555,0.32,2.04,4.62,15.58,11.03,24.68,3.26,2.79,4.05
149.947372436523,-36.9985160827637,0.32,1.65,3.08,1437.41,489.06,6655.81,5.2,4.06,7.39
149.947372436523,-36.9564819335938,0.32,1.65,2.7,1415.13,482.69,6528.47,7.83,5.73,12.25
139.684204101562,-36.914436340332,0.32,2.09,4.44,12.54,9.1,19.29,3.23,2.75,4.02
149.947372436523,-36.914436340332,0.32,1.65,2.7,1403.65,479.14,6470.36,7.82,5.73,12.24
139.736831665039,-36.8723564147949,0.32,2.11,4.45,11.12,8.17,16.82,3.2,2.73,3.98
139.789474487305,-36.8723564147949,0.32,2.13,4.45,10.33,7.66,15.44,3.18,2.72,3.95
139.842086791992,-36.8723564147949,0.32,2.16,4.46,9.54,7.14,14.08,3.15,2.7,3.91
149.947372436523,-36.8723564147949,0.32,1.65,2.93,1413.05,481.97,6520.03,5.23,4.09,7.4
139.842086791992,-36.8302536010742,0.32,2.16,4.31,9.5,7.12,14,3.26,2.77,4.11
150,-36.8302536010742,0.32,1.65,3.06,1461.89,495.47,6812.14,4.99,3.93,7.01
139.842086791992,-36.7881240844727,0.32,2.16,4.31,9.5,7.12,13.99,3.25,2.76,4.09
150,-36.7881240844727,0.32,1.65,3.07,1472.25,498.22,6877.13,4.97,3.92,6.99
139.842086791992,-36.7459754943848,0.32,2.16,4.32,9.49,7.12,13.96,3.24,2.75,4.07
150.052627563477,-36.7459754943848,0.32,1.63,3.23,1535.79,516.9,7226.26,4.47,3.59,6.09
139.842102050781,-36.7037887573242,0.32,2.16,4.32,9.34,7.02,13.7,3.22,2.74,4.04
150.052627563477,-36.703800201416,0.32,1.63,3.24,1594.25,532.83,7582.95,4.45,3.58,6.07
139.842102050781,-36.6616058349609,0.32,2.17,4.38,9.13,6.89,13.35,3.12,2.66,3.9
150.052627563477,-36.6616058349609,0.32,1.63,3.23,1646.99,547.47,7897.66,4.37,3.52,5.94
139.789474487305,-36.619384765625,0.32,2.17,4.4,9.03,6.82,13.14,3.08,2.63,3.83
150.052627563477,-36.619384765625,0.32,1.63,3.13,1665.44,552.96,7997,4.62,3.69,6.36
139.789474487305,-36.5771408081055,0.32,2.19,4.41,8.64,6.56,12.48,3.06,2.61,3.8
150.105270385742,-36.5771408081055,0.32,1.63,3.37,1947.7,630.56,9705.87,4.13,3.37,5.52
139.789474487305,-36.5348777770996,0.32,2.2,4.42,8.38,6.4,12.04,3.02,2.59,3.74
150.105270385742,-36.5348739624023,0.32,1.63,3.35,2018.29,649.15,10159.48,4.14,3.37,5.53
139.789474487305,-36.4925880432129,0.32,2.2,4.42,8.16,6.25,11.66,3.01,2.59,3.72
150.105270385742,-36.4925880432129,0.32,1.63,3.33,2111.18,673.68,10755.17,4.11,3.35,5.48
139.789474487305,-36.4502754211426,0.32,2.21,4.43,8,6.15,11.39,3,2.58,3.7
150.105270385742,-36.4502639770508,0.32,1.62,3.34,2209.07,699.74,11376.95,4.09,3.34,5.46
139.789474487305,-36.4079399108887,0.32,2.21,4.53,7.92,6.09,11.24,2.87,2.49,3.5
139.736846923828,-36.3655700683594,0.32,2.2,4.52,8.3,6.35,11.87,2.82,2.45,3.42
150.105270385742,-36.3655815124512,0.32,1.62,3.26,2420.39,755.06,12752.05,4.14,3.37,5.53
139.736831665039,-36.3232002258301,0.32,2.2,4.53,8.28,6.34,11.84,2.79,2.43,3.38
150.157897949219,-36.3232002258301,0.32,1.62,3.26,2873.16,871.28,15787.24,4.12,3.36,5.49
139.684204101562,-36.2807922363281,0.32,2.18,4.53,8.78,6.67,12.68,2.8,2.43,3.39
150.157897949219,-36.2807922363281,0.32,1.62,3.38,3098.71,926.92,17387.36,4.01,3.28,5.32
139.684204101562,-36.2383651733398,0.32,2.18,4.53,8.75,6.65,12.64,2.79,2.42,3.37
150.157897949219,-36.2383651733398,0.32,1.61,3.38,3383.74,997.08,19420.62,4,3.28,5.3
139.631576538086,-36.195915222168,0.32,2.16,4.5,9.33,7.04,13.62,2.8,2.44,3.38
150.157897949219,-36.195915222168,0.32,1.61,3.32,3662.54,1064.05,21480.87,4.22,3.42,5.69
139.631576538086,-36.1534423828125,0.32,2.16,4.5,9.34,7.04,13.62,2.79,2.43,3.37
150.157897949219,-36.1534423828125,0.32,1.61,2.84,3925.46,1126.04,23478.3,6.34,4.82,9.35
139.57893371582,-36.1109466552734,0.32,2.15,4.48,9.79,7.35,14.37,2.84,2.46,3.44
150.157897949219,-36.1109466552734,0.32,1.61,2.85,4173.52,1183.66,25405.39,6.3,4.8,9.29
136.894729614258,-36.0684242248535,0.32,2.41,4.38,33.64,21.72,60.22,4.91,3.9,6.81
136.947372436523,-36.0684242248535,0.32,2.41,4.39,32.86,21.27,58.64,4.94,3.92,6.85
137,-36.0684242248535,0.32,2.42,4.41,32.71,21.17,58.4,4.81,3.84,6.62
137.052627563477,-36.0684242248535,0.32,2.41,4.48,33,21.31,59.12,4.67,3.74,6.37
137.105270385742,-36.0684242248535,0.32,2.41,4.5,33.62,21.63,60.55,4.66,3.74,6.36
137.157897949219,-36.0684242248535,0.32,2.41,4.5,34.1,21.89,61.65,4.64,3.72,6.32
137.421051025391,-36.0684242248535,0.32,2.41,4.51,33.48,21.63,59.92,4.77,3.81,6.52
137.473678588867,-36.0684242248535,0.32,1.92,3.85,33.37,21.58,59.63,5.28,4.15,7.4
137.526321411133,-36.0684242248535,0.32,1.92,3.61,33.6,21.72,60.04,5.86,4.54,8.4
137.578948974609,-36.0684242248535,0.32,1.92,3.74,33.98,21.94,60.79,5.42,4.24,7.63
139.578948974609,-36.0684127807617,0.32,2.15,4.37,9.61,7.23,14.05,3,2.58,3.67
150.157897949219,-36.0684242248535,0.32,1.59,3.03,4361.25,1226.33,26909.14,4.56,3.64,6.26
136.684204101562,-36.0258827209473,0.32,2.42,5.15,32.43,21.03,57.74,3.29,2.79,4.15
136.736846923828,-36.0258827209473,0.32,2.42,4.48,31.89,20.75,56.53,4.59,3.68,6.26
136.789474487305,-36.0258827209473,0.32,2.42,4.31,31.06,20.28,54.75,5.08,4,7.11
136.842102050781,-36.0258827209473,0.32,2.43,4.39,30.05,19.72,52.61,4.78,3.8,6.59
137.263153076172,-36.0258827209473,0.32,2.42,4.05,30.29,19.8,53.33,6.1,4.7,8.8
137.315795898438,-36.0258827209473,0.32,2.43,4.51,29.07,19.13,50.69,4.61,3.71,6.25
137.368423461914,-36.0258827209473,0.32,2.44,4.53,27.62,18.31,47.68,4.66,3.74,6.35
137.631576538086,-36.0258827209473,0.32,1.92,3.19,32.96,21.37,58.65,7.51,5.59,11.41
139.578948974609,-36.0258827209473,0.32,2.16,4.37,9.48,7.15,13.82,2.98,2.57,3.65
150.157897949219,-36.0258827209473,0.32,1.59,3.36,4471.25,1251.91,27765.36,3.91,3.2,5.17
136.631576538086,-35.9833145141602,0.32,2.43,5.4,28.64,18.84,50.09,2.98,2.56,3.69
137.631576538086,-35.9833145141602,0.32,1.93,3.19,32.29,20.99,57.24,7.39,5.51,11.2
139.526321411133,-35.9833145141602,0.32,2.15,4.36,9.71,7.31,14.2,3,2.59,3.68
150.210525512695,-35.9833030700684,0.32,1.59,3.36,4563.5,1271.75,28558.83,3.91,3.2,5.18
136.578948974609,-35.9407272338867,0.32,2.44,5.47,26.71,17.68,46.31,2.85,2.47,3.49
137.631576538086,-35.9407272338867,0.32,1.93,2.72,31.79,20.71,56.17,12.19,8.31,21.14
139.421051025391,-35.9407272338867,0.32,2.13,4.3,10.34,7.73,15.25,3.17,2.7,3.94
139.473678588867,-35.9407272338867,0.32,2.15,4.32,9.92,7.45,14.54,3.14,2.68,3.89
150.210525512695,-35.9407157897949,0.32,1.59,3.34,4600.56,1279.53,28886.63,3.91,3.21,5.17
136.526321411133,-35.8981170654297,0.32,2.1,5.04,24.54,16.41,42.04,2.72,2.38,3.27
137.684204101562,-35.8981170654297,0.32,1.93,2.73,30.6,20.02,53.78,11.8,8.09,20.35
137.736831665039,-35.8981170654297,0.32,1.94,3.13,29.96,19.65,52.5,7.96,5.83,12.41
137.789474487305,-35.8981170654297,0.32,1.94,2.87,29.5,19.38,51.57,10.06,7.08,16.66
137.842086791992,-35.8981170654297,0.32,1.94,3.17,28.82,18.99,50.2,7.54,5.6,11.48
137.894729614258,-35.8981170654297,0.32,1.95,3.17,27.88,18.45,48.3,7.5,5.58,11.4
137.947357177734,-35.8981170654297,0.32,1.95,3.64,26.64,17.73,45.78,5.25,4.14,7.35
138,-35.8981170654297,0.32,1.96,3.67,25.75,17.21,44.01,5.13,4.05,7.14
138.052627563477,-35.8981170654297,0.32,1.96,3.66,25.08,16.81,42.73,5.12,4.05,7.11
138.105255126953,-35.8981170654297,0.32,1.96,2.88,24.3,16.33,41.25,9.54,6.79,15.51
139.368408203125,-35.8981170654297,0.32,2.14,4.22,10.03,7.53,14.7,3.32,2.82,4.18
150.210525512695,-35.8981170654297,0.32,1.59,3.33,4652.61,1291.25,29310.79,3.71,3.07,4.82
136.526321411133,-35.8554801940918,0.32,2.12,5.06,22.13,14.98,37.25,2.68,2.35,3.22
138.157897949219,-35.8554801940918,0.32,1.98,2.9,22.26,15.11,37.34,9.19,6.59,14.8
139.315780639648,-35.8554801940918,0.32,2.14,4.11,10.25,7.67,15.09,3.55,2.98,4.54
150.210525512695,-35.8554801940918,0.32,1.59,3.34,4781.5,1320.56,30348.6,3.68,3.05,4.77
136.526321411133,-35.8128242492676,0.32,2.12,5.04,21.87,14.82,36.78,2.56,2.26,3.05
138.157897949219,-35.8128242492676,0.32,1.99,2.44,20.66,14.15,34.2,14.04,9.77,23.12
139.263153076172,-35.8128242492676,0.32,2.12,3.98,10.68,7.95,15.85,3.79,3.14,4.91
150.263153076172,-35.8128242492676,0.32,1.59,3.53,4789.02,1323.74,30339.89,3.37,2.84,4.3
136.526321411133,-35.7701416015625,0.32,2.12,5.05,22.22,15.02,37.52,2.54,2.24,3.03
138.105270385742,-35.7701301574707,0.32,2.02,2.45,17.25,12.12,27.58,13.68,9.59,22.29
139.210525512695,-35.7701416015625,0.32,2.12,3.98,11.02,8.16,16.45,3.76,3.12,4.87
150.263153076172,-35.7701416015625,0.32,1.59,3.54,4888.14,1346.25,31139.48,3.34,2.81,4.26
136.57893371582,-35.7274398803711,0.32,2.12,4.68,21.53,14.59,36.22,2.65,2.33,3.16
136.631576538086,-35.7274398803711,0.32,2.48,5.04,20.96,14.26,35.13,2.63,2.31,3.14
138.105270385742,-35.7274398803711,0.32,2.07,2.56,13.24,9.66,20.11,8.99,6.7,13.43
138.157897949219,-35.7274398803711,0.32,2.05,2.56,14.61,10.49,22.69,9.26,6.89,13.88
138.210510253906,-35.7274398803711,0.32,2.03,2.55,16.5,11.65,26.22,9.58,7.09,14.44
139.157897949219,-35.7274398803711,0.32,2.11,3.83,11.29,8.33,16.93,4.11,3.36,5.44
150.315795898438,-35.7274398803711,0.32,1.59,3.7,5062.56,1387.44,32471.27,3.12,2.65,3.92
136.684204101562,-35.6847114562988,0.32,2.48,5.04,20.32,13.89,33.82,2.66,2.33,3.18
136.736846923828,-35.684700012207,0.32,2.49,4.86,19.52,13.41,32.28,2.64,2.32,3.15
136.789474487305,-35.6847114562988,0.32,2.5,4.75,18.68,12.91,30.65,2.6,2.29,3.08
137.631576538086,-35.6847114562988,0.32,2.6,3.76,11.16,8.27,16.6,3.53,3,4.41
137.684204101562,-35.6847114562988,0.32,2.61,3.69,10.86,8.08,16.13,3.74,3.15,4.73
137.736846923828,-35.684700012207,0.32,2.62,3.58,10.61,7.9,15.7,4.1,3.4,5.27
137.789474487305,-35.6847114562988,0.32,2.62,3.59,10.35,7.73,15.27,4.05,3.37,5.2
137.842102050781,-35.684700012207,0.32,2.14,3.08,10.09,7.56,14.82,4.14,3.43,5.34
137.894729614258,-35.6847114562988,0.32,2.15,2.95,9.84,7.39,14.4,4.66,3.78,6.18
138,-35.6847114562988,0.32,2.16,2.85,9.45,7.14,13.75,5.14,4.11,6.98
138.052627563477,-35.6847114562988,0.32,2.15,2.84,9.59,7.27,13.84,5.27,4.22,7.14
138.105270385742,-35.6847114562988,0.32,2.14,2.8,10.25,7.72,14.91,5.76,4.57,7.9
138.263153076172,-35.6847114562988,0.32,2.02,3.27,16.92,11.9,27.01,6.18,4.73,9.06
138.315795898438,-35.6847114562988,0.32,2.03,3.47,16.72,11.78,26.66,5.39,4.22,7.62
138.368423461914,-35.6847114562988,0.32,2.03,3.47,16.56,11.67,26.4,5.37,4.21,7.57
138.421051025391,-35.6847114562988,0.32,2.03,3.32,16.35,11.52,26.06,6,4.62,8.69
138.473678588867,-35.6847114562988,0.32,2.03,3.32,16.22,11.44,25.87,6.02,4.63,8.71
138.526321411133,-35.6847114562988,0.32,2.03,3.4,16.28,11.47,25.99,5.71,4.42,8.18
139.105270385742,-35.6847114562988,0.32,2.1,3.82,11.9,8.71,18.07,4.18,3.41,5.56
150.315795898438,-35.6847114562988,0.32,1.59,3.59,5171.98,1412.55,33341.74,3.21,2.72,4.07
136.842086791992,-35.6419639587402,0.32,2.5,4.63,17.8,12.41,28.79,2.62,2.31,3.12
136.894729614258,-35.6419639587402,0.32,2.52,4.65,16.73,11.78,26.7,2.6,2.29,3.09
136.947357177734,-35.6419639587402,0.32,2.52,4.38,15.94,11.31,25.16,2.74,2.4,3.29
137,-35.6419639587402,0.32,2.54,4.06,15.08,10.78,23.53,3.06,2.64,3.75
137.052627563477,-35.6419639587402,0.32,2.55,4.35,14.23,10.25,21.97,2.83,2.46,3.42
137.105255126953,-35.6419639587402,0.32,2.56,4.28,13.5,9.8,20.68,2.85,2.48,3.44
137.631576538086,-35.6419639587402,0.32,2.6,3.76,11.25,8.33,16.75,3.55,3.01,4.43
138.052627563477,-35.6419639587402,0.32,2.17,2.86,9.16,6.94,13.27,5.04,4.04,6.82
138.578948974609,-35.6419639587402,0.32,2.03,3.43,16.57,11.64,26.57,5.57,4.33,7.96
139.052627563477,-35.6419639587402,0.32,2.08,3.64,12.58,9.11,19.4,4.84,3.85,6.67
150.368423461914,-35.6419639587402,0.32,1.59,3.8,5280.92,1436.38,34266.06,3.02,2.58,3.76
137.157897949219,-35.5991897583008,0.32,2.57,4.28,12.88,9.42,19.48,2.85,2.48,3.45
137.631576538086,-35.5991897583008,0.32,2.6,3.75,11.3,8.37,16.83,3.56,3.02,4.45
139.052627563477,-35.5991897583008,0.32,2.09,3.64,12.46,9.02,19.25,4.83,3.84,6.65
150.421051025391,-35.5991897583008,0.32,1.59,3.67,5617.11,1513.42,36948.95,3.18,2.69,4.02
137.210525512695,-35.5563850402832,0.32,2.57,4.27,12.98,9.5,19.61,2.93,2.54,3.56
137.263153076172,-35.556396484375,0.32,2.56,4.15,13.33,9.72,20.23,3.01,2.6,3.68
137.315795898438,-35.5563850402832,0.32,2.56,4.05,13.47,9.81,20.5,3.1,2.67,3.8
137.368423461914,-35.5563850402832,0.32,2.56,3.98,13.4,9.75,20.4,3.18,2.73,3.91
137.421051025391,-35.556396484375,0.32,2.56,3.98,13.13,9.57,19.97,3.16,2.72,3.88
137.473678588867,-35.5563850402832,0.32,2.57,3.9,12.65,9.25,19.16,3.29,2.82,4.07
137.526321411133,-35.556396484375,0.32,2.58,3.83,12.06,8.86,18.15,3.44,2.93,4.29
137.578948974609,-35.5563850402832,0.32,2.6,3.75,11.36,8.41,16.92,3.56,3.02,4.45
138.052627563477,-35.556396484375,0.32,2.16,3.13,9.41,7.09,13.74,4,3.32,5.16
138.684204101562,-35.556396484375,0.32,2.03,3.11,16.38,11.48,26.38,7.29,5.43,11.06
138.736846923828,-35.556396484375,0.32,2.04,3.16,15.81,11.13,25.3,6.92,5.21,10.35
139.052627563477,-35.556396484375,0.32,2.09,3.65,12.34,8.92,19.11,4.81,3.83,6.62
150.421051025391,-35.556396484375,0.32,1.59,3.53,5653.39,1520.49,37301.76,3.34,2.8,4.27
138.105270385742,-35.5135650634766,0.32,2.16,3.14,9.51,7.15,13.92,3.91,3.26,5.02
138.789474487305,-35.5135765075684,0.32,2.05,3.31,14.97,10.61,23.74,6.08,4.66,8.83
138.842102050781,-35.5135765075684,0.32,2.05,3.32,14.49,10.31,22.87,6.05,4.65,8.79
138.894729614258,-35.5135765075684,0.32,2.06,3.32,14.02,10.01,22.05,6.05,4.65,8.77
139.105270385742,-35.5135650634766,0.32,2.11,3.66,11.39,8.28,17.53,4.77,3.81,6.55
150.421051025391,-35.5135765075684,0.32,1.59,3.54,5742.36,1540.68,38022.02,3.32,2.79,4.24
138.157897949219,-35.4707374572754,0.32,2.16,3.25,9.4,7.08,13.74,3.56,3.01,4.48
138.263153076172,-35.4707374572754,0.32,2.17,3.25,8.98,6.8,13.06,3.48,2.95,4.36
138.947372436523,-35.4707260131836,0.32,2.08,3.33,12.85,9.22,20.12,5.92,4.56,8.54
139.157897949219,-35.4707374572754,0.32,2.13,3.67,10.5,7.72,15.94,4.69,3.75,6.41
139.210525512695,-35.4707260131836,0.32,2.14,3.68,9.98,7.39,15,4.63,3.71,6.3
139.263153076172,-35.4707374572754,0.32,2.16,3.69,9.52,7.09,14.19,4.54,3.66,6.17
150.421051025391,-35.4707374572754,0.32,1.59,3.67,5665.68,1523.25,37402.68,3.17,2.68,4.02
138.263153076172,-35.4278717041016,0.32,2.18,3.25,8.94,6.77,12.97,3.48,2.95,4.36
138.947372436523,-35.4278717041016,0.32,2.09,3.34,12.53,9,19.59,5.86,4.53,8.45
139.315780639648,-35.4278717041016,0.32,2.16,3.69,9.37,6.98,13.96,4.5,3.63,6.1
150.473678588867,-35.4278717041016,0.32,1.62,3.57,5970.48,1592.52,39865.56,3.33,2.79,4.26
138.315780639648,-35.3849868774414,0.32,2.18,3.26,8.75,6.65,12.65,3.46,2.93,4.33
139,-35.3849868774414,0.32,2.1,3.35,11.79,8.53,18.29,5.73,4.44,8.21
139.052627563477,-35.3849868774414,0.32,2.11,3.66,11.3,8.22,17.41,4.79,3.82,6.59
139.105255126953,-35.3849868774414,0.32,2.12,3.66,10.81,7.91,16.51,4.73,3.78,6.49
139.315780639648,-35.3849868774414,0.32,2.16,3.7,9.29,6.93,13.84,4.5,3.62,6.09
150.473678588867,-35.3849868774414,0.32,1.62,3.58,5924.28,1583.73,39404.21,3.3,2.78,4.22
138.368423461914,-35.3420639038086,0.32,2.19,3.34,8.49,6.47,12.2,3.22,2.76,3.96
139.157897949219,-35.3420753479004,0.32,2.14,3.68,10.12,7.47,15.29,4.64,3.72,6.33
139.210525512695,-35.3420753479004,0.32,2.15,3.68,9.8,7.26,14.73,4.6,3.69,6.26
139.263153076172,-35.3420753479004,0.32,2.16,3.69,9.44,7.03,14.09,4.54,3.65,6.17
150.473678588867,-35.3420753479004,0.32,1.62,3.66,5766.3,1549.36,38050.51,3.21,2.71,4.1
136.894729614258,-35.299144744873,0.32,2.53,4.87,15.88,11.23,25.24,2.76,2.4,3.33
136.947372436523,-35.299144744873,0.32,2.53,4.53,15.19,10.81,23.91,2.97,2.57,3.64
138.421051025391,-35.299144744873,0.32,2.2,3.38,8.17,6.26,11.67,3.08,2.66,3.75
150.526321411133,-35.299144744873,0.32,1.62,3.47,5740.7,1541.19,37963.18,3.46,2.89,4.48
136.842102050781,-35.256175994873,0.32,2.52,5.04,15.99,11.27,25.57,2.68,2.35,3.22
137,-35.2561874389648,0.32,2.55,4.35,13.98,10.07,21.61,3.09,2.65,3.8
137.052627563477,-35.2561874389648,0.32,2.56,3.75,13.35,9.68,20.48,3.84,3.21,4.9
137.105270385742,-35.2561874389648,0.32,2.57,3.76,12.89,9.4,19.61,3.82,3.19,4.86
137.157897949219,-35.2561874389648,0.32,2.57,3.77,12.84,9.38,19.49,3.79,3.18,4.82
138.421051025391,-35.2561874389648,0.32,2.2,3.38,8.19,6.27,11.7,3.08,2.66,3.75
150.578948974609,-35.256175994873,0.32,1.62,3.71,6232.04,1651.65,41994.56,3.14,2.65,3.99
136.842102050781,-35.2131996154785,0.32,2.53,4.93,15.68,11.06,25.03,2.73,2.39,3.29
137.210525512695,-35.2132110595703,0.32,2.57,3.78,12.84,9.39,19.41,3.74,3.15,4.73
138.421051025391,-35.2132110595703,0.32,2.97,4.14,8.17,6.26,11.67,3.07,2.65,3.73
150.578948974609,-35.2132110595703,0.32,1.62,3.28,5896.06,1575.29,39280.22,3.98,3.25,5.32
150.631576538086,-35.2132110595703,0.32,1.62,3.27,6222.58,1652.94,41738.61,4,3.26,5.35
150.684204101562,-35.2132110595703,0.32,1.62,3.59,6672.25,1758.38,45192.57,3.41,2.85,4.41
150.736846923828,-35.2132110595703,0.32,1.61,3.85,7654.56,1977.14,53338.23,3.05,2.59,3.87
117.57893371582,-35.1702117919922,0.32,1.53,4.62,50.21,30.9,95.74,2.59,2.3,3.03
117.631576538086,-35.1702117919922,0.32,1.53,4.63,51.21,31.48,97.74,2.58,2.3,3.03
136.842086791992,-35.1702117919922,0.32,2.53,4.52,15.51,10.95,24.74,2.86,2.49,3.47
137.263153076172,-35.1702117919922,0.32,2.57,3.8,12.58,9.22,18.97,3.68,3.1,4.64
137.315780639648,-35.1702117919922,0.32,2.58,3.8,12.23,8.99,18.38,3.63,3.06,4.57
137.368408203125,-35.1702117919922,0.32,2.59,3.81,11.93,8.8,17.86,3.58,3.02,4.49
137.57893371582,-35.1702117919922,0.32,2.6,3.86,11.5,8.5,17.18,3.31,2.83,4.08
137.631576538086,-35.1702117919922,0.32,2.6,3.89,11.28,8.35,16.82,3.22,2.77,3.94
137.684204101562,-35.1702117919922,0.32,2.61,3.89,11.09,8.22,16.51,3.13,2.71,3.81
150.789474487305,-35.1702117919922,0.32,1.61,3.92,8824.47,2240.68,62843.89,3.05,2.58,3.85
117.526313781738,-35.1271858215332,0.32,1.55,4.52,39.68,25.12,72.87,2.61,2.32,3.06
117.684211730957,-35.1271858215332,0.32,1.52,4.22,54.53,33.35,104.64,2.84,2.5,3.39
117.842102050781,-35.1271858215332,0.32,1.52,4.3,54.36,33.26,104.25,2.8,2.46,3.33
117.947364807129,-35.1271858215332,0.32,1.52,4.15,57.85,35.13,112.13,2.93,2.56,3.52
136.894729614258,-35.1271858215332,0.32,2.54,4.55,14.42,10.27,22.71,2.79,2.43,3.35
137.421051025391,-35.1271858215332,0.32,2.59,3.83,11.83,8.73,17.7,3.5,2.97,4.36
137.473678588867,-35.1271858215332,0.32,2.6,3.85,11.51,8.52,17.17,3.43,2.92,4.27
137.526321411133,-35.1271858215332,0.32,2.6,3.86,11.18,8.29,16.62,3.37,2.88,4.18
137.736846923828,-35.1271858215332,0.32,2.61,3.69,10.78,8.02,15.98,3.53,3,4.39
138.421051025391,-35.1271858215332,0.32,2.97,4.14,8.03,6.17,11.42,3.07,2.65,3.73
150.789474487305,-35.1271858215332,0.32,1.61,3.6,8572.69,2193.16,60280.56,3.46,2.88,4.5
116.526313781738,-35.0841407775879,0.32,1.58,4.7,32.01,20.73,57.13,2.62,2.32,3.09
116.578948974609,-35.0841407775879,0.32,1.58,4.52,31.1,20.23,55.17,2.72,2.4,3.22
116.631576538086,-35.0841407775879,0.32,1.59,4.53,30.14,19.71,53.09,2.71,2.39,3.2
116.684211730957,-35.0841407775879,0.32,1.58,4.33,30.59,19.97,53.97,2.8,2.46,3.34
116.842102050781,-35.0841407775879,0.32,1.58,4.07,31.32,20.42,55.35,2.99,2.6,3.6
116.894737243652,-35.0841407775879,0.32,1.58,4.08,31.49,20.52,55.67,2.98,2.59,3.59
116.947364807129,-35.0841407775879,0.32,1.58,4.05,32.12,20.88,56.97,3.07,2.66,3.72
117,-35.0841407775879,0.32,1.57,3.99,33.2,21.49,59.21,3.16,2.73,3.85
117.052635192871,-35.0841407775879,0.32,1.57,4.11,34.84,22.4,62.71,3.06,2.66,3.71
117.105262756348,-35.0841407775879,0.32,1.56,4.05,37.16,23.67,67.77,3.1,2.69,3.76
117.421051025391,-35.0841407775879,0.32,1.56,4.13,39.27,24.89,72.03,2.89,2.53,3.45
117.473686218262,-35.0841407775879,0.32,1.56,4.55,36.45,23.35,65.89,2.57,2.29,3.01
117.684211730957,-35.0841407775879,0.32,1.52,3.06,56.25,34.29,108.42,4.49,3.69,5.85
117.736839294434,-35.0841407775879,0.32,1.53,3.06,53.07,32.56,101.44,4.44,3.66,5.77
117.789474487305,-35.0841407775879,0.32,1.53,3.07,50.31,31.04,95.46,4.39,3.62,5.69
118,-35.0841407775879,0.32,1.51,3.96,60.27,36.43,117.43,3.11,2.7,3.77
136.894729614258,-35.0841407775879,0.32,2.55,4.63,14.24,10.17,22.36,2.82,2.46,3.4
137.789474487305,-35.0841407775879,0.32,2.63,3.5,10.13,7.6,14.87,4.01,3.35,5.12
116.473686218262,-35.041072845459,0.32,1.58,4.78,31,20.13,55.17,2.56,2.27,3
116.789474487305,-35.041072845459,0.32,1.6,4.11,27.33,18.13,47.15,2.9,2.53,3.46
117.157897949219,-35.041072845459,0.32,1.56,4.08,39.17,24.76,72.21,3.05,2.65,3.68
117.210525512695,-35.041072845459,0.32,1.56,4.03,38.15,24.22,69.9,3.03,2.63,3.64
117.263160705566,-35.041072845459,0.32,1.56,4.11,38.37,24.35,70.32,2.9,2.54,3.46
117.315788269043,-35.041072845459,0.32,1.56,4.13,37.58,23.93,68.55,2.88,2.52,3.44
117.368423461914,-35.041072845459,0.32,1.57,4.16,35.73,22.92,64.53,2.83,2.49,3.37
118.052635192871,-35.041072845459,0.32,1.51,3.29,60.06,36.34,116.87,4.07,3.39,5.2
118.105262756348,-35.041072845459,0.32,1.51,3.73,61.22,36.92,119.68,3.44,2.93,4.26
136.894729614258,-35.041072845459,0.32,2.55,4.62,14.04,10.05,21.95,2.83,2.47,3.42
138.473678588867,-35.0410614013672,0.32,2.99,4.15,7.59,5.87,10.69,3.03,2.62,3.68
150.736846923828,-35.041072845459,0.32,1.61,3.63,9007.62,2296.75,63481.88,3.4,2.84,4.41
116.421051025391,-34.9979820251465,0.32,1.59,4.65,29.37,19.22,51.72,2.66,2.35,3.15
118.157897949219,-34.9979820251465,0.32,1.51,3.01,63.34,38.05,124.51,4.76,3.87,6.31
118.210510253906,-34.9979820251465,0.32,1.51,3.45,64.51,38.63,127.38,3.87,3.24,4.92
135.947357177734,-34.9979820251465,0.32,2.12,4.41,21.11,14.31,35.54,3.42,2.89,4.32
136,-34.9979820251465,0.32,2.11,3.68,22.28,15,37.88,4.82,3.88,6.48
136.947357177734,-34.9979820251465,0.32,2.56,4.51,13.61,9.78,21.18,2.75,2.41,3.29
138.473663330078,-34.9979820251465,0.32,2.99,4.1,7.58,5.87,10.67,3.12,2.69,3.81
150.789474487305,-34.9979820251465,0.32,1.53,3.59,9729.65,2441.91,70321.61,3.26,2.75,4.13
116.368423461914,-34.9548645019531,0.32,1.6,4.28,27.8,18.34,48.43,2.99,2.6,3.61
