"state","lga","longitude","latitude","SLR","SWL_AEPPC","MTWL_AEPPC","SWL_MFSLR_50","SWL_MFSLR_10","SWL_MFSLR_90","MTWL_MFSLR_50","MTWL_MFSLR_10","MTWL_MFSLR_90"
"TAS","Glamorgan-Spring Bay",148.082138061523,-42.5678176879883,0.38,1.47,2.26,851.19,344.38,2931.46,18.75,12.71,31.83
"WASouth","Fremantle",115.73705291748,-32.0583763122559,0.38,1.58,2.74,74.26,43.05,154.12,9.35,6.96,13.96
"NSW","Waverley",151.290802001953,-33.871639251709,0.38,1.88,3.08,210.8,108,514.17,7.73,5.93,11.06
"SA","Port Pirie",138.000579833984,-33.1267433166504,0.38,3.29,3.71,11.39,8.33,17.35,10.62,7.75,16.31
"SA","Port Adelaide Enfield",138.475845336914,-34.7812461853027,0.38,2.73,3.03,36.67,22.81,69.84,20.88,14.05,35.7
"QLDNorth","Townsville",146.846267700195,-19.251106262207,0.38,2.83,3.86,81.5,46.1,175.8,10.53,7.54,16.79
"SA","Charles Sturt",138.472106933594,-34.8702430725098,0.38,2.8,3.25,38.92,24.02,74.96,17.18,11.88,28.25
"VIC","Queenscliffe",144.617172241211,-38.2871551513672,0.38,1.72,2.85,413.63,183,1265.46,14.72,10.19,24.41
"NT","Darwin",130.81266784668,-12.4085102081299,0.38,4.48,4.64,77.3,44.61,161.37,42.6,26.2,82.13
"SA","Victor Harbor",138.605804443359,-35.594554901123,0.38,2.02,3.32,44.53,27.76,83.54,9.31,6.89,14.06
"WASouth","Albany",117.89533996582,-35.1227531433105,0.38,1.56,2.73,148.73,77.63,358.04,12.89,9.23,20.26
"SA","Unincorporated SA",135.905776977539,-34.6888732910156,0.38,2.05,2.34,147.59,78.65,342.37,60.41,35.29,125.21
"SA","Unincorporated SA",133.05322265625,-32.1064491271973,0.38,2.55,3.25,29.06,18.24,55.32,10.77,7.79,16.82
"WASouth","Greater Geraldton",114.582710266113,-28.7869205474854,0.38,1.51,2.59,177.89,92.05,430.4,27.57,17.61,50.96
"NSW","Newcastle",151.791976928711,-32.9030685424805,0.38,1.83,3.26,220,111.93,542,6.86,5.34,9.63
"VIC","Hobsons Bay",144.897003173828,-37.8736267089844,0.38,1.49,1.96,289.8,136.25,810.57,49.05,28.23,106.13
"QLDSouth","Bundaberg",152.412872314453,-24.7567653656006,0.38,2.49,3.13,562.35,238.19,1828.16,22.66,14.49,42.41
"WASouth","Bunbury",115.637229919434,-33.3057746887207,0.38,1.84,3.75,21.05,14.46,34.63,4.43,3.63,5.8
"TAS","Clarence",147.393463134766,-42.9977607727051,0.38,1.61,1.75,370.99,164.1,1144.13,253.17,115.86,752.65
"WANorth","Port Hedland",118.570663452148,-20.2921123504639,0.38,4.33,5.51,24.05,15.37,44.83,3.87,3.16,5.17
"WANorth","Wyndham-East Kimberley",128.095184326172,-15.3794431686401,0.38,4.44,4.51,887.53,358.53,3056.74,628.31,260.51,2110.03
"QLDSouth","Brisbane",153.156661987305,-27.3602046966553,0.38,2.12,2.49,1811.15,660.57,7196.23,90.69,49.25,209.52
"VIC","Greater Geelong",144.419860839844,-38.2895736694336,0.38,1.55,1.88,135.89,70.98,328.62,77.59,41.92,183.1
"TAS","Burnie",145.878601074219,-41.0355949401855,0.38,2.44,2.86,206.44,101.01,548.22,47.74,28.23,98.2
"WANorth","Carnarvon",113.636138916016,-24.8981914520264,0.38,1.82,2.53,63.29,35.97,137.57,13.34,9.16,22.64
"TAS","George Town",146.792098999023,-41.052360534668,0.38,2.43,3.69,170.54,87.28,422.02,10.86,7.99,16.45
"WANorth","Broome",122.209922790527,-17.9969673156738,0.38,5.77,5.97,29.28,18.87,53.01,21.8,14.65,37.26
"QLDNorth","Cairns",145.847991943359,-16.8677730560303,0.38,2.36,2.76,292.29,136.06,832.35,64.83,36.55,142.86
"QLDNorth","Aurukun",141.797592163086,-12.6793203353882,0.38,2.54,3.5,18.51,12.32,32.55,6.11,4.75,8.66
"QLDNorth","Gladstone",151.407104492188,-23.962682723999,0.38,3.06,3.39,216.92,106.28,572.85,51.85,30.66,106.06
"NSW","Kempsey",153.09098815918,-30.9209632873535,0.38,1.76,2.58,655.07,287.21,1979.23,13.81,9.66,22.56
"VIC","East Gippsland",147.9462890625,-37.9042129516602,0.38,1.37,2.08,520.57,220.55,1700.75,20.92,13.82,36.99
"QLDNorth","Gladstone",151.320953369141,-23.7948703765869,0.38,3.07,3.19,194.64,96.01,511.19,94.98,51.56,218.87
"VIC","Bass Coast",145.121734619141,-38.5073280334473,0.38,2.45,3.33,120.6,63.26,291.59,17.59,11.88,30.18
"NSW","Bega Valley",149.936981201172,-37.097900390625,0.38,1.85,3.84,167.64,87.83,398,4.24,3.46,5.65
"NT","East Arnhem",136.425445556641,-13.8104448318481,0.38,2.16,2.68,27.1,17.15,51.08,9.04,6.59,14.09
"SA","Grant",140.672210693359,-38.0639533996582,0.38,1.5,3.05,734.56,307.1,2403.5,9.31,6.9,14.02
"NSW","Northern Beaches",151.305068969727,-33.8254356384277,0.38,1.88,3.22,212.27,108.59,518.93,7.2,5.56,10.22
"WANorth","Karratha",116.761528015137,-20.5944957733154,0.38,4.21,4.61,60.06,34.33,129.64,12.23,8.44,20.72
"SA","Copper Coast",137.588287353516,-33.9396820068359,0.38,2.52,2.66,17.59,12,29.63,13.59,9.63,21.71
"TAS","Devonport",146.352432250977,-41.1579093933105,0.38,2.46,2.9,179.48,89.72,462.28,42.16,25.38,84.61
"NSW","Randwick",151.252304077148,-33.9962577819824,0.38,1.87,3.51,200.4,103.53,483.03,5.96,4.71,8.18
"QLDNorth","Mackay",149.297515869141,-21.2697410583496,0.38,4.46,4.82,26.98,17.63,47.87,13.01,9.21,20.89
"QLDNorth","Cassowary Coast",146.139678955078,-17.6090087890625,0.38,2.37,2.85,150.96,77.54,373.95,23.41,15.28,41.99
"TAS","Glamorgan-Spring Bay",148.067794799805,-42.5660400390625,0.38,1.48,1.85,801.35,326.17,2740.15,152.9,77.24,390.42
"QLDNorth","Cassowary Coast",146.334701538086,-18.4832286834717,0.38,2.79,3.12,55.57,32.4,116.16,20,13.29,35.07
"WANorth","Ashburton",115.163749694824,-21.6142768859863,0.38,2.21,2.69,65.75,36.12,152.17,11.56,8.06,19.32
"WANorth","Karratha",117.169364929199,-20.5933799743652,0.38,4.26,5.23,36.95,22.12,75.71,4.64,3.68,6.44
"QLDSouth","Sunshine Coast",153.139892578125,-26.6974658966064,0.38,1.85,2.66,2451.09,867.01,10104.81,20.89,13.77,37.07
"QLDNorth","Whitsunday",148.842590332031,-20.2819118499756,0.38,3.19,4.02,46.32,27.77,93.06,6.56,5.1,9.24
"QLDNorth","Torres",142.155624389648,-10.5569248199463,0.38,2.75,3.21,39.01,24.13,74.79,13.32,9.5,21.06
"QLDSouth","Fraser Coast",152.941467285156,-25.2762908935547,0.38,2.78,3.21,459.01,208.17,1332.49,35.45,21.22,72.87
"SA","Unincorporated SA",137.602798461914,-33.023551940918,0.38,3.14,3.55,11.28,8.26,17.15,10.69,7.86,16.21
"WANorth","Karratha",116.678909301758,-20.5885372161865,0.38,2.24,2.93,53.44,30.87,113.98,6.6,4.98,9.87
"QLDNorth","Torres",142.315673828125,-10.5067167282104,0.38,2.66,3.36,66.97,38.55,141.65,49.01,28.03,107.37
"QLDNorth","Douglas",145.468811035156,-16.4769401550293,0.38,2.36,2.58,255.48,121.44,706.04,108.24,57.29,259.26
"NSW","Clarence Valley",153.367126464844,-29.4367237091064,0.38,1.76,2.41,443.76,208.56,1210.75,21.66,14.14,39.1
"QLDNorth","Torres Strait Island",142.210647583008,-10.522177696228,0.38,2.72,3.32,44.24,26.78,87.62,11.19,8.17,17.11
"VIC","Greater Geelong",144.724807739258,-38.1704139709473,0.38,1.48,1.8,225.33,113.15,567.53,123.94,63.34,314.26
"VIC","Mornington Peninsula",144.899749755859,-38.3481216430664,0.38,1.54,2.03,113.86,62.79,252.19,35.14,21.62,68.5
"SA","Onkaparinga",138.470275878906,-35.0958251953125,0.38,2.78,3.36,47.54,28.43,95.85,15.73,10.93,25.77
"QLDNorth","Livingstone",150.760681152344,-23.1353740692139,0.38,3.38,4.48,60.71,35.3,126.88,8.73,6.5,13.07
"VIC","Surf Coast",144.035140991211,-38.4956665039062,0.38,2.08,2.38,136.82,70.76,336.83,74.2,41,168.23
"SA","Yorke Peninsula",137.767929077148,-35.0375442504883,0.38,2.44,3.35,92.12,50.04,212.49,15.24,10.7,24.56
"QLDNorth","Whitsunday",148.079605102539,-19.8762283325195,0.38,2.67,3.46,77.19,43.13,170.98,9.44,6.94,14.44
"WANorth","Exmouth",114.142883300781,-21.9546566009521,0.38,2.2,3.08,74.46,41.51,166.04,6.29,4.87,8.94
"NSW","Shoalhaven",150.768478393555,-35.0744934082031,0.38,1.87,2.85,127.82,70.21,283.29,8.86,6.74,12.76
"NSW","Coffs Harbour",153.156051635742,-30.3061962127686,0.38,1.9,2.55,1022.86,422.07,3358.4,23.37,15.52,40.66
"VIC","Moyne",142.245132446289,-38.4012489318848,0.38,1.5,1.81,643.03,279.52,1975.32,228.75,106.31,665.18
"SA","Onkaparinga",138.458389282227,-35.1697807312012,0.38,2.77,3.5,50.69,29.98,103.8,15,10.46,24.48
"WANorth","Ashburton",115.466323852539,-20.6898097991943,0.38,2.29,3.34,33.51,20.16,68.54,4.78,3.82,6.52
"QLDNorth","Isaac",149.473999023438,-21.7463283538818,0.38,4.44,5.6,31,19.59,58.03,5.18,4.14,7.05
"QLDNorth","Cook",145.285095214844,-15.4928417205811,0.38,2.29,2.66,307.63,143.7,867.37,111.15,58.44,269.09
"VIC","Greater Geelong",144.635314941406,-38.1060447692871,0.38,1.5,1.86,326.7,154.69,895.12,131.33,66.54,337.12
"WANorth","Ashburton",115.375946044922,-20.6875629425049,0.38,2.11,3.24,245.6,118.06,666.39,7.34,5.47,11.14
"TAS","West Coast",145.027053833008,-41.8157424926758,0.38,2.32,3.48,4569.84,1462.86,21771.26,22.09,14.57,39.01
"WASouth","Dundas",128.882766723633,-31.7294902801514,0.38,2.44,3.65,75.48,43.13,160.63,9.86,7.32,14.77
"SA","Kingston (SA)",139.666198730469,-36.9562568664551,0.38,2.04,2.98,38.99,24.58,72.2,14.33,10.15,22.8
"SA","Kangaroo Island",137.180358886719,-36.0086135864258,0.38,2.43,3.04,101.85,56.67,223.4,50.77,29.87,105.01
"TAS","Circular Head",145.312255859375,-40.7651710510254,0.38,2.42,2.76,287.43,133.7,820.61,84.52,45.3,201.28
"SA","Elliston",134.854675292969,-33.6464500427246,0.38,2.24,4.14,24.93,16.21,44.87,6.21,4.84,8.74
"WANorth","Shark Bay",113.513900756836,-25.9233150482178,0.38,1.91,2.68,29.87,18.53,58.05,8.21,6.14,12.25
"VIC","Greater Geelong",144.474060058594,-38.2902946472168,0.38,1.79,2.28,131.26,68.77,316.28,38.97,23.32,79.49
"QLDSouth","Noosa",153.108322143555,-26.3750782012939,0.38,1.86,2.7,1691.92,628.39,6528.24,20.79,13.8,36.47
"SA","Unincorporated SA",132.431213378906,-32.0147438049316,0.38,2.46,3.52,59.64,33.92,130.03,10.5,7.66,16.17
"SA","Unincorporated SA",136.499649047852,-35.1658554077148,0.38,2.13,3.35,58.13,34.74,115.81,14.47,10.24,23.08
"WANorth","Derby-West Kimberley",123.719276428223,-16.1033020019531,0.38,5.76,6.4,30.09,19.34,54.67,7.84,5.84,11.86
"WANorth","Ashburton",115.097961425781,-21.6335697174072,0.38,2.21,3.15,69.37,37.94,161.27,5.7,4.42,8.17
"SA","Wattle Range",139.998825073242,-37.4942817687988,0.38,1.56,3.13,191.52,99.94,454.56,10.01,7.48,14.79
"QLDNorth","Torres",142.626602172852,-10.716986656189,0.38,2.68,3.51,59.3,34.78,122.14,37.58,22.45,77.17
"TAS","Huon Valley",147.098419189453,-43.2927169799805,0.38,1.63,1.76,227.4,109.81,615,143.84,74.45,352.41
"QLDNorth","Torres",142.322967529297,-10.5164833068848,0.38,2.62,3.37,111.74,59.48,264.3,65.61,36.58,147.58
"SA","Kangaroo Island",136.535095214844,-35.8576393127441,0.38,2.14,3.33,53.54,32.13,106.4,12.18,8.84,18.72
"SA","Wattle Range",139.879470825195,-37.3767509460449,0.38,1.63,2.21,77.02,44.5,160.42,37.79,23.39,72.51
"SA","Unincorporated SA",136.156509399414,-34.9915504455566,0.38,2.11,2.47,73.84,42.58,154.75,30.76,19.79,55.73
"VIC","Unincorporated Vic",146.515869140625,-38.9114189147949,0.38,2.35,2.57,621.5,258.55,2075.73,149.12,78.71,351.76
"QLDSouth","Fraser Coast",153.356964111328,-24.9777183532715,0.38,2.75,3.37,944.64,375.98,3330.85,39.74,24.22,78.23
"WASouth","Rockingham",115.701889038086,-32.3069496154785,0.38,1.56,2.78,101.07,55.49,227.2,11.32,8.12,17.92
"WASouth","Nedlands",115.749351501465,-31.9685497283936,0.38,1.58,2.97,75.75,44.02,156.34,6.47,5.05,9.04
"WANorth","Exmouth",114.09871673584,-22.0990867614746,0.38,2.22,2.9,60.21,34.42,129.94,7.34,5.55,10.82
"WANorth","Ashburton",115.477195739746,-20.836986541748,0.38,2.28,3.37,37.57,22.26,78.41,4.57,3.66,6.26
"SA","Kangaroo Island",137.937957763672,-35.7128486633301,0.38,1.95,2.87,94.8,53,207.06,16.37,11.42,26.58
"SA","Cleve",136.576965332031,-33.9472122192383,0.38,2.34,3.02,61.79,35.78,129.92,21.37,14.12,37.69
"SA","Lower Eyre Peninsula",136.023025512695,-34.8660087585449,0.38,2.09,2.39,89.97,50.97,192.42,50.99,30.91,99.79
"SA","Whyalla",137.786407470703,-32.9926872253418,0.38,3.13,3.54,11.56,8.45,17.63,10.79,7.89,16.51
"SA","Yorke Peninsula",137.354400634766,-34.9310340881348,0.38,2.6,3.13,24.53,16.11,43.37,10.65,7.81,16.2
"QLDNorth","Mackay",149.895462036133,-21.0195617675781,0.38,4.37,5.31,55.5,32.94,112.33,7.58,5.75,11.07
"VIC","East Gippsland",147.987808227539,-37.8907623291016,0.38,1.37,2.06,499.71,212.69,1623.11,21.32,14.1,37.56
NA,"Whitsunday",149.818756103516,-20.0906581878662,0.38,3.07,4.31,200.54,99.96,515.57,5.69,4.52,7.78
"NSW","Ballina",153.61018371582,-28.8397369384766,0.38,1.82,2.54,1056.82,439.03,3421.8,32.79,20.35,63.21
"NT","Unincorporated NT",130.514770507812,-12.6257009506226,0.38,4.46,4.56,97.78,53.85,219.05,57.03,33.8,115.48
"SA","Yankalilla",138.086761474609,-35.6061515808105,0.38,1.99,2.97,61.84,36.53,125.39,13.51,9.56,21.65
"NSW","Port Stephens",152.201217651367,-32.7411689758301,0.38,1.88,3.05,253.66,126.35,643.88,7.59,5.89,10.65
"QLDNorth","Cook",144.883728027344,-14.5548992156982,0.38,2.29,2.76,461.32,204.96,1390.11,67.94,38.16,150.29
"QLDNorth","Gladstone",151.92448425293,-23.306095123291,0.38,3.02,4.05,485.29,215.44,1459.73,11.84,8.38,19.11
"VIC","Bass Coast",145.359298706055,-38.569507598877,0.38,2.43,4.06,139.25,71.54,346.72,8.46,6.34,12.54
"WASouth","Dundas",126.06566619873,-32.2820434570312,0.38,1.66,2.81,101.61,55.86,227.82,9.66,7.14,14.6
"VIC","Mornington Peninsula",144.762985229492,-38.345573425293,0.38,1.51,1.72,106.12,59.43,229.53,87.08,48.32,193.79
"QLDNorth","Cook",143.415405273438,-12.5892887115479,0.38,2.2,2.82,785.4,325.14,2605.77,183.85,90.49,486.77
"QLDNorth","Gladstone",151.908676147461,-23.4388313293457,0.38,3.02,3.74,485.65,214.97,1468.64,17.69,11.64,31.88
"VIC","Mornington Peninsula",145.036819458008,-38.4872627258301,0.38,2.43,3.72,160.54,81.39,405.82,10.6,7.75,16.24
"VIC","Kingston (Vic.)",145.111022949219,-38.0797386169434,0.38,1.51,2.14,205.44,101.37,537.38,28.12,17.83,52.64
"WANorth","Wyndham-East Kimberley",124.291732788086,-15.322434425354,0.38,5.74,6.42,34.56,21.6,65.52,11.26,8.07,17.85
"VIC","Bass Coast",145.368392944336,-38.5389366149902,0.38,2.44,3.39,130.75,67.79,321.36,15.5,10.68,25.81
"VIC","Wyndham",144.678146362305,-37.9899787902832,0.38,1.5,1.93,387.58,177.16,1120.68,80.04,42.8,192.27
"VIC","Surf Coast",144.363662719727,-38.3202171325684,0.38,1.55,1.79,143.92,74.54,352.12,112.72,58.77,276.98
"SA","Elliston",134.446472167969,-33.7753486633301,0.38,2.16,3.42,43.63,26.62,85.22,8.23,6.22,12.05
"QLDNorth","Lockhart River",143.524948120117,-13.1872329711914,0.38,2.2,3.34,761.83,315.13,2536.33,29.22,18.27,55.98
"VIC","Mornington Peninsula",145.015808105469,-38.2528228759766,0.38,1.52,2.09,145.15,76.66,342.5,31.89,19.86,61.15
"QLDNorth","Cook",145.479095458984,-14.6609563827515,0.38,2.31,3.18,341.24,156.33,990.74,27.45,17.45,51.17
"WASouth","Dandaragan",115.017585754395,-30.3131942749023,0.38,1.55,3.32,129.44,69.39,299.35,7.11,5.46,10.2
"QLDNorth","Livingstone",150.680480957031,-21.9535064697266,0.38,3.33,3.9,101.03,54.95,231.07,15.9,10.81,27.17
"QLDNorth","Cook",143.597961425781,-13.4578561782837,0.38,2.21,2.95,571.02,242.72,1842.1,51.34,29.24,112.95
"QLDNorth","Gladstone",151.36018371582,-23.8441028594971,0.38,3.06,3.18,203.62,100.12,536.32,103.34,55.4,242.43
"SA","Franklin Harbour",136.89794921875,-33.7826766967773,0.38,2.4,3.21,36.74,22.84,70.09,12.58,8.92,20.16
"WANorth","Broome",122.920036315918,-16.39599609375,0.38,5.69,7.59,54.81,32.16,113.39,3.11,2.66,3.87
"QLDNorth","Palm Island",146.692947387695,-18.7623119354248,0.38,2.75,3.74,88.54,49.34,195.34,9.82,7.16,15.2
"VIC","Greater Geelong",144.608428955078,-38.1155853271484,0.38,1.5,1.89,337.67,158.93,933.39,110.02,56.47,279.2
"NT","Roper Gulf",136.516967773438,-15.5269403457642,0.38,2.24,2.66,17.25,11.56,30.1,8.47,6.26,12.88
"VIC","Mornington Peninsula",144.682495117188,-38.3029098510742,0.38,1.47,1.75,189.91,100.1,443.09,129.09,67.3,314.29
"VIC","Mornington Peninsula",144.72526550293,-38.3128089904785,0.38,1.5,1.71,123.44,68.43,269.64,83.12,47,179.2
"VIC","Bayside (Vic.)",145.012969970703,-37.9861907958984,0.38,1.49,2.03,276.44,130.43,770.51,51.57,29.44,112.93
"VIC","Port Phillip",144.961761474609,-37.8651657104492,0.38,1.48,1.96,303.66,140.38,873.73,47.8,27.58,103.03
"NT","Roper Gulf",135.730651855469,-14.306037902832,0.38,2.34,3.06,11.72,8.19,19.42,5.82,4.48,8.46
"QLDNorth","Torres",142.951507568359,-9.85594081878662,0.38,2.56,3.05,244.92,118.78,653.97,147.68,76.54,360.28
"SA","Port Augusta",137.856109619141,-32.7116355895996,0.38,3.16,3.39,10.57,7.84,15.77,10.98,8.04,16.75
"WANorth","Ashburton",115.418029785156,-20.6629943847656,0.38,2.14,3.64,155.4,78.91,392.5,4.75,3.76,6.63
"NT","East Arnhem",135.162536621094,-12.2201509475708,0.38,2.67,3.15,46.93,27.64,97.41,11.46,8.07,18.77
"TAS","Circular Head",144.763442993164,-40.4397125244141,0.38,2.37,3.42,773.99,314.95,2654.11,40.31,24.6,79.09
"TAS","King Island",144.104827880859,-40.0475730895996,0.38,1.96,2.64,1568.09,562.43,6497.38,53.76,31.38,112.43
"QLDNorth","Cook",145.447540283203,-15.7513809204102,0.38,2.29,2.87,286.28,134.08,807.11,58.87,33.92,125.32
NA,"Mackay",150.928894042969,-20.4258937835693,0.38,4.06,5.51,452.71,202.19,1352.62,5.8,4.54,8.13
"VIC","Bass Coast",145.272766113281,-38.5111198425293,0.38,2.43,3,141.51,72.46,354.15,33.44,20.56,65.5
"QLDNorth","Pormpuraaw",141.524032592773,-14.5044069290161,0.38,2.53,3.96,18.56,12.37,32.55,4.21,3.49,5.44
"WANorth","Broome",121.965843200684,-18.4140720367432,0.38,5.78,6.63,26.87,17.49,48.07,6.89,5.26,10.02
"VIC","Wyndham",144.801208496094,-37.9131851196289,0.38,1.49,1.94,291.07,138.53,795.74,53.16,30.28,116.61
"WASouth","Manjimup",115.999702453613,-34.846134185791,0.38,1.58,2.64,263.49,126.57,712.71,15.54,10.89,25.13
NA,"Whitsunday",149.715850830078,-20.0136013031006,0.38,3.07,3.95,197.11,98.37,506.2,8.66,6.44,13.02
"QLDNorth","Whitsunday",148.560501098633,-19.9888191223145,0.38,2.68,3.78,68.17,38.93,146.2,5.6,4.4,7.81
"SA","Yankalilla",138.237152099609,-35.4988975524902,0.38,1.97,3.04,70.92,40.01,155.14,10.12,7.4,15.55
"VIC","Mornington Peninsula",144.851089477539,-38.3629608154297,0.38,1.55,1.89,102.93,57.65,222.99,56.31,32.56,119.46
"WANorth","Exmouth",114.142738342285,-21.7975425720215,0.38,2.15,4.16,136.24,71.62,325.49,2.98,2.54,3.74
"WANorth","Wyndham-East Kimberley",128.772811889648,-14.8344984054565,0.38,4.51,5.34,213.16,106.61,542.66,10.49,7.6,16.32
"WASouth","Manjimup",116.738777160645,-35.0417938232422,0.38,1.56,1.94,163.83,84.08,404.36,60.14,35.62,121.56
"QLDNorth","Mornington",139.676879882812,-16.4017772674561,0.38,3.62,4.82,8.98,6.72,13.3,3.53,2.98,4.43
"QLDNorth","Torres",142.168746948242,-10.2303152084351,0.38,2.65,3.29,86.51,47.37,197.41,12.58,9.06,19.59
"WANorth","Karratha",116.95361328125,-20.6833477020264,0.38,4.38,5.58,18.78,12.29,34.1,3.49,2.9,4.56
"QLDNorth","Cairns",145.972595214844,-16.7534255981445,0.38,2.36,2.94,319.43,146.38,931.15,36.72,22.52,71.83
"WASouth","Rockingham",115.689399719238,-32.2365188598633,0.38,1.6,1.98,60.86,36.16,122.21,20.95,14.17,35.45
"QLDNorth","Burdekin",147.409255981445,-19.3074054718018,0.38,2.72,3.26,97.33,53.09,221.95,17.54,11.92,29.76
"NT","East Arnhem",135.678955078125,-11.9292297363281,0.38,2.65,2.91,55.67,32.5,116.13,20.47,13.52,36.29
"QLDNorth","Northern Peninsula Area",142.102737426758,-10.9672031402588,0.38,2.75,3.06,23.68,15.39,42.82,12.03,8.6,19.06
"WASouth","Augusta Margaret River",115.021179199219,-34.2565498352051,0.38,1.68,3.74,67.55,37.98,149.2,4.87,3.95,6.45
"QLDNorth","Torres",142.871856689453,-10.0437240600586,0.38,2.6,3.08,150.28,78.09,364.57,177.47,88.62,458.43
"WANorth","East Pilbara",119.774200439453,-19.9569301605225,0.38,4.32,4.69,26.03,16.88,46.98,10.09,7.3,15.8
"WANorth","Broome",122.248458862305,-17.1136341094971,0.38,5.66,6.21,69.64,39.89,148.25,15.64,10.61,26.83
"QLDNorth","Cassowary Coast",146.335098266602,-18.3602714538574,0.38,2.75,2.97,82.95,46.2,183.94,32.27,20.3,60.72
"SA","Whyalla",137.440902709961,-33.2315673828125,0.38,3.11,3.42,12.59,9.08,19.58,12.62,9.04,19.82
"SA","Yorke Peninsula",137.768692016602,-35.0113372802734,0.38,2.44,3.1,92.07,49.99,212.57,17.19,11.96,27.98
"WANorth","Broome",123.314888000488,-17.0903549194336,0.38,5.68,6.11,57.41,33.83,117.44,13,8.95,22.01
"QLDNorth","Torres",142.684844970703,-10.917688369751,0.38,2.54,2.87,384.64,175.8,1112.99,143.87,74.87,349
"QLDNorth","Mornington",139.580749511719,-17.1097755432129,0.38,3.73,4.92,6.92,5.32,9.91,3.06,2.64,3.74
"WANorth","Broome",123.159187316895,-16.3905277252197,0.38,5.65,6.46,80.81,45.54,175.6,7.05,5.34,10.38
"WANorth","Karratha",116.191215515137,-20.8251476287842,0.38,2.14,3.51,151.7,77.69,377.75,4.15,3.35,5.61
"QLDSouth","Gold Coast",153.519638061523,-28.1603393554688,0.38,1.76,2.3,1141.02,464.36,3816.55,30.81,18.93,60.83
"QLDNorth","Torres",142.706924438477,-10.9305419921875,0.38,2.54,2.89,401.97,181.96,1180.58,130.15,68.96,307.4
"WANorth","Shark Bay",113.505187988281,-25.5005359649658,0.38,1.86,2.64,45.96,26.83,97.2,9.6,7.01,14.84
"SA","Unincorporated SA",133.50520324707,-32.3217849731445,0.38,2.51,4.26,38.92,23.43,78.51,5.92,4.66,8.22
"QLDNorth","Palm Island",146.686508178711,-18.7334079742432,0.38,2.73,3.84,104.09,56.78,236.35,9.46,6.92,14.61
"WANorth","Wyndham-East Kimberley",127.829887390137,-14.3628454208374,0.38,4.51,5.3,214.05,110.81,512.25,10.59,7.59,16.81
"WANorth","Wyndham-East Kimberley",125.901412963867,-14.5167436599731,0.38,4.6,4.72,69.09,39.08,150.6,66.07,36.55,150.74
"NT","East Arnhem",136.830047607422,-13.7504892349243,0.38,2.15,3,28.84,18.17,54.51,5.98,4.66,8.47
"QLDNorth","Lockhart River",143.545196533203,-12.843300819397,0.38,2.2,3.02,836.61,343.26,2810.28,100.61,53.78,237.78
"QLDNorth","Cook",143.759353637695,-13.9299163818359,0.38,2.29,2.69,471.47,203.82,1493,133.68,67.22,347.72
"QLDNorth","Torres",142.325164794922,-10.6027498245239,0.38,2.62,2.84,104.72,56.11,245.72,113.12,57.96,287.36
"WANorth","Karratha",115.705352783203,-21.2753944396973,0.38,2.19,2.51,81.37,43.91,191.8,20.51,13.2,38.19
"QLDNorth","Isaac",149.581100463867,-22.1410808563232,0.38,4.47,4.88,25.82,16.65,47.06,10.49,7.6,16.36
"WANorth","Karratha",116.686172485352,-20.527889251709,0.38,4.21,5.11,58.27,33.37,125.61,5.73,4.42,8.31
"WANorth","Wyndham-East Kimberley",125.128280639648,-14.4441356658936,0.38,4.6,5.56,65.8,37.77,140.05,6.61,5.05,9.64
