"state","lga","longitude","latitude","SLR","SWL_AEP1PC","MTWL_AEP1PC","SWL_MFSLR_50","SWL_MFSLR_10","SWL_MFSLR_90","MTWL_MFSLR_50","MTWL_MFSLR_10","MTWL_MFSLR_90"
"TAS","Flinders (Tas.)",148.315795898438,-40.2852478027344,0.04,1.98,3.74,2.24,1.99,2.66,1.18,1.15,1.22
"TAS","Flinders (Tas.)",148,-40.2451019287109,0.04,2.21,4.27,1.49,1.41,1.61,1.15,1.13,1.18
"TAS","Flinders (Tas.)",148.315795898438,-40.2450981140137,0.04,1.98,3.76,2.22,1.97,2.62,1.18,1.15,1.22
"TAS","Flinders (Tas.)",148,-40.2049255371094,0.04,2.2,4.27,1.5,1.42,1.62,1.15,1.13,1.18
"TAS","Flinders (Tas.)",148.315795898438,-40.2049255371094,0.04,1.98,3.82,2.19,1.95,2.58,1.17,1.15,1.21
"TAS","Flinders (Tas.)",148,-40.1647300720215,0.04,2.2,4.27,1.51,1.42,1.63,1.15,1.13,1.18
"TAS","Flinders (Tas.)",148.315795898438,-40.1647300720215,0.04,1.99,3.87,2.18,1.95,2.57,1.17,1.14,1.2
"TAS","King Island",143.894729614258,-40.1245079040527,0.04,1.65,4.64,2.02,1.83,2.32,1.2,1.17,1.25
"TAS","King Island",143.947372436523,-40.1245079040527,0.04,1.64,3.98,2.03,1.84,2.34,1.25,1.21,1.3
"TAS","King Island",144,-40.1245079040527,0.04,1.64,3.36,2.05,1.85,2.36,1.27,1.22,1.33
"TAS","Flinders (Tas.)",147.947372436523,-40.1245079040527,0.04,2.16,4.22,1.57,1.47,1.7,1.16,1.13,1.19
"TAS","Flinders (Tas.)",148,-40.1245079040527,0.04,2.19,4.27,1.52,1.44,1.64,1.15,1.13,1.18
"TAS","Flinders (Tas.)",148.315795898438,-40.1244964599609,0.04,1.99,3.88,2.18,1.94,2.56,1.17,1.14,1.2
"TAS","King Island",143.842086791992,-40.0842628479004,0.04,1.65,4.44,1.97,1.8,2.25,1.22,1.18,1.27
"TAS","King Island",144.052627563477,-40.0842666625977,0.04,1.64,3.51,2.05,1.85,2.38,1.27,1.22,1.33
"TAS","Flinders (Tas.)",147.894729614258,-40.0842666625977,0.04,2.15,4.21,1.59,1.49,1.73,1.16,1.14,1.19
"TAS","Flinders (Tas.)",148.315795898438,-40.0842628479004,0.04,1.99,3.91,2.17,1.94,2.55,1.16,1.14,1.2
"TAS","King Island",143.842102050781,-40.0439834594727,0.04,1.66,4.46,1.94,1.78,2.2,1.21,1.18,1.26
"TAS","King Island",144.105270385742,-40.0439949035645,0.04,1.64,2.95,2.05,1.84,2.36,1.34,1.28,1.42
"TAS","Flinders (Tas.)",147.842102050781,-40.0439834594727,0.04,2.14,4.17,1.59,1.5,1.74,1.16,1.14,1.19
"TAS","Flinders (Tas.)",148.315795898438,-40.0439834594727,0.04,1.99,3.9,2.15,1.92,2.52,1.16,1.14,1.2
"TAS","King Island",143.842102050781,-40.0036926269531,0.04,1.67,4.28,1.92,1.75,2.16,1.22,1.19,1.27
"TAS","King Island",144.157897949219,-40.0037040710449,0.04,1.64,2.93,2.07,1.86,2.4,1.34,1.28,1.42
"TAS","Flinders (Tas.)",147.842102050781,-40.0036926269531,0.04,2.14,4.17,1.61,1.51,1.75,1.16,1.14,1.19
"TAS","Flinders (Tas.)",148.315795898438,-40.0036926269531,0.04,1.99,3.73,2.14,1.91,2.5,1.18,1.15,1.22
"TAS","King Island",143.842102050781,-39.9633865356445,0.04,1.67,4.29,1.89,1.74,2.13,1.22,1.18,1.26
"TAS","King Island",144.157897949219,-39.9633865356445,0.04,1.63,2.94,2.09,1.88,2.43,1.34,1.28,1.42
"TAS","Flinders (Tas.)",147.789474487305,-39.9633865356445,0.04,2.11,4.64,1.68,1.56,1.84,1.14,1.12,1.16
"TAS","Flinders (Tas.)",147.842102050781,-39.9633865356445,0.04,2.12,4.49,1.64,1.53,1.79,1.14,1.12,1.17
"TAS","Flinders (Tas.)",148.263153076172,-39.9633865356445,0.04,2,3.74,2.08,1.87,2.4,1.18,1.15,1.22
"TAS","King Island",143.789474487305,-39.9230499267578,0.04,1.66,4.67,1.94,1.77,2.19,1.19,1.16,1.23
"TAS","King Island",144.157897949219,-39.9230499267578,0.04,1.63,2.94,2.14,1.91,2.5,1.34,1.28,1.42
"TAS","Flinders (Tas.)",147.736831665039,-39.9230499267578,0.04,2.07,4.61,1.78,1.64,1.98,1.14,1.12,1.17
"TAS","Flinders (Tas.)",148.210525512695,-39.9230499267578,0.04,2,3.6,2.07,1.87,2.39,1.2,1.17,1.24
"TAS","King Island",143.789474487305,-39.8826866149902,0.04,1.65,4.58,1.99,1.82,2.27,1.19,1.16,1.23
"TAS","King Island",144.157897949219,-39.8826866149902,0.04,1.62,2.87,2.18,1.94,2.56,1.33,1.28,1.41
"TAS","Flinders (Tas.)",147.736831665039,-39.8826866149902,0.04,2.05,4.43,1.86,1.71,2.1,1.15,1.13,1.18
"TAS","Flinders (Tas.)",148.157897949219,-39.8826866149902,0.04,1.99,3.61,2.18,1.95,2.55,1.19,1.16,1.24
"TAS","King Island",143.842086791992,-39.8422966003418,0.04,1.65,4.59,2,1.82,2.27,1.19,1.16,1.23
"TAS","King Island",144.157897949219,-39.8422966003418,0.04,1.62,2.87,2.21,1.97,2.62,1.33,1.28,1.41
"TAS","Flinders (Tas.)",147.736831665039,-39.8422966003418,0.04,2.02,4.42,1.98,1.8,2.27,1.15,1.13,1.18
"TAS","Flinders (Tas.)",148.105270385742,-39.8422966003418,0.04,1.98,3.25,2.21,1.97,2.6,1.22,1.19,1.28
"TAS","King Island",143.842086791992,-39.801887512207,0.04,1.64,4.62,2.03,1.84,2.32,1.18,1.15,1.22
"TAS","King Island",144.157897949219,-39.801887512207,0.04,1.61,2.85,2.25,1.99,2.67,1.32,1.27,1.39
"TAS","Flinders (Tas.)",147.789474487305,-39.801887512207,0.04,1.99,4.34,2.13,1.91,2.47,1.16,1.14,1.2
"TAS","Flinders (Tas.)",148.052627563477,-39.801887512207,0.04,1.97,3.26,2.29,2.03,2.73,1.22,1.19,1.27
"TAS","King Island",143.789474487305,-39.7614517211914,0.04,1.61,4.51,2.22,1.99,2.58,1.19,1.16,1.23
"TAS","King Island",144.157897949219,-39.7614517211914,0.04,1.61,2.95,2.27,2.01,2.71,1.29,1.24,1.35
"TAS","Flinders (Tas.)",147.842086791992,-39.7614517211914,0.04,2,4.22,2.1,1.89,2.41,1.17,1.15,1.21
"TAS","Flinders (Tas.)",148.052627563477,-39.7614517211914,0.04,1.97,3.25,2.29,2.03,2.73,1.23,1.19,1.28
"TAS","King Island",143.789474487305,-39.7209930419922,0.04,1.6,4.48,2.32,2.06,2.72,1.19,1.16,1.23
"TAS","King Island",144.157897949219,-39.7209930419922,0.04,1.6,2.98,2.32,2.04,2.78,1.27,1.23,1.33
"TAS","Flinders (Tas.)",147.894729614258,-39.7209930419922,0.04,1.99,4.11,2.13,1.92,2.47,1.18,1.15,1.22
"TAS","Flinders (Tas.)",147.947372436523,-39.7209815979004,0.04,1.99,3.18,2.17,1.94,2.53,1.25,1.21,1.31
"TAS","Flinders (Tas.)",148,-39.7209930419922,0.04,1.98,3.17,2.25,1.99,2.66,1.25,1.21,1.31
"TAS","King Island",143.842086791992,-39.6805114746094,0.04,1.6,4.52,2.36,2.09,2.8,1.18,1.16,1.23
"TAS","King Island",144.157897949219,-39.6805114746094,0.04,1.6,2.98,2.33,2.05,2.8,1.27,1.23,1.33
"TAS","King Island",143.894729614258,-39.6400032043457,0.04,1.6,4.58,2.35,2.08,2.79,1.17,1.15,1.21
"TAS","King Island",144.105270385742,-39.6400032043457,0.04,1.6,3.3,2.38,2.09,2.86,1.22,1.19,1.27
"TAS","King Island",143.894729614258,-39.5994758605957,0.04,1.6,4.57,2.33,2.07,2.77,1.17,1.15,1.21
"TAS","King Island",144.052627563477,-39.5994758605957,0.04,1.6,3.22,2.35,2.07,2.81,1.23,1.2,1.29
"TAS","King Island",143.947372436523,-39.558910369873,0.04,1.6,4.3,2.3,2.04,2.73,1.18,1.15,1.22
"TAS","King Island",144,-39.5589218139648,0.04,1.61,4.2,2.24,1.99,2.63,1.17,1.14,1.2
"VIC","South Gippsland",146.421051025391,-39.1520805358887,0.04,2.09,3.43,1.69,1.57,1.87,1.25,1.21,1.3
"VIC","South Gippsland",146.473678588867,-39.1112670898438,0.04,2.07,3.72,1.75,1.62,1.96,1.21,1.18,1.25
"VIC","Unincorporated Vic",146.263153076172,-39.0295677185059,0.04,2.17,4.14,1.54,1.45,1.67,1.16,1.14,1.2
"VIC","Unincorporated Vic",146.210510253906,-38.9477729797363,0.04,2.16,4.09,1.55,1.45,1.69,1.17,1.15,1.21
"VIC","South Gippsland",146.263153076172,-38.9477729797363,0.04,2.18,4.13,1.52,1.44,1.65,1.17,1.14,1.21
"VIC","South Gippsland",145.947372436523,-38.9068412780762,0.04,2.14,4.51,1.59,1.49,1.75,1.15,1.13,1.19
"VIC","Colac Otway",143.526321411133,-38.8658828735352,0.04,1.72,4.01,1.72,1.6,1.91,1.21,1.18,1.26
"VIC","South Gippsland",145.842102050781,-38.8658714294434,0.04,2.14,4.47,1.58,1.48,1.73,1.16,1.13,1.19
"VIC","South Gippsland",146.157897949219,-38.8658828735352,0.04,2.16,4.22,1.55,1.46,1.69,1.16,1.14,1.2
"VIC","South Gippsland",146.315795898438,-38.8658714294434,0.04,2.01,3.92,1.97,1.8,2.23,1.2,1.17,1.24
"VIC","South Gippsland",146.368423461914,-38.8658714294434,0.04,2.02,3.95,1.94,1.78,2.2,1.19,1.17,1.23
"VIC","South Gippsland",146.526321411133,-38.8658828735352,0.04,2.05,3.02,1.82,1.68,2.04,1.29,1.24,1.35
"VIC","South Gippsland",146.263153076172,-38.8249015808105,0.04,2.01,3.9,1.99,1.81,2.26,1.2,1.17,1.24
"VIC","Unincorporated Vic",146.368423461914,-38.8248901367188,0.04,2.02,3.96,1.94,1.77,2.19,1.19,1.16,1.23
"VIC","Colac Otway",143.368408203125,-38.7839012145996,0.04,1.74,3.98,1.67,1.55,1.83,1.21,1.18,1.26
"VIC","Colac Otway",143.421051025391,-38.7839012145996,0.04,1.75,3.98,1.65,1.54,1.82,1.21,1.18,1.26
"VIC","South Gippsland",145.842086791992,-38.7839012145996,0.04,2.15,4.14,1.57,1.47,1.72,1.18,1.15,1.22
"VIC","South Gippsland",146.210525512695,-38.7839012145996,0.04,2,3.89,2.01,1.83,2.29,1.2,1.17,1.24
"VIC","Unincorporated Vic",146.368408203125,-38.7839012145996,0.04,2.02,3.97,1.94,1.77,2.19,1.19,1.16,1.23
"VIC","Corangamite",143.157897949219,-38.7428741455078,0.04,1.73,4.2,1.69,1.57,1.87,1.2,1.17,1.24
"VIC","Colac Otway",143.789474487305,-38.7428741455078,0.04,1.72,3.12,1.73,1.6,1.92,1.28,1.24,1.35
"VIC","South Gippsland",146.210525512695,-38.7428741455078,0.04,2.01,3.9,2,1.82,2.27,1.2,1.17,1.24
"VIC","Wellington",146.473663330078,-38.7428741455078,0.04,2.01,3.03,2.01,1.83,2.28,1.28,1.24,1.35
"VIC","Colac Otway",143.894729614258,-38.7018203735352,0.04,1.72,3.26,1.74,1.61,1.94,1.27,1.23,1.34
"VIC","South Gippsland",145.736846923828,-38.7018203735352,0.04,2.14,4.16,1.58,1.48,1.74,1.18,1.15,1.22
"VIC","South Gippsland",146.263153076172,-38.7018203735352,0.04,2.01,3.93,1.97,1.8,2.23,1.2,1.17,1.24
"VIC","South Gippsland",146.315795898438,-38.7018203735352,0.04,2.02,3.96,1.95,1.78,2.2,1.19,1.17,1.23
"VIC","South Gippsland",146.368423461914,-38.7018203735352,0.04,2.02,3.99,1.93,1.76,2.17,1.19,1.16,1.23
"VIC","South Gippsland",146.421051025391,-38.7018203735352,0.04,2.02,3.04,1.94,1.77,2.18,1.28,1.24,1.35
"VIC","South Gippsland",146.526321411133,-38.7018203735352,0.04,2.01,3.3,2,1.83,2.27,1.23,1.2,1.28
"VIC","Wellington",146.578948974609,-38.7018203735352,0.04,2.02,3.31,1.92,1.76,2.17,1.23,1.2,1.28
"VIC","Wellington",146.631576538086,-38.7018203735352,0.04,2.04,3.29,1.85,1.7,2.07,1.24,1.2,1.29
"VIC","Wellington",146.684204101562,-38.7018203735352,0.04,2.05,3.27,1.82,1.68,2.03,1.25,1.21,1.3
"VIC","Wellington",146.736846923828,-38.7018203735352,0.04,2.06,3.34,1.79,1.66,2,1.24,1.21,1.3
"VIC","Wellington",146.789474487305,-38.7018203735352,0.04,1.08,2.34,1.77,1.64,1.96,1.25,1.21,1.3
"VIC","Corangamite",143,-38.6607475280762,0.04,1.73,4.16,1.7,1.58,1.87,1.2,1.17,1.24
"VIC","Bass Coast",145.526321411133,-38.6607475280762,0.04,2.14,4.14,1.58,1.48,1.73,1.18,1.16,1.23
"VIC","Wellington",146.842102050781,-38.6607475280762,0.04,1.08,2.36,1.75,1.63,1.95,1.25,1.21,1.3
"VIC","Wellington",146.894729614258,-38.6607475280762,0.04,1.1,2.39,1.71,1.59,1.89,1.25,1.21,1.3
"VIC","Moyne",142.789474487305,-38.6196517944336,0.04,1.71,4.15,1.74,1.61,1.94,1.2,1.17,1.25
"VIC","Corangamite",142.894729614258,-38.6196517944336,0.04,1.73,4.03,1.69,1.58,1.87,1.21,1.18,1.26
"VIC","Wellington",146.947372436523,-38.6196517944336,0.04,1.12,2.39,1.64,1.54,1.8,1.24,1.2,1.3
"VIC","Wellington",147,-38.5785293579102,0.04,1.17,2.41,1.56,1.47,1.69,1.24,1.2,1.29
"VIC","Bass Coast",145.157897949219,-38.5373840332031,0.04,2.13,3.65,1.6,1.49,1.76,1.24,1.2,1.3
"VIC","Wellington",147,-38.5373840332031,0.04,1.18,2.41,1.55,1.46,1.68,1.23,1.19,1.28
"VIC","Moyne",142.631576538086,-38.4962158203125,0.04,1.23,3.47,1.72,1.6,1.91,1.21,1.18,1.26
"VIC","Surf Coast",144.105270385742,-38.4962158203125,0.04,1.72,2.59,1.72,1.59,1.92,1.35,1.29,1.43
"VIC","Wellington",147.052627563477,-38.4962158203125,0.04,1.17,2.4,1.55,1.46,1.69,1.22,1.19,1.27
"VIC","Glenelg",141.578948974609,-38.4550247192383,0.04,1.2,3.88,1.82,1.69,2.03,1.2,1.17,1.24
"VIC","Surf Coast",144.157897949219,-38.4550247192383,0.04,1.73,2.6,1.71,1.58,1.91,1.35,1.29,1.43
"VIC","Mornington Peninsula",144.842102050781,-38.4550247192383,0.04,1.22,3.01,1.6,1.49,1.76,1.22,1.18,1.27
"VIC","Wellington",147.105270385742,-38.4550247192383,0.04,1.18,2.39,1.55,1.45,1.68,1.22,1.19,1.27
"VIC","Moyne",142.105255126953,-38.4138069152832,0.04,1.22,3.41,1.76,1.63,1.95,1.22,1.18,1.27
"VIC","Moyne",142.210510253906,-38.4138069152832,0.04,1.22,2.64,1.75,1.63,1.94,1.31,1.26,1.39
"VIC","Warrnambool",142.421051025391,-38.4138069152832,0.04,1.23,3.28,1.73,1.6,1.91,1.22,1.18,1.27
"VIC","Warrnambool",142.526321411133,-38.4138069152832,0.04,1.24,3.26,1.7,1.58,1.87,1.22,1.18,1.27
"VIC","Wellington",147.157897949219,-38.4138069152832,0.04,1.2,2.41,1.51,1.43,1.64,1.21,1.17,1.26
"VIC","Glenelg",141.684204101562,-38.3725662231445,0.04,1.21,3.04,1.76,1.64,1.95,1.27,1.23,1.34
"VIC","Mornington Peninsula",144.789474487305,-38.3725662231445,0.04,1.21,2.96,1.62,1.52,1.79,1.21,1.18,1.26
"VIC","Wellington",147.210525512695,-38.3725700378418,0.04,1.21,2.44,1.49,1.41,1.61,1.2,1.17,1.24
"VIC","Glenelg",141.368408203125,-38.3313064575195,0.04,1.22,3.75,1.76,1.63,1.94,1.2,1.17,1.25
"VIC","Moyne",142,-38.3313064575195,0.04,1.25,3.17,1.66,1.56,1.82,1.24,1.2,1.29
"VIC","Glenelg",141.789474487305,-38.2900199890137,0.04,1.23,2.83,1.71,1.59,1.87,1.28,1.24,1.35
"VIC","Moyne",141.894729614258,-38.2900199890137,0.04,1.25,3.02,1.67,1.56,1.83,1.26,1.21,1.32
"VIC","Wellington",147.315795898438,-38.2900199890137,0.04,1.19,2.45,1.52,1.44,1.65,1.19,1.16,1.23
"VIC","Glenelg",141.263153076172,-38.2487106323242,0.04,1.22,3.7,1.75,1.62,1.92,1.21,1.17,1.25
"VIC","Queenscliffe",144.684204101562,-38.2487106323242,0.04,1.15,2.44,1.69,1.56,1.87,1.3,1.25,1.37
"VIC","Wellington",147.368423461914,-38.2487106323242,0.04,1.18,2.46,1.54,1.45,1.66,1.18,1.15,1.23
"VIC","Glenelg",141.263153076172,-38.2073783874512,0.04,1.23,3.58,1.72,1.6,1.89,1.21,1.18,1.26
"VIC","Wellington",147.421051025391,-38.2073783874512,0.04,1.16,2.45,1.57,1.48,1.71,1.18,1.15,1.23
"VIC","Glenelg",141.210510253906,-38.1660194396973,0.04,1.23,3.58,1.73,1.61,1.9,1.21,1.18,1.26
"VIC","Wellington",147.473678588867,-38.1660194396973,0.04,1.13,2.45,1.62,1.52,1.77,1.18,1.15,1.23
"VIC","Glenelg",141.105255126953,-38.124641418457,0.04,1.23,3.35,1.73,1.61,1.9,1.24,1.2,1.29
"VIC","Greater Geelong",144.736846923828,-38.124641418457,0.04,1.19,1.51,1.64,1.52,1.82,1.4,1.34,1.49
"VIC","Mornington Peninsula",145.052627563477,-38.124641418457,0.04,1.23,1.57,1.58,1.48,1.74,1.37,1.31,1.45
"SA","Grant",140.736846923828,-38.0832366943359,0.04,1.2,3.86,1.81,1.68,2.01,1.19,1.16,1.24
"SA","Grant",140.789474487305,-38.0832366943359,0.04,1.2,3.71,1.8,1.67,1.99,1.21,1.18,1.25
"SA","Grant",140.842102050781,-38.0832366943359,0.04,1.21,3.63,1.78,1.65,1.97,1.21,1.18,1.26
"SA","Grant",140.894729614258,-38.0832366943359,0.04,1.22,3.64,1.76,1.64,1.94,1.21,1.18,1.26
"SA","Grant",140.947372436523,-38.0832366943359,0.04,1.22,3.65,1.75,1.62,1.92,1.21,1.18,1.25
"VIC","Glenelg",141,-38.0832366943359,0.04,1.23,3.57,1.73,1.61,1.9,1.21,1.18,1.26
"VIC","Glenelg",141.052627563477,-38.0832366943359,0.04,1.23,3.5,1.71,1.6,1.88,1.22,1.19,1.27
"VIC","Wellington",147.578948974609,-38.0832252502441,0.04,1.09,2.41,1.73,1.61,1.91,1.19,1.16,1.23
"SA","Grant",140.57893371582,-38.0418090820312,0.04,1.19,3.74,1.83,1.69,2.03,1.21,1.18,1.25
"SA","Grant",140.631576538086,-38.0418090820312,0.04,1.2,3.75,1.81,1.68,2.01,1.21,1.18,1.25
"VIC","Kingston (Vic.)",145.052627563477,-38.0418090820312,0.04,1.24,1.57,1.57,1.47,1.73,1.37,1.31,1.45
"VIC","East Gippsland",147.578948974609,-38.0418090820312,0.04,1.08,2.4,1.75,1.62,1.94,1.19,1.16,1.23
"VIC","Wellington",147.631576538086,-38.0418090820312,0.04,1.08,2.4,1.75,1.63,1.94,1.19,1.16,1.23
"SA","Grant",140.473678588867,-38.000358581543,0.04,1.19,4.07,1.84,1.7,2.04,1.18,1.15,1.22
"SA","Grant",140.526321411133,-38.000358581543,0.04,1.2,3.97,1.82,1.69,2.02,1.19,1.16,1.23
"VIC","Wellington",147.684204101562,-38.000358581543,0.04,1.07,2.4,1.8,1.67,2.01,1.19,1.16,1.23
"SA","Grant",140.421051025391,-37.9588851928711,0.04,1.19,4.07,1.84,1.7,2.04,1.18,1.15,1.22
"VIC","Wyndham",144.789474487305,-37.9588851928711,0.04,1.21,1.53,1.64,1.52,1.82,1.4,1.34,1.5
"VIC","Bayside (Vic.)",144.947372436523,-37.9588737487793,0.04,1.23,1.54,1.6,1.49,1.77,1.39,1.33,1.48
"VIC","East Gippsland",147.736846923828,-37.9588851928711,0.04,1.06,2.42,1.83,1.69,2.04,1.19,1.16,1.24
"SA","Grant",140.368408203125,-37.9173851013184,0.04,1.2,4.05,1.82,1.68,2.02,1.18,1.15,1.22
"VIC","Wyndham",144.789474487305,-37.9173889160156,0.04,1.21,1.52,1.64,1.52,1.82,1.4,1.34,1.5
"VIC","East Gippsland",147.789474487305,-37.9173889160156,0.04,1.05,2.43,1.84,1.7,2.07,1.19,1.16,1.24
"VIC","East Gippsland",147.842086791992,-37.9173851013184,0.04,1.06,2.4,1.83,1.69,2.05,1.2,1.16,1.24
"VIC","East Gippsland",147.894729614258,-37.9173889160156,0.04,1.06,2.4,1.83,1.69,2.05,1.2,1.16,1.24
"SA","Grant",140.368408203125,-37.8758659362793,0.04,1.2,4.05,1.8,1.67,1.99,1.18,1.15,1.22
"VIC","East Gippsland",148.105270385742,-37.8758659362793,0.04,1.04,2.42,1.9,1.74,2.16,1.21,1.17,1.26
"VIC","East Gippsland",148.210510253906,-37.8758659362793,0.04,1.03,2.48,1.92,1.75,2.19,1.2,1.17,1.25
"SA","Grant",140.315780639648,-37.8343200683594,0.04,1.21,4.08,1.79,1.66,1.98,1.18,1.15,1.21
"VIC","East Gippsland",148.315780639648,-37.8343200683594,0.04,1.04,2.58,1.92,1.75,2.18,1.2,1.17,1.25
"VIC","East Gippsland",148.421051025391,-37.8343238830566,0.04,1.03,2.62,1.97,1.78,2.25,1.2,1.17,1.25
"VIC","East Gippsland",148.631576538086,-37.8343238830566,0.04,1.01,2.76,2.05,1.84,2.38,1.19,1.16,1.24
"VIC","East Gippsland",148.684204101562,-37.8343238830566,0.04,1.01,2.81,2.07,1.86,2.41,1.19,1.16,1.23
"VIC","East Gippsland",148.842086791992,-37.8343200683594,0.04,0.99,2.89,2.15,1.92,2.53,1.19,1.16,1.23
NA,"East Gippsland",149.210510253906,-37.8343200683594,0.04,1.4,3.48,2.2,1.96,2.61,1.18,1.15,1.22
"VIC","East Gippsland",149.315780639648,-37.8343200683594,0.04,1.39,3.53,2.26,2,2.69,1.18,1.15,1.22
"SA","Grant",140.315780639648,-37.7927551269531,0.04,1.21,3.97,1.77,1.65,1.95,1.18,1.16,1.22
"VIC","East Gippsland",148.473678588867,-37.7927551269531,0.04,1.03,2.67,1.96,1.78,2.25,1.2,1.17,1.25
"VIC","East Gippsland",148.526321411133,-37.7927551269531,0.04,1.03,2.73,1.92,1.75,2.2,1.19,1.16,1.24
"VIC","East Gippsland",148.57893371582,-37.7927551269531,0.04,1.04,2.79,1.89,1.73,2.16,1.19,1.16,1.23
"VIC","East Gippsland",148.947372436523,-37.7927551269531,0.04,1,2.64,2.13,1.9,2.51,1.21,1.17,1.26
"VIC","East Gippsland",149,-37.7927551269531,0.04,1,2.68,2.11,1.89,2.47,1.21,1.17,1.25
"VIC","East Gippsland",149.105255126953,-37.7927551269531,0.04,1.01,2.76,2.07,1.85,2.41,1.2,1.17,1.25
"SA","Wattle Range",140.263153076172,-37.751163482666,0.04,1.22,3.5,1.76,1.64,1.94,1.21,1.18,1.26
"VIC","East Gippsland",149.578948974609,-37.751163482666,0.04,1.38,3.03,2.36,2.07,2.83,1.22,1.19,1.27
"SA","Wattle Range",140.263153076172,-37.7095489501953,0.04,1.22,3.5,1.73,1.62,1.9,1.21,1.18,1.26
"SA","Wattle Range",140.210525512695,-37.667911529541,0.04,1.23,3.55,1.72,1.61,1.89,1.22,1.18,1.26
"SA","Wattle Range",140.157897949219,-37.6262474060059,0.04,1.24,3.78,1.69,1.59,1.85,1.19,1.17,1.23
"SA","Wattle Range",140.157897949219,-37.5845642089844,0.04,1.25,3.73,1.66,1.56,1.81,1.2,1.17,1.24
"VIC","East Gippsland",149.842086791992,-37.5845642089844,0.04,1.37,3.08,2.44,2.13,2.97,1.23,1.19,1.28
"VIC","Unincorporated Vic",149.894729614258,-37.5845642089844,0.04,1.37,3.07,2.46,2.15,3,1.23,1.2,1.28
"SA","Wattle Range",140.105255126953,-37.542854309082,0.04,1.25,3.73,1.66,1.56,1.81,1.2,1.17,1.24
"VIC","East Gippsland",149.947372436523,-37.542854309082,0.04,1.37,2.92,2.49,2.17,3.03,1.25,1.21,1.3
"SA","Wattle Range",140.052627563477,-37.5011253356934,0.04,1.26,3.72,1.65,1.55,1.79,1.2,1.17,1.25
"NSW","Bega Valley",150,-37.5011253356934,0.04,1.37,3.24,2.48,2.17,3.01,1.22,1.19,1.27
"SA","Wattle Range",139.947357177734,-37.4593696594238,0.04,1.25,3.89,1.68,1.57,1.83,1.19,1.16,1.23
"SA","Wattle Range",140,-37.4593696594238,0.04,1.26,4.08,1.64,1.55,1.79,1.18,1.15,1.21
"SA","Wattle Range",140.052627563477,-37.4593696594238,0.04,1.28,4.09,1.61,1.52,1.74,1.17,1.15,1.21
"NSW","Bega Valley",150,-37.4593696594238,0.04,1.37,3.01,2.5,2.18,3.04,1.24,1.2,1.29
"SA","Wattle Range",139.894729614258,-37.4175910949707,0.04,1.26,3.91,1.65,1.55,1.79,1.19,1.16,1.22
"NSW","Bega Valley",150,-37.4175910949707,0.04,1.36,2.87,2.52,2.19,3.07,1.25,1.21,1.3
"SA","Wattle Range",139.894729614258,-37.375789642334,0.04,1.28,3.97,1.6,1.51,1.73,1.18,1.15,1.21
"NSW","Bega Valley",150,-37.375789642334,0.04,1.36,2.88,2.53,2.2,3.08,1.25,1.21,1.3
"SA","Wattle Range",139.894729614258,-37.3339653015137,0.04,1.3,3.74,1.57,1.48,1.69,1.2,1.17,1.24
"NSW","Bega Valley",150,-37.3339653015137,0.04,1.36,2.84,2.54,2.21,3.09,1.24,1.2,1.29
"SA","Robe",139.842102050781,-37.292106628418,0.04,1.3,3.74,1.56,1.48,1.68,1.2,1.17,1.24
"NSW","Bega Valley",150,-37.2921180725098,0.04,1.36,2.55,2.54,2.21,3.1,1.28,1.23,1.35
"SA","Robe",139.842086791992,-37.250244140625,0.04,1.31,3.93,1.54,1.46,1.66,1.18,1.16,1.22
"NSW","Bega Valley",150.052627563477,-37.250244140625,0.04,1.37,2.87,2.51,2.19,3.04,1.25,1.21,1.31
"SA","Robe",139.789474487305,-37.2083511352539,0.04,1.31,3.92,1.55,1.47,1.67,1.18,1.16,1.22
"NSW","Bega Valley",150.052627563477,-37.2083511352539,0.04,1.37,2.88,2.5,2.19,3.04,1.23,1.2,1.29
"SA","Robe",139.736831665039,-37.166431427002,0.04,1.65,4.24,1.54,1.46,1.66,1.17,1.15,1.21
"NSW","Bega Valley",150.052627563477,-37.166431427002,0.04,1.37,2.89,2.49,2.18,3.02,1.23,1.19,1.29
"SA","Robe",139.736831665039,-37.1244926452637,0.04,1.67,4.26,1.51,1.43,1.62,1.17,1.15,1.21
"NSW","Bega Valley",150,-37.1244926452637,0.04,1.37,2.5,2.49,2.18,3.02,1.31,1.25,1.39
"SA","Robe",139.736846923828,-37.0825271606445,0.04,1.69,4.27,1.49,1.41,1.59,1.17,1.15,1.2
"SA","Robe",139.684204101562,-37.0405387878418,0.04,1.71,4.3,1.46,1.39,1.55,1.16,1.14,1.2
"NSW","Bega Valley",149.947372436523,-37.04052734375,0.04,1.37,2.38,2.49,2.17,3.01,1.29,1.24,1.36
"SA","Kingston (SA)",139.684204101562,-36.9985275268555,0.04,1.76,4.34,1.41,1.35,1.49,1.16,1.14,1.19
"NSW","Bega Valley",149.947372436523,-36.9985160827637,0.04,1.37,2.8,2.48,2.17,3.01,1.23,1.19,1.28
"NSW","Bega Valley",149.947372436523,-36.9564819335938,0.04,1.37,2.42,2.48,2.17,3,1.29,1.24,1.37
"SA","Kingston (SA)",139.684204101562,-36.914436340332,0.04,1.81,4.16,1.37,1.32,1.45,1.16,1.14,1.19
