"longitude","latitude","SLR","SWL_AEP1PC","MTWL_AEP1PC","SWL_MFSLR_50","SWL_MFSLR_10","SWL_MFSLR_90","MTWL_MFSLR_50","MTWL_MFSLR_10","MTWL_MFSLR_90"
138,-33.1237258911133,0.38,3.43,4.51,7.68,5.88,11.02,3.88,3.22,5.03
138.473678588867,-34.782169342041,0.38,2.97,3.9,11.26,8.29,16.99,4.29,3.55,5.54
146.894729614258,-19.244197845459,0.38,2.7,3.73,800.24,296.83,3278.35,11.44,7.78,20.07
138.473663330078,-34.8685684204102,0.38,3.05,3.98,11.23,8.26,16.92,4.29,3.55,5.53
144.631576538086,-38.2900199890137,0.38,1.81,3.02,93.22,48.84,230.25,14.13,9.52,24.82
130.789474487305,-12.4139251708984,0.38,4.3,5.28,3373.29,1095.61,15975.15,7.66,5.7,11.6
138.631576538086,-35.5991897583008,0.38,2.09,2.95,27.98,18.35,49.22,14.43,9.69,25.48
117.894737243652,-35.1271858215332,0.38,1.58,4.36,118.19,65.73,257.33,3.41,2.92,4.2
135.894729614258,-34.6957054138184,0.38,2.16,4.09,43.8,26.7,85.64,6.56,5.01,9.56
121.894737243652,-33.8696632385254,0.38,1.68,2.05,80.89,45.48,176.55,18.35,12.73,29.91
133.052627563477,-32.1043510437012,0.38,2.66,4.7,15.96,11.28,25.36,3.41,2.9,4.24
114.57893371582,-28.7936973571777,0.38,1.46,3.39,448.95,186.82,1535.78,6.15,4.76,8.78
151.789474487305,-32.9031105041504,0.38,1.68,3.76,14279.34,3414.86,109948.76,4.43,3.56,6.07
144.894729614258,-37.8758659362793,0.38,1.57,1.87,91.7,46.64,240.66,24.2,15.42,45.34
152.421051025391,-24.754753112793,0.38,2.43,3.4,3428.24,1066.78,17619.12,14.56,9.58,26.77
115.631576538086,-33.2998161315918,0.38,1.71,4.21,53.05,31.54,107.35,3.39,2.88,4.24
147.368423461914,-42.9977073669434,0.38,1.64,1.94,188.72,88.33,549.52,68.05,37.28,157.87
118.578948974609,-20.2841644287109,0.38,4.1,5.51,218.07,99.45,660.7,3.89,3.13,5.37
128.105255126953,-15.3765287399292,0.38,4.19,5.27,1.25895904299175e+73,2.65738842498969e+72,6.14171501396812e+73,18.4,11.72,35.4
153.157897949219,-27.3544616699219,0.38,2.03,3.53,224288.87,36310.13,2974373.14,7.06,5.2,11.02
144.421051025391,-38.2900199890137,0.38,1.56,2.34,127.39,63.06,343.05,22.12,13.96,42.53
145.894729614258,-41.0038528442383,0.38,2.46,3.6,152.06,75.77,398.72,8.79,6.48,13.41
113.631576538086,-24.8980293273926,0.38,1.52,2.47,2268807.15,267621.55,46463822.32,19.43,12.13,38.73
149.263153076172,-21.1209907531738,0.38,3.99,4.97,2614.08,845.64,12723.25,12.12,8.25,21.13
146.789474487305,-41.0435485839844,0.38,2.42,4.1,188.93,88.78,545.93,5.64,4.44,7.85
122.210517883301,-17.997501373291,0.38,5.63,6.18,92.98,49.58,221.95,15.35,10.13,27.93
145.842102050781,-16.8426761627197,0.38,2.27,3,3964.63,1210.59,20900.32,71.2,37.29,180.09
136.684204101562,-12.2082605361938,0.38,2.48,2.87,714.99,276.34,2723.95,59.75,32.53,141.94
141.789474487305,-12.6707773208618,0.38,2.4,4.19,44.88,24.89,105.4,3.4,2.85,4.38
151.421051025391,-23.9397563934326,0.38,2.93,3.87,6477.95,1839.54,37854.38,20.3,12.75,39.74
159.052627563477,-31.5230770111084,0.38,1.9,4.29,45716.78,9544.31,417803.58,4.56,3.65,6.24
147.947357177734,-37.9173851013184,0.38,1.4,2.74,326.78,148.27,969.02,5.49,4.26,7.87
151.315795898438,-23.7953815460205,0.38,2.94,3.96,4184.11,1273.25,22110.06,15.08,9.96,27.45
145.105270385742,-38.4962158203125,0.38,2.48,4,82.88,43.29,207.95,7.58,5.61,11.66
149.947372436523,-37.0825157165527,0.38,1.71,2.72,6035.77,1654.95,38053.63,11.18,7.8,18.71
136.421051025391,-13.7977819442749,0.38,1.99,2.48,121.95,59.24,342.37,14.85,9.95,26.24
141.894729614258,-10.6091213226318,0.38,2.72,4.42,115.18,56.36,320.3,3.96,3.26,5.2
140.684204101562,-38.0832366943359,0.38,1.54,4.28,308.28,147.36,833.18,5.22,4.14,7.2
151.315795898438,-33.8259620666504,0.38,1.71,3.8,78447.84,14872.81,830045.93,4.26,3.5,5.57
116.736831665039,-20.5800476074219,0.38,4.09,5.55,298.47,131.72,940.13,3.73,3.01,5.12
137.57893371582,-33.9133415222168,0.38,2.63,4.09,11.36,8.21,17.66,3.51,2.96,4.44
147.105270385742,-19.2938747406006,0.38,2.58,2.9,1628.75,541.95,7802.02,76.78,39.96,195.36
146.368408203125,-41.1228675842285,0.38,2.46,4.07,185.72,88.35,524.54,5.53,4.38,7.62
151.263153076172,-34.0006294250488,0.38,1.7,3.91,74405.41,14237.15,776383.41,3.97,3.27,5.19
149.315780639648,-21.268180847168,0.38,4.16,5.21,2217.97,736.19,10400.48,10.29,7.19,17.28
146.157897949219,-17.5966548919678,0.38,2.26,3.35,1624.82,565.34,7121.69,13.95,9.15,25.95
148.052627563477,-42.5341911315918,0.38,1.52,2.18,321.2,141.05,1015.64,19.47,12.83,34.78
146.368423461914,-18.4972763061523,0.38,2.6,3.55,1305.59,443.1,6129.68,15.73,10.08,30.37
115.157897949219,-21.6110496520996,0.38,2.08,3.72,495.5,189.82,1987.47,3.38,2.77,4.55
117.157897949219,-20.5800476074219,0.38,4.14,5.65,133.88,62.84,399.99,3.37,2.77,4.51
140.789474487305,-17.4963035583496,0.38,3.38,4.67,23.83,14.75,47.36,3.66,3.02,4.78
150.842102050781,-23.602653503418,0.38,3.33,4.26,2933.21,949.31,14134.23,17.47,11.4,32.12
153.157897949219,-26.6982269287109,0.38,1.81,3.19,15106.66,3936.05,97702.19,9.48,6.81,15.16
148.842102050781,-20.2841644287109,0.38,3.04,3.44,337.35,146.81,1081.57,34.88,21.11,70.27
142.157897949219,-10.5573892593384,0.38,2.7,3.16,62.54,33.25,155.29,15.88,10.55,28.42
152.947372436523,-25.2792816162109,0.38,2.71,3.85,3442.09,1058.88,18089.24,19.81,12.74,37.1
137.631576538086,-33.0355453491211,0.38,3.23,4.28,8.48,6.41,12.38,4.2,3.44,5.54
153.421051025391,-27.9603595733643,0.38,1.71,3.29,25830.12,6466.75,173379.2,5.88,4.46,8.79
116.684211730957,-20.5800476074219,0.38,4.07,5.56,442.71,180.19,1584.66,3.69,2.98,5.04
142.315780639648,-10.5056486129761,0.38,2.46,3.14,3279.39,976.22,18487.84,65.12,37.04,141.11
145.473678588867,-16.4393119812012,0.38,2.24,2.96,8238.83,2157.86,55427.18,85.36,43.53,224.32
153.368423461914,-29.4372825622559,0.38,1.63,3.39,77114.1,16197.2,668202.24,5.72,4.41,8.27
136.894729614258,-15.7314138412476,0.38,2.15,3.36,28.54,17.13,59.48,4.12,3.29,5.73
142.210525512695,-10.5056486129761,0.38,2.57,2.9,288.57,121.68,999.42,59.36,31.98,144.15
144.736846923828,-38.1660194396973,0.38,1.54,1.85,97.71,49.75,254.43,24.54,15.78,45.17
144.894729614258,-38.3313064575195,0.38,1.55,3.42,102.62,52.02,268.36,6.2,4.75,9.06
115.684211730957,-31.8365268707275,0.38,1.56,4.38,106.22,58.13,239.45,2.68,2.36,3.19
138.421051025391,-35.0841407775879,0.38,3.03,4.2,11.77,8.62,17.85,3.78,3.18,4.77
150.789474487305,-23.1195735931396,0.38,3.19,4.2,1361.93,498.82,5478.2,13.82,9.25,24.66
144.052627563477,-38.4962158203125,0.38,2.06,3.09,190.24,89.38,549.51,14.33,9.67,25.07
137.789474487305,-35.041072845459,0.38,2.7,3.56,15.17,10.82,23.8,5.15,4.16,6.86
148.105270385742,-19.8392944335938,0.38,2.56,3.65,382.51,152.98,1438.76,7.54,5.46,12.15
114.157897949219,-21.9531078338623,0.38,2.01,3.34,3475.76,983.69,21631.69,5.75,4.32,8.79
150.736846923828,-35.0841293334961,0.38,1.67,3.67,49360.22,9729.73,503145.87,4.33,3.48,5.89
153.157897949219,-30.3042221069336,0.38,1.79,3.57,165262.27,29335.06,1871938.99,5.5,4.27,7.9
142.263153076172,-38.4138069152832,0.38,1.56,2.98,201.83,99.26,531.8,13.15,8.91,22.98
138.421051025391,-35.1702117919922,0.38,3.03,4.21,12,8.76,18.29,3.78,3.18,4.77
115.473686218262,-20.6785373687744,0.38,1.98,3.34,13314.7,3454.37,87676.81,6.18,4.56,9.74
146.473678588867,-38.7018203735352,0.38,2.35,3.4,650.43,273.68,2119.77,10.2,7.41,15.88
149.473678588867,-21.7577362060547,0.38,4.2,5.21,756.82,281.97,3088.21,8.66,6.17,14.23
145.315795898438,-15.4779872894287,0.38,2.23,2.93,1367.34,511.87,5274.15,51.8,28.76,119.8
144.631576538086,-38.0832366943359,0.38,1.54,1.87,177.43,82.68,524.01,27.48,17.33,52.07
105.684211730957,-10.4021415710449,0.38,1.35,3.28,210027782.36,12149000.52,12135474979.77,10.16,7.1,17.08
145,-41.8324203491211,0.38,2.38,5.49,603.91,246.65,2093.4,4.16,3.39,5.53
128.894729614258,-31.7470779418945,0.38,2.49,4.1,44.35,27.02,86.74,4.95,3.98,6.67
139.684204101562,-36.9564933776855,0.38,2.13,4.49,21.73,14.71,36.62,4.04,3.35,5.24
137.210525512695,-36.0258827209473,0.38,2.48,3.66,59.77,35.82,118.35,13.53,9.25,23.18
145.315795898438,-40.7651672363281,0.38,2.44,3.73,189.01,93.76,492.22,7.73,5.78,11.58
134.842086791992,-33.650936126709,0.38,2.31,4.72,17.59,12.18,28.81,3.06,2.63,3.76
115.684211730957,-32.5933265686035,0.38,1.45,4.42,39,24.36,73.49,2.65,2.34,3.14
113.473686218262,-25.9435787200928,0.38,1.69,3.55,400.78,165.37,1407.65,6.87,5.27,9.93
144.473663330078,-38.2900199890137,0.38,1.79,2.84,118.64,59.37,314.46,16.49,10.87,29.82
137.789474487305,-32.6376457214355,0.38,3.22,4.32,8.72,6.56,12.83,4.05,3.35,5.27
153.105270385742,-26.3686771392822,0.38,1.81,3.09,12041.26,3221.62,75275.6,12.72,8.75,21.6
132.421051025391,-32.0151634216309,0.38,2.59,4.72,22.87,15.43,38.71,3.59,3.03,4.52
123.578941345215,-17.2954330444336,0.38,5.54,5.87,371.06,148.13,1405.31,31.67,18.05,72.9
136.57893371582,-35.1702117919922,0.38,2.19,4.67,35.79,22.79,65.49,3.75,3.13,4.8
123.736831665039,-16.0856781005859,0.38,5.54,6.3,424.94,176.84,1460.12,7.81,5.54,13.06
115,-21.464204788208,0.38,2.01,3.6,4022.17,1169.4,23353.84,3.85,3.09,5.35
140,-37.5011253356934,0.38,1.59,4.41,135.14,73.12,306.69,4.73,3.81,6.38
142.631576538086,-10.7125587463379,0.38,2.44,3.26,7280.18,1957.91,46941.17,47.89,27.7,102.75
147.105270385742,-43.3047904968262,0.38,1.65,1.89,171.16,80.02,503.86,77.9,39.52,208.82
142.421051025391,-10.4539003372192,0.38,2.45,3.13,5014.09,1425.47,29871.94,79.26,43.74,179.29
135.736846923828,-35.7701301574707,0.38,1.99,5.37,436.41,194.25,1315.27,3.4,2.87,4.31
139.526321411133,-37.542854309082,0.38,1.51,4.72,504.21,223.3,1519.76,4.13,3.4,5.4
136.157897949219,-34.9979820251465,0.38,2.16,3.59,44.06,27.11,84.65,6.8,5.24,9.72
146.526321411133,-38.9068374633789,0.38,2.39,3.35,295.79,134.28,882.53,11.29,8.16,17.57
114.157897949219,-26.3686771392822,0.38,1.83,3.63,59.39,32.43,140.29,4.99,4,6.77
153.526321411133,-24.9457492828369,0.38,2.66,4.44,29148.69,7134.12,202491.15,7.45,5.51,11.47
115.684211730957,-32.3269386291504,0.38,1.39,4.51,65.31,38.01,135.62,2.56,2.27,3.02
115.736831665039,-31.9705352783203,0.38,1.56,4.47,102.97,56.17,233.97,2.57,2.27,3.04
114.105262756348,-22.0994510650635,0.38,2.07,3.31,503.29,191.18,2051.75,8.9,6.25,15.03
115.526313781738,-20.826171875,0.38,2.02,3.26,2779.66,905.21,13289.31,5.68,4.24,8.85
137.947372436523,-35.684700012207,0.38,2.21,3.02,14.64,10.46,22.93,6.09,4.78,8.5
136.578948974609,-33.9569969177246,0.38,2.52,3.56,17.65,12.32,28.52,4.82,3.93,6.36
136.052627563477,-34.8685684204102,0.38,2.16,2.89,46.26,28.2,90.11,10.95,8.02,16.69
137.789474487305,-32.9914245605469,0.38,3.24,4.31,8.47,6.4,12.38,4.09,3.36,5.36
137.368423461914,-34.9117164611816,0.38,2.67,4.25,17.27,11.97,28.31,3.59,3.04,4.51
149.894729614258,-21.0227813720703,0.38,4.16,5.32,2438.21,797.8,11669.64,11.23,7.72,19.29
148,-37.9173889160156,0.38,1.39,2.83,355.58,158.95,1078.18,5.4,4.19,7.74
150.315780639648,-20.0866088867188,0.38,3.99,5.35,2695.64,904.59,12191.59,8.05,5.79,13.01
153.631576538086,-28.8398017883301,0.38,1.71,3.4,188421.1,34057.82,2038665.93,6.77,5.09,10.19
130.526321411133,-12.6194276809692,0.38,4.29,5.48,3897.86,1232.01,19240.67,5.95,4.59,8.59
138.052627563477,-35.5991897583008,0.38,2.23,3.09,13.78,9.89,21.48,5.62,4.45,7.73
152.210525512695,-32.7262115478516,0.38,1.74,3.51,22997.32,5257.25,185929.14,5.43,4.22,7.75
144.842102050781,-14.5121669769287,0.38,2.21,3.03,4655.14,1457.02,23110.77,46.83,27.51,97.71
152.473678588867,-22.001895904541,0.38,3.16,4.88,4888.26,1547.53,23668.63,5.93,4.54,8.67
145.368408203125,-38.5785293579102,0.38,2.48,4.41,78.57,41.31,195.46,5.26,4.13,7.4
126.052635192871,-32.3269386291504,0.38,1.71,3.56,60.39,35.09,126.4,4.94,3.98,6.63
144.789474487305,-38.3313064575195,0.38,1.55,3.32,100.31,51.6,255.29,6.36,4.88,9.22
143.421051025391,-12.5680675506592,0.38,2.15,3.01,3743.8,1180.49,18621.9,50.76,28.79,112.66
151.894729614258,-23.4096336364746,0.38,2.92,4.29,11681.59,3195.95,70118.03,11.15,7.76,18.71
145.052627563477,-38.4962158203125,0.38,2.47,4.23,86.39,44.92,217.96,6.49,4.92,9.62
145.105270385742,-38.0832252502441,0.38,1.6,1.93,66.02,35.54,159.01,18.15,12.16,31.54
124.157897949219,-15.3257808685303,0.38,5.53,6.62,450.91,195.03,1431.07,5.87,4.41,8.93
145.368408203125,-38.5373840332031,0.38,2.48,3.63,75.87,40.07,187.62,10.02,7.07,16.53
144.684204101562,-38.000358581543,0.38,1.55,1.88,146.43,69.73,421.04,26.24,16.63,49.44
144.368423461914,-38.3313064575195,0.38,1.55,2.33,131.94,64.93,358.41,22.7,14.27,43.96
134.263153076172,-33.9133415222168,0.38,2.17,5.08,39.87,24.92,74.91,2.9,2.52,3.51
143.578948974609,-13.1836938858032,0.38,2.15,3.05,3850.39,1228.4,18686.95,100.28,48.53,289.33
145,-38.2487106323242,0.38,1.55,1.89,98.54,50.08,257.29,21.46,14.05,38.5
145.473678588867,-14.6649475097656,0.38,2.21,3.1,4923.18,1507.44,25385.38,62.09,33.48,149.88
115,-30.3042221069336,0.38,1.45,4.16,685.86,283.56,2301.69,3.89,3.24,5.01
150.684204101562,-21.9531078338623,0.38,3.18,4.7,1757.28,636.02,7098.24,6.69,4.99,10.23
143.684204101562,-13.4909391403198,0.38,2.16,3.06,2865.93,961.3,12915.57,118.55,55.5,360.65
151.368423461914,-23.8435211181641,0.38,2.94,3.88,5554.99,1615.34,31368.32,19.2,12.21,36.87
136.894729614258,-33.7822418212891,0.38,2.58,3.71,13.85,9.95,21.53,4.2,3.48,5.41
122.894737243652,-16.3888320922852,0.38,5.52,6.75,647.38,260.53,2296.79,4.76,3.71,6.9
146.736846923828,-18.7964363098145,0.38,2.6,3.59,1153.68,402.46,5179.35,14.54,9.44,27.54
144.578948974609,-38.0832252502441,0.38,1.53,1.85,210.26,95.72,641.24,29.37,18.33,56.48
136.526321411133,-15.528697013855,0.38,2.12,3.38,33.14,19.38,71.88,3.88,3.12,5.35
144.684204101562,-38.2900199890137,0.38,1.5,2.76,113.8,58.02,291.79,12.84,8.78,22.09
144.736831665039,-38.2900199890137,0.38,1.5,3.28,122.03,60.98,323.62,6.33,4.87,9.14
145,-38.000358581543,0.38,1.57,1.9,83.36,43.07,213.74,21.31,13.91,38.54
144.947357177734,-37.8758659362793,0.38,1.57,1.88,87.64,44.87,227.92,23.74,15.17,44.33
135.736846923828,-14.3082876205444,0.38,2.25,3.22,16.54,10.63,31.56,4.7,3.68,6.73
143.263153076172,-9.72852039337158,0.38,2.46,3.06,3825.79,1184.11,19696.79,108.42,54.94,282.5
137.842102050781,-32.7262115478516,0.38,3.23,4.33,8.59,6.48,12.6,4.02,3.32,5.22
115.526313781738,-20.3828601837158,0.38,1.97,3.87,30512.55,6609.13,268233.19,3.76,3.04,5.13
145.526321411133,-16.3888320922852,0.38,2.24,2.96,10726.43,2694.86,76677.35,84.87,43.39,221.97
135.157897949219,-12.2082605361938,0.38,2.49,3.24,613.14,243.09,2249.47,12.87,8.76,22.29
144.736846923828,-40.4455947875977,0.38,2.35,4.46,1449.14,490.46,6777.17,8.38,6.21,12.69
144.157897949219,-40.0842666625977,0.38,1.98,3.27,1045.88,381.42,4331.61,16.54,11,29.37
145.789474487305,-15.6807527542114,0.38,2.19,3.44,5280.73,1574.4,28514.69,21.16,13.44,40.33
150.368408203125,-20.5307750701904,0.38,4.03,5.37,828.74,323,3069.94,9.56,6.85,15.38
145.263153076172,-38.5373840332031,0.38,2.48,3.93,83.72,43.55,211.62,7.7,5.67,11.9
141.368408203125,-14.5121669769287,0.38,2.32,3.88,94.14,45.74,271.05,4,3.28,5.27
121.947364807129,-18.3974285125732,0.38,5.55,6.43,309.25,141.66,904.19,7.94,5.69,12.98
144.842086791992,-37.9173851013184,0.38,1.56,1.87,98.51,49.59,262.23,24.46,15.58,45.81
116,-34.8685684204102,0.38,1.64,4.48,61.47,36.48,123.64,3.43,2.94,4.21
149.947372436523,-16.2878265380859,0.38,2.23,4.26,3915.07,1234.81,19398.79,4.14,3.29,5.83
148.684204101562,-19.4428100585938,0.38,2.55,3.92,419.2,170.07,1517.71,7.41,5.4,11.79
138.210525512695,-35.4707260131836,0.38,2.23,3.32,13.96,9.99,21.83,4.48,3.67,5.88
144.842086791992,-38.3313064575195,0.38,1.56,3.3,87.93,45.92,219.55,6.75,5.11,10
114.157897949219,-21.8066101074219,0.38,1.96,3.47,29735.63,6174.78,285640.02,4.89,3.78,7.16
142.526321411133,-9.62476348876953,0.38,2.54,3.15,464.39,189.46,1647.6,42.69,25.94,84.09
128.789474487305,-14.766752243042,0.38,4.34,5.59,109752.77,16911.72,1733392.74,7.71,5.63,12.13
116.736839294434,-35.041072845459,0.38,1.65,4.32,53.65,32.72,103.58,3.41,2.92,4.2
140.210525512695,-15.3765287399292,0.38,3.26,4.81,58.68,30.85,150.23,4.05,3.3,5.4
139.157897949219,-16.7419166564941,0.38,3.38,4.42,22.9,14.07,46.44,5.26,4.08,7.57
142.157897949219,-10.2468156814575,0.38,2.65,3.17,90.61,46.16,237.27,14.32,9.73,24.7
116.947364807129,-20.6785373687744,0.38,4.17,5.53,88.44,44.35,239.81,3.6,2.93,4.89
145.947357177734,-16.7419147491455,0.38,2.26,3,4488.34,1357.95,23854.29,75.16,39.03,192.5
115.684211730957,-32.2379684448242,0.38,1.58,4.73,80.97,45.45,177.22,2.54,2.25,2.99
148.473678588867,-17.7470703125,0.38,2.55,4.47,3819.11,1211.6,18746.77,4.32,3.4,6.17
135.684204101562,-11.8994636535645,0.38,2.47,3.51,963.69,346.41,4137.68,9.4,6.74,15.06
126.842102050781,-10.1432237625122,0.38,4.23,4.99,82962.15,17575.36,703505.46,80,43.29,187.77
142.105255126953,-10.9709968566895,0.38,2.64,4.4,50.78,28.49,115.19,3.57,2.97,4.62
115,-34.2619590759277,0.38,1.73,4.73,44.41,27.81,82.7,3.14,2.72,3.83
143.052627563477,-10.0914154052734,0.38,2.42,3.15,25216.21,5808.32,199249.38,128.78,64.15,342.2
119.789474487305,-19.9382705688477,0.38,4.09,5.19,266.91,125.7,748.33,5.11,3.92,7.57
122.210525512695,-17.0943374633789,0.38,5.57,6.62,243.27,113.24,701.85,5.83,4.37,8.96
146.631576538086,-18.2475681304932,0.38,2.58,3.76,2729.57,835.73,14776.74,13.26,8.7,24.75
137.57893371582,-33.2998161315918,0.38,3.21,4.28,9.03,6.74,13.42,4.18,3.43,5.51
137.789474487305,-34.9979820251465,0.38,2.7,3.13,15.02,10.72,23.52,8.29,6.29,12.04
123.315788269043,-17.0943374633789,0.38,5.54,5.88,390.88,153.34,1527.84,32.37,18.25,76.06
142.684204101562,-10.9193267822266,0.38,2.45,3.22,6073.23,1714.93,36077.62,72.78,39.38,172.11
139.578948974609,-17.0943374633789,0.38,3.48,4.62,14.71,9.71,26.84,3.98,3.23,5.39
123.157897949219,-16.3888320922852,0.38,5.48,6.31,1765.14,605.53,7901.98,8.54,6.03,14.25
116.052635192871,-20.826171875,0.38,2.05,3.5,1113.89,416.97,4361.52,3.98,3.18,5.57
153.526321411133,-28.146110534668,0.38,1.67,3.5,51895.33,11475.73,419549.32,4.84,3.79,6.9
142.736846923828,-10.9193229675293,0.38,2.44,3.21,8906.71,2356.67,58307.16,79.37,42.49,190.4
113.473670959473,-25.2792816162109,0.38,1.57,2.92,34101.08,7481.07,289439.95,16.4,10.91,29.15
133.315780639648,-32.5046195983887,0.38,2.62,4.34,19.04,13.18,31.11,3.96,3.32,5.02
146.842102050781,-18.4473552703857,0.38,2.59,3.86,2130.34,674.84,11006.65,11.04,7.45,19.8
127.842102050781,-14.3592748641968,0.38,4.31,5.24,1959743.26,212010.89,48517871.48,11.27,7.6,20.22
125.894737243652,-14.5121669769287,0.38,4.56,4.69,99.69,52.08,246.36,44.62,24.93,103.32
136.789474487305,-13.7466697692871,0.38,1.99,3,127.83,61.53,364.06,7.39,5.55,11.07
143.842102050781,-12.6194276809692,0.38,2.14,3.46,5459.79,1656.24,28441.28,19.2,12.21,36.9
143.842102050781,-13.8999681472778,0.38,2.22,3.13,3464.55,1037.69,19195.49,31.65,20.1,58.57
142.315795898438,-10.6091165542603,0.38,2.46,3.14,3421.61,1020.06,19158.17,68.05,38.5,148.49
115.631576538086,-21.1209907531738,0.38,2.05,3.29,1005.05,386.87,3758.78,5.8,4.31,9.08
149.578948974609,-22.1481990814209,0.38,4.32,5.3,93.49,49.1,229.75,8.15,5.93,12.87
116.684211730957,-20.5307750701904,0.38,4.08,5.54,335.76,145.85,1080.82,3.76,3.03,5.17
125,-14.410249710083,0.38,4.49,5.59,288.69,133.64,831.42,5.31,4.07,7.82
146.947372436523,-41.0038414001465,0.38,2.42,4.06,210.75,97.06,627.92,5.89,4.6,8.27
132,-36.9985275268555,0.38,1.91,5.37,4174.95,1307.45,20870.64,3.42,2.88,4.35
129.157897949219,-14.0531768798828,0.38,4.34,5.86,101623.07,17004.31,1356706.33,5.54,4.3,7.96
143.263153076172,-11.9509553909302,0.38,2.12,2.78,13713.38,3337.65,102264.84,201.19,90.38,632.87
136.473678588867,-11.4871845245361,0.38,2.46,2.9,1248.57,416.08,6113.59,232.99,106.31,701.27
134.789474487305,-34.6524314880371,0.38,2.13,5.29,58.48,34.86,117.02,2.91,2.52,3.55
143.736846923828,-13.6444044113159,0.38,2.15,3.11,3447.8,1095.27,17011.7,73.22,37.9,189.25
153.473678588867,-29.1159839630127,0.38,1.62,3.17,96433.11,19758.83,861951.73,7.54,5.57,11.65
145.315795898438,-15.427264213562,0.38,2.25,2.96,1347.59,505.17,5189.63,50.52,28.17,116.07
151.052627563477,-17.4461059570312,0.38,2.94,5.05,5035.93,1500.29,27333.67,3.99,3.19,5.56
144.210525512695,-9.36522960662842,0.38,2.47,3.65,2598.44,822.5,13210.86,19.45,12.91,34.28
146.157897949219,-17.9474449157715,0.38,2.45,3.48,1023.58,373.63,4239.09,13.58,8.93,25.17
125.578941345215,-11.0226573944092,0.38,4.36,5.27,19405.24,4953.87,128115,28.25,17.38,55.98
127.631576538086,-14.1552562713623,0.38,4.32,5.23,540078.88,76249.42,8734649.33,10.69,7.28,18.88
144.473678588867,-14.1552562713623,0.38,2.22,2.87,3782.38,1222.25,17937.76,76.49,39.21,200.92
116.842102050781,-20.333517074585,0.38,4.08,5.73,335.09,143.8,1104.99,3.37,2.77,4.48
136.631576538086,-12.9786567687988,0.38,2.54,3.25,238.81,105.87,759.66,22.81,13.92,46.92
137.315795898438,-34.2619476318359,0.38,2.6,4.03,12.8,9.28,19.67,3.64,3.07,4.57
132.789474487305,-9.52097320556641,0.38,4.22,5.47,244645.79,43839.82,2639149.36,15.17,10.25,26.33
122.157897949219,-17.6468105316162,0.38,5.57,6.34,244.12,112.81,714.16,10.44,7.2,17.96
129.052627563477,-10.8676490783691,0.38,4.23,5.5,172546.23,30109.57,2014344.69,10.09,7.12,16.62
145.947357177734,-43.3430671691895,0.38,1.63,4.66,236.16,110.16,680.18,3.93,3.24,5.13
143.842102050781,-9.1574592590332,0.38,2.49,3.55,1257.62,451.79,5284.89,20.94,13.86,36.9
139.842102050781,-16.6915149688721,0.38,3.41,4.53,19.97,12.58,38.99,4.45,3.56,6.13
126,-14.257287979126,0.38,4.51,4.76,200.26,94.75,568.22,34.21,19.6,77.14
128.473678588867,-12.824764251709,0.38,4.25,6.2,34306.14,7407.37,300411.69,4.14,3.34,5.6
151.263153076172,-21.8066101074219,0.38,3.19,4.88,1543.08,570.87,6035,5.66,4.36,8.22
146.473678588867,-17.847282409668,0.38,2.42,3.63,2690.2,853.3,13581.27,11.84,7.97,21.17
