"state","lga","longitude","latitude","SLR","SWL_AEP1PC","MTWL_AEP1PC","SWL_MFSLR_50","SWL_MFSLR_10","SWL_MFSLR_90","MTWL_MFSLR_50","MTWL_MFSLR_10","MTWL_MFSLR_90"
"TAS","Break O'Day",148.315795898438,-41.5180244445801,0.14,1.25,2.53,10.77,7.69,17.22,2.02,1.82,2.32
"TAS","Circular Head",144.789474487305,-41.4786148071289,0.14,2.14,5.35,10.59,7.62,16.7,1.7,1.57,1.89
"TAS","Break O'Day",148.315795898438,-41.4786033630371,0.14,1.25,2.56,10.78,7.7,17.24,1.99,1.8,2.28
"TAS","Circular Head",144.736846923828,-41.4391708374023,0.14,2.14,5.34,10.58,7.62,16.68,1.7,1.58,1.9
"TAS","Break O'Day",148.315795898438,-41.4391708374023,0.14,1.24,2.57,10.89,7.76,17.45,1.98,1.8,2.27
"TAS","Circular Head",144.736831665039,-41.3997268676758,0.14,2.15,5.03,10.33,7.46,16.21,1.82,1.67,2.05
"TAS","Break O'Day",148.315795898438,-41.3997268676758,0.14,2.12,3.45,11.19,7.94,18.06,1.96,1.78,2.24
"TAS","Circular Head",144.736831665039,-41.3602485656738,0.14,2.15,4.73,10.15,7.36,15.85,2.02,1.82,2.32
"TAS","Break O'Day",148.315795898438,-41.3602485656738,0.14,2.11,3.44,11.84,8.31,19.43,1.96,1.78,2.25
"TAS","Circular Head",144.684204101562,-41.320743560791,0.14,2.15,5.21,10.25,7.42,16.03,1.72,1.59,1.91
"TAS","Break O'Day",148.368423461914,-41.3207321166992,0.14,2.11,3.72,11.66,8.21,19.05,1.84,1.69,2.08
"TAS","Circular Head",144.684204101562,-41.2812156677246,0.14,2.15,4.84,10.07,7.31,15.68,1.87,1.71,2.12
"TAS","Break O'Day",148.368423461914,-41.2812156677246,0.14,2.11,3.74,11.86,8.33,19.48,1.83,1.68,2.06
"TAS","Circular Head",144.684204101562,-41.2416648864746,0.14,2.15,4.83,9.98,7.26,15.48,1.87,1.71,2.13
"TAS","Break O'Day",148.315795898438,-41.2416534423828,0.14,2.11,3.47,12.19,8.52,20.17,1.93,1.75,2.2
"TAS","Circular Head",144.684204101562,-41.202091217041,0.14,2.15,4.66,9.91,7.23,15.32,1.97,1.79,2.27
"TAS","Break O'Day",148.315795898438,-41.202091217041,0.14,2.1,3.52,12.5,8.69,20.85,1.9,1.73,2.16
"TAS","Circular Head",144.631576538086,-41.1624908447266,0.14,2.15,5.22,10.38,7.51,16.24,1.74,1.6,1.94
"TAS","Break O'Day",148.315795898438,-41.1624908447266,0.14,2.1,3.59,12.65,8.76,21.19,1.85,1.69,2.09
"TAS","Circular Head",144.631576538086,-41.1228675842285,0.14,2.14,5.21,10.81,7.77,17.05,1.74,1.61,1.95
"TAS","Central Coast (Tas.)",146.157897949219,-41.1228675842285,0.14,2.23,3.6,6.29,4.86,9.02,1.99,1.81,2.26
"TAS","Central Coast (Tas.)",146.210510253906,-41.1228675842285,0.14,2.23,3.66,6.4,4.93,9.22,1.97,1.79,2.23
"TAS","Central Coast (Tas.)",146.263153076172,-41.1228675842285,0.14,2.22,3.73,6.55,5.02,9.48,1.93,1.77,2.19
"TAS","Devonport",146.315780639648,-41.1228675842285,0.14,2.22,3.79,6.72,5.13,9.79,1.9,1.74,2.15
"TAS","Latrobe (Tas.)",146.421051025391,-41.1228675842285,0.14,2.22,3.6,6.91,5.25,10.17,2,1.82,2.28
"TAS","Latrobe (Tas.)",146.473663330078,-41.1228675842285,0.14,2.21,3.61,6.92,5.25,10.2,1.99,1.82,2.27
"TAS","Latrobe (Tas.)",146.526321411133,-41.1228675842285,0.14,2.22,3.61,6.9,5.23,10.17,1.99,1.81,2.26
"TAS","Latrobe (Tas.)",146.57893371582,-41.1228675842285,0.14,2.22,3.87,6.89,5.22,10.15,1.88,1.72,2.12
"TAS","Break O'Day",148.315795898438,-41.1228675842285,0.14,2.1,3.6,12.89,8.89,21.73,1.84,1.69,2.09
"TAS","Circular Head",144.631576538086,-41.0832176208496,0.14,2.14,5.1,11.16,7.99,17.73,1.79,1.65,2.02
"TAS","Central Coast (Tas.)",146.052627563477,-41.0832176208496,0.14,2.22,3.45,6.46,4.97,9.29,2.12,1.91,2.44
"TAS","Central Coast (Tas.)",146.105270385742,-41.0832061767578,0.14,2.21,3.58,6.52,5.01,9.41,2,1.82,2.27
"TAS","Latrobe (Tas.)",146.631576538086,-41.0832176208496,0.14,2.18,3.83,7,5.29,10.37,1.88,1.72,2.12
"TAS","Break O'Day",148.315795898438,-41.0832061767578,0.14,2.1,3.63,13.3,9.12,22.64,1.82,1.67,2.06
"TAS","Circular Head",144.631576538086,-41.0435485839844,0.14,2.13,5.09,11.44,8.16,18.24,1.8,1.65,2.02
"TAS","Burnie",146,-41.0435485839844,0.14,2.21,3.21,6.56,5.04,9.46,2.36,2.09,2.78
"TAS","West Tamar",146.684204101562,-41.0435485839844,0.14,2.18,3.79,7.08,5.34,10.52,1.92,1.75,2.17
"TAS","West Tamar",146.736831665039,-41.0435485839844,0.14,2.18,3.92,6.98,5.28,10.34,1.86,1.71,2.1
"TAS","Break O'Day",148.315795898438,-41.0435485839844,0.14,2.09,3.64,13.89,9.45,23.93,1.82,1.67,2.05
"TAS","Circular Head",144.578948974609,-41.0038414001465,0.14,2.12,4.83,13.59,9.44,22.49,1.96,1.78,2.26
"TAS","Waratah-Wynyard",145.842102050781,-41.0038414001465,0.14,2.22,3.36,6.23,4.84,8.82,2.23,1.99,2.61
"TAS","Burnie",145.947372436523,-41.0038414001465,0.14,2.21,3.5,6.52,5.02,9.36,2.09,1.89,2.41
"TAS","George Town",146.842102050781,-41.0038414001465,0.14,2.18,3.81,6.93,5.24,10.25,1.93,1.76,2.19
"TAS","George Town",146.894729614258,-41.0038528442383,0.14,2.18,3.81,7.1,5.35,10.58,1.93,1.76,2.19
"TAS","Break O'Day",148.368423461914,-41.0038414001465,0.14,2.1,3.84,13.73,9.33,23.72,1.76,1.63,1.97
"TAS","Circular Head",144.578948974609,-40.9641227722168,0.14,2.11,4.76,14.18,9.8,23.67,2.03,1.82,2.35
"TAS","Waratah-Wynyard",145.789474487305,-40.9641342163086,0.14,2.22,3.46,6.26,4.87,8.85,2.14,1.93,2.49
"TAS","George Town",147,-40.9641342163086,0.14,2.16,3.91,7.76,5.77,11.79,1.89,1.73,2.13
"TAS","George Town",147.052627563477,-40.9641342163086,0.14,2.16,3.85,7.87,5.84,11.98,1.92,1.75,2.18
"TAS","George Town",147.105270385742,-40.9641227722168,0.14,2.16,3.77,7.87,5.84,11.97,1.95,1.78,2.23
"TAS","George Town",147.157897949219,-40.9641342163086,0.14,2.16,3.79,7.75,5.77,11.74,1.94,1.77,2.21
"TAS","Dorset",147.210525512695,-40.9641227722168,0.14,2.17,3.74,7.53,5.63,11.33,1.95,1.78,2.22
"TAS","Dorset",147.421051025391,-40.9641342163086,0.14,2.19,3.55,6.68,5.1,9.75,2,1.81,2.28
"TAS","Dorset",147.473678588867,-40.9641227722168,0.14,2.2,3.56,6.41,4.93,9.27,1.99,1.81,2.27
"TAS","Break O'Day",148.368423461914,-40.9641227722168,0.14,2.09,3.84,14.44,9.71,25.35,1.77,1.63,1.98
"TAS","Circular Head",144.631576538086,-40.924388885498,0.14,2.11,4.75,14.96,10.24,25.32,2.02,1.82,2.35
"TAS","Waratah-Wynyard",145.684204101562,-40.924388885498,0.14,2.21,3.16,6.53,5.06,9.28,2.47,2.17,2.95
"TAS","Waratah-Wynyard",145.736846923828,-40.9243774414062,0.14,2.22,3.36,6.37,4.95,9.03,2.25,2.01,2.64
"TAS","Dorset",147.263153076172,-40.924388885498,0.14,2.17,3.75,7.5,5.62,11.23,1.94,1.77,2.2
"TAS","Dorset",147.315795898438,-40.9243774414062,0.14,2.17,3.96,7.24,5.46,10.74,1.84,1.69,2.06
"TAS","Dorset",147.368423461914,-40.9243774414062,0.14,2.18,3.94,7.04,5.34,10.37,1.84,1.69,2.06
"TAS","Dorset",147.526321411133,-40.924388885498,0.14,2.2,3.57,6.23,4.82,8.93,1.98,1.8,2.26
"TAS","Break O'Day",148.315795898438,-40.9243774414062,0.14,2.09,3.5,15.42,10.25,27.58,1.94,1.76,2.21
"TAS","Circular Head",144.631576538086,-40.8846244812012,0.14,2.11,4.88,15.53,10.58,26.44,1.97,1.78,2.28
"TAS","Waratah-Wynyard",145.578948974609,-40.8846244812012,0.14,2.2,3.39,6.88,5.3,9.85,2.19,1.96,2.56
"TAS","Waratah-Wynyard",145.631576538086,-40.8846244812012,0.14,2.21,3.39,6.71,5.18,9.58,2.2,1.96,2.57
"TAS","Dorset",147.526321411133,-40.8846244812012,0.14,2.2,3.86,6.4,4.93,9.21,1.85,1.7,2.08
"TAS","Dorset",148.263153076172,-40.8846244812012,0.14,2.08,3.62,16.08,10.63,28.97,1.89,1.73,2.15
"TAS","Circular Head",144.684204101562,-40.8448333740234,0.14,2.1,4.54,16.89,11.35,29.4,2.17,1.93,2.55
"TAS","Circular Head",145.421051025391,-40.8448333740234,0.14,2.2,3.42,7.11,5.46,10.2,2.19,1.96,2.56
"TAS","Circular Head",145.473663330078,-40.8448333740234,0.14,2.2,3.42,7.03,5.41,10.07,2.2,1.96,2.57
"TAS","Circular Head",145.526321411133,-40.8448333740234,0.14,2.2,3.27,6.99,5.37,10.03,2.37,2.1,2.81
"TAS","Dorset",147.57893371582,-40.8448333740234,0.14,2.21,3.87,6.11,4.75,8.67,1.84,1.7,2.07
"TAS","Dorset",147.736846923828,-40.8448333740234,0.14,2.22,3.52,5.67,4.48,7.83,1.97,1.79,2.23
"TAS","Dorset",147.789474487305,-40.8448333740234,0.14,2.23,3.66,5.51,4.37,7.58,1.91,1.75,2.16
"TAS","Dorset",147.842086791992,-40.8448333740234,0.14,2.23,3.67,5.38,4.28,7.36,1.9,1.74,2.14
"TAS","Dorset",147.894729614258,-40.8448333740234,0.14,2.24,3.68,5.16,4.13,7.01,1.89,1.74,2.13
"TAS","Dorset",148.210525512695,-40.8448333740234,0.14,2.08,3.54,16.66,10.92,30.46,1.96,1.78,2.23
"TAS","Circular Head",144.684204101562,-40.8050155639648,0.14,2.1,4.54,16.68,11.25,28.85,2.18,1.94,2.57
"TAS","Circular Head",145.315795898438,-40.8050155639648,0.14,2.2,3.5,6.94,5.35,9.87,2.11,1.9,2.45
"TAS","Circular Head",145.368408203125,-40.8050155639648,0.14,2.2,3.42,7.01,5.4,10,2.17,1.94,2.54
"TAS","Dorset",147.631576538086,-40.8050155639648,0.14,2.22,3.95,5.72,4.51,7.94,1.82,1.68,2.04
"TAS","Dorset",147.684204101562,-40.8050155639648,0.14,2.23,3.49,5.33,4.25,7.26,2.01,1.82,2.29
"TAS","Dorset",147.894729614258,-40.8050155639648,0.14,2.23,3.68,5.47,4.34,7.49,1.9,1.74,2.15
"TAS","Dorset",148.157897949219,-40.8050155639648,0.14,2.08,3.59,17.4,11.28,32.43,1.91,1.75,2.16
"TAS","Circular Head",144.631576538086,-40.7651786804199,0.14,2.09,4.84,18.78,12.46,33.21,2,1.81,2.32
"TAS","Circular Head",145.105270385742,-40.7651672363281,0.14,2.21,3.47,6.56,5.09,9.31,2.16,1.93,2.54
"TAS","Circular Head",145.157897949219,-40.7651786804199,0.14,2.21,3.46,6.55,5.09,9.24,2.18,1.95,2.56
"TAS","Circular Head",145.210525512695,-40.7651672363281,0.14,2.21,3.45,6.5,5.07,9.14,2.19,1.96,2.57
"TAS","Circular Head",145.263153076172,-40.7651786804199,0.14,2.21,3.45,6.59,5.13,9.28,2.2,1.96,2.58
"TAS","Dorset",147.894729614258,-40.7651786804199,0.14,2.21,4.11,5.92,4.66,8.24,1.77,1.63,1.97
"TAS","Dorset",148.105270385742,-40.7651672363281,0.14,2.1,3.62,13.76,9.48,23.13,1.9,1.74,2.13
"TAS","Circular Head",144.631576538086,-40.7253150939941,0.14,2.09,4.81,19.9,13.08,35.69,2.03,1.83,2.36
"TAS","Circular Head",145.105270385742,-40.7253036499023,0.14,2.21,3.36,6.62,5.13,9.41,2.35,2.07,2.82
"TAS","Dorset",147.947372436523,-40.7253036499023,0.14,2.17,4.22,7.68,5.78,11.4,1.73,1.6,1.91
"TAS","Dorset",148,-40.7253150939941,0.14,2.13,4.21,9.61,6.96,15.1,1.71,1.59,1.89
"TAS","Dorset",148.052627563477,-40.7253150939941,0.14,2.1,4.05,12.79,8.86,21.41,1.76,1.63,1.95
"TAS","Circular Head",144.631576538086,-40.6854286193848,0.14,2.08,4.82,20.8,13.52,37.96,2.09,1.87,2.44
"TAS","Circular Head",144.789474487305,-40.6854286193848,0.14,2.12,4.3,12.82,8.71,22.35,2.47,2.16,3.01
"TAS","Circular Head",144.842086791992,-40.6854286193848,0.14,2.14,4.34,11.43,7.89,19.5,2.39,2.1,2.88
"TAS","Circular Head",145.052627563477,-40.6854286193848,0.14,2.21,3.35,6.61,5.13,9.35,2.37,2.08,2.84
"TAS","Circular Head",144.684204101562,-40.6455192565918,0.14,2.09,4.81,18.59,12.15,33.88,2.09,1.87,2.44
"TAS","Circular Head",144.736846923828,-40.6455078125,0.14,2.11,4.37,14.41,9.73,25.13,2.35,2.06,2.82
"TAS","Circular Head",144.842102050781,-40.6455078125,0.14,2.13,4.36,11.93,8.2,20.43,2.35,2.07,2.82
"TAS","Circular Head",145,-40.6455192565918,0.14,2.21,3.36,6.62,5.15,9.32,2.36,2.08,2.83
"TAS","Circular Head",144.736831665039,-40.605583190918,0.14,2.11,4.45,14.28,9.66,24.84,2.2,1.96,2.57
"TAS","Circular Head",144.789474487305,-40.605583190918,0.14,2.13,4.47,12.11,8.35,20.55,2.18,1.95,2.54
"TAS","Circular Head",144.894729614258,-40.605583190918,0.14,2.15,3.34,10.13,7.29,16.07,2.42,2.13,2.9
"TAS","Circular Head",144.947357177734,-40.605583190918,0.14,2.19,3.36,7.68,5.83,11.22,2.36,2.09,2.82
"TAS","Flinders (Tas.)",148.157897949219,-40.605583190918,0.14,2.11,3.91,12.44,8.59,21.06,1.84,1.69,2.06
"TAS","Flinders (Tas.)",148.210510253906,-40.605583190918,0.14,2.11,3.76,11.68,8.17,19.29,1.88,1.72,2.11
"TAS","Circular Head",144.684204101562,-40.5656242370605,0.14,2.09,4.4,17.79,11.69,32.19,2.29,2.04,2.71
"TAS","Circular Head",144.842102050781,-40.5656242370605,0.14,2.12,4.13,12.71,8.78,21.41,2.29,2.04,2.71
"TAS","Flinders (Tas.)",148.105239868164,-40.5656242370605,0.14,2.24,3.86,5.13,4.11,6.94,1.9,1.74,2.14
"TAS","Flinders (Tas.)",148.263153076172,-40.5656242370605,0.14,2.08,3.7,16.48,10.82,30.05,1.9,1.74,2.14
"TAS","Circular Head",144.684204101562,-40.5256423950195,0.14,2.1,4.38,16.8,11.09,30.26,2.35,2.08,2.8
"TAS","Circular Head",144.842102050781,-40.5256309509277,0.14,2.14,4.11,11.18,7.9,18.2,2.32,2.06,2.74
"TAS","Flinders (Tas.)",148.105270385742,-40.5256309509277,0.14,2.28,3.95,4.49,3.66,5.95,1.84,1.69,2.06
"TAS","Flinders (Tas.)",148.263153076172,-40.5256423950195,0.14,2.08,3.66,16.67,10.95,30.35,1.92,1.76,2.18
"TAS","Flinders (Tas.)",148.315795898438,-40.5256423950195,0.14,2.08,3.92,16.34,10.79,29.52,1.69,1.57,1.87
"TAS","Flinders (Tas.)",148.368423461914,-40.5256423950195,0.14,2.08,3.89,15.75,10.47,28.11,1.71,1.58,1.9
"TAS","Circular Head",144.684204101562,-40.4856376647949,0.14,2.1,4.46,16.19,10.71,29.15,2.2,1.96,2.58
"TAS","Circular Head",144.842102050781,-40.4856262207031,0.14,2.13,4.15,11.82,8.29,19.43,2.28,2.03,2.69
"TAS","Circular Head",144.894729614258,-40.4856376647949,0.14,2.15,3.56,10.01,7.23,15.74,2.44,2.15,2.9
"TAS","Circular Head",144.947372436523,-40.4856376647949,0.14,2.17,3.41,8.84,6.52,13.49,2.35,2.08,2.79
"TAS","Flinders (Tas.)",148,-40.4856376647949,0.14,2.24,4.14,5.24,4.18,7.14,1.76,1.63,1.96
"TAS","Flinders (Tas.)",148.052627563477,-40.4856376647949,0.14,2.26,3.93,4.86,3.92,6.54,1.85,1.7,2.08
"TAS","Flinders (Tas.)",148.105270385742,-40.4856376647949,0.14,2.28,3.95,4.46,3.63,5.9,1.83,1.69,2.06
"TAS","Flinders (Tas.)",148.421051025391,-40.4856376647949,0.14,2.09,3.87,14.67,9.88,25.68,1.71,1.59,1.91
"TAS","Circular Head",144.789474487305,-40.4456062316895,0.14,2.12,4.22,13.51,9.22,23.2,2.02,1.84,2.31
"TAS","Circular Head",144.842102050781,-40.4455947875977,0.14,2.13,3.61,11.58,8.13,19.07,2.37,2.1,2.82
"TAS","Circular Head",145,-40.4456062316895,0.14,2.16,3.43,9.21,6.76,14.15,2.27,2.02,2.67
"TAS","Flinders (Tas.)",147.947372436523,-40.4455947875977,0.14,2.25,4.14,5.04,4.04,6.85,1.77,1.63,1.97
"TAS","Flinders (Tas.)",148.473678588867,-40.4455947875977,0.14,2.09,3.91,15.11,10.12,26.67,1.79,1.65,2.02
"TAS","Circular Head",144.842086791992,-40.4055519104004,0.14,2.12,3.6,12.7,8.75,21.48,2.38,2.11,2.83
"TAS","Circular Head",145,-40.4055557250977,0.14,2.15,3.41,9.84,7.14,15.37,2.32,2.06,2.74
"TAS","Flinders (Tas.)",147.947357177734,-40.4055519104004,0.14,2.26,4.34,4.88,3.92,6.58,1.68,1.56,1.85
"TAS","Flinders (Tas.)",148.473678588867,-40.4055519104004,0.14,2.09,3.9,15.2,10.2,26.75,1.79,1.65,2.02
"TAS","Circular Head",144.894729614258,-40.3654747009277,0.14,2.13,4.39,12.38,8.56,20.87,1.9,1.74,2.15
"TAS","Circular Head",144.947357177734,-40.3654747009277,0.14,2.13,4.29,11.65,8.16,19.24,1.87,1.72,2.11
"TAS","Flinders (Tas.)",148,-40.3654747009277,0.14,2.33,4.43,3.79,3.16,4.88,1.63,1.52,1.78
"TAS","Flinders (Tas.)",148.421051025391,-40.3654747009277,0.14,2.09,3.89,15.34,10.32,26.84,1.81,1.66,2.04
"TAS","Flinders (Tas.)",148,-40.3253746032715,0.14,2.32,4.42,3.89,3.23,5.03,1.63,1.52,1.79
"TAS","Flinders (Tas.)",148.368423461914,-40.3253631591797,0.14,2.08,3.79,16.91,11.17,30.4,1.83,1.67,2.07
"TAS","Flinders (Tas.)",148,-40.2852478027344,0.14,2.32,4.37,3.98,3.3,5.17,1.63,1.53,1.78
"TAS","Flinders (Tas.)",148.315795898438,-40.2852478027344,0.14,2.08,3.84,16.89,11.12,30.57,1.79,1.64,2.01
"TAS","Flinders (Tas.)",148,-40.2451019287109,0.14,2.31,4.37,4.05,3.35,5.28,1.63,1.53,1.78
"TAS","Flinders (Tas.)",148.315795898438,-40.2450981140137,0.14,2.08,3.86,16.26,10.76,29.2,1.77,1.63,1.99
"TAS","Flinders (Tas.)",148,-40.2049255371094,0.14,2.3,4.37,4.13,3.4,5.39,1.63,1.53,1.78
"TAS","Flinders (Tas.)",148.315795898438,-40.2049255371094,0.14,2.08,3.92,15.58,10.39,27.69,1.74,1.61,1.96
"TAS","Flinders (Tas.)",148,-40.1647300720215,0.14,2.3,4.37,4.2,3.45,5.49,1.63,1.53,1.78
"TAS","Flinders (Tas.)",148.315795898438,-40.1647300720215,0.14,2.09,3.97,15.41,10.3,27.31,1.72,1.59,1.92
"TAS","King Island",143.894729614258,-40.1245079040527,0.14,1.75,4.74,11.7,8.29,18.88,1.92,1.74,2.19
"TAS","King Island",143.947372436523,-40.1245079040527,0.14,1.74,4.08,11.94,8.41,19.48,2.16,1.94,2.53
"TAS","King Island",144,-40.1245079040527,0.14,1.74,3.46,12.27,8.56,20.33,2.29,2.03,2.7
"TAS","Flinders (Tas.)",147.947372436523,-40.1245079040527,0.14,2.26,4.32,4.81,3.88,6.45,1.66,1.55,1.82
"TAS","Flinders (Tas.)",148,-40.1245079040527,0.14,2.29,4.37,4.32,3.54,5.68,1.64,1.53,1.78
"TAS","Flinders (Tas.)",148.315795898438,-40.1244964599609,0.14,2.09,3.98,15.24,10.21,26.87,1.71,1.58,1.92
"TAS","King Island",143.842086791992,-40.0842628479004,0.14,1.75,4.54,10.81,7.78,17.04,2,1.81,2.29
"TAS","King Island",144.052627563477,-40.0842666625977,0.14,1.74,3.61,12.43,8.62,20.81,2.3,2.03,2.73
"TAS","Flinders (Tas.)",147.894729614258,-40.0842666625977,0.14,2.25,4.31,5.04,4.05,6.8,1.67,1.56,1.82
"TAS","Flinders (Tas.)",148.315795898438,-40.0842628479004,0.14,2.09,4.01,15.02,10.1,26.33,1.7,1.58,1.9
"TAS","King Island",143.842102050781,-40.0439834594727,0.14,1.76,4.56,10.25,7.45,15.9,1.97,1.79,2.26
"TAS","King Island",144.105270385742,-40.0439949035645,0.14,1.74,3.05,12.23,8.53,20.31,2.77,2.38,3.41
"TAS","Flinders (Tas.)",147.842102050781,-40.0439834594727,0.14,2.24,4.27,5.11,4.11,6.88,1.69,1.58,1.85
"TAS","Flinders (Tas.)",148.315795898438,-40.0439834594727,0.14,2.09,4,14.63,9.89,25.43,1.71,1.58,1.91
"TAS","King Island",143.842102050781,-40.0036926269531,0.14,1.77,4.38,9.72,7.13,14.87,2,1.81,2.3
"TAS","King Island",144.157897949219,-40.0037040710449,0.14,1.74,3.03,12.71,8.8,21.3,2.78,2.41,3.42
"TAS","Flinders (Tas.)",147.842102050781,-40.0036926269531,0.14,2.24,4.27,5.27,4.22,7.15,1.69,1.58,1.86
"TAS","Flinders (Tas.)",148.315795898438,-40.0036926269531,0.14,2.09,3.83,14.31,9.72,24.71,1.79,1.64,2.01
"TAS","King Island",143.842102050781,-39.9633865356445,0.14,1.77,4.39,9.35,6.92,14.14,1.99,1.8,2.27
"TAS","King Island",144.157897949219,-39.9633865356445,0.14,1.73,3.04,13.24,9.09,22.52,2.77,2.4,3.4
"TAS","Flinders (Tas.)",147.789474487305,-39.9633865356445,0.14,2.21,4.74,6.08,4.77,8.47,1.57,1.48,1.69
"TAS","Flinders (Tas.)",147.842102050781,-39.9633865356445,0.14,2.22,4.59,5.61,4.45,7.69,1.6,1.5,1.73
"TAS","Flinders (Tas.)",148.263153076172,-39.9633865356445,0.14,2.1,3.84,12.91,8.95,21.57,1.78,1.64,2.01
"TAS","King Island",143.789474487305,-39.9230499267578,0.14,1.76,4.77,10.16,7.43,15.59,1.83,1.68,2.07
"TAS","King Island",144.157897949219,-39.9230499267578,0.14,1.73,3.04,14.27,9.66,24.84,2.76,2.38,3.38
"TAS","Flinders (Tas.)",147.736831665039,-39.9230499267578,0.14,2.17,4.71,7.46,5.66,10.93,1.58,1.49,1.71
"TAS","Flinders (Tas.)",148.210525512695,-39.9230499267578,0.14,2.1,3.7,12.76,8.9,21.09,1.87,1.71,2.14
"TAS","King Island",143.789474487305,-39.8826866149902,0.14,1.75,4.68,11.2,8.07,17.54,1.84,1.69,2.08
"TAS","King Island",144.157897949219,-39.8826866149902,0.14,1.72,2.97,15.21,10.16,26.99,2.71,2.35,3.31
"TAS","Flinders (Tas.)",147.736831665039,-39.8826866149902,0.14,2.15,4.53,8.84,6.52,13.51,1.63,1.53,1.76
"TAS","Flinders (Tas.)",148.157897949219,-39.8826866149902,0.14,2.09,3.71,15.37,10.41,26.5,1.86,1.7,2.12
"TAS","King Island",143.842086791992,-39.8422966003418,0.14,1.75,4.69,11.22,8.06,17.7,1.83,1.68,2.06
"TAS","King Island",144.157897949219,-39.8422966003418,0.14,1.72,2.97,16.16,10.67,29.2,2.7,2.34,3.31
"TAS","Flinders (Tas.)",147.736831665039,-39.8422966003418,0.14,2.12,4.52,10.96,7.81,17.59,1.64,1.54,1.78
"TAS","Flinders (Tas.)",148.105270385742,-39.8422966003418,0.14,2.08,3.35,16.13,10.83,28.2,2.02,1.82,2.35
"TAS","King Island",143.842086791992,-39.801887512207,0.14,1.74,4.72,11.93,8.51,18.99,1.78,1.64,1.99
"TAS","King Island",144.157897949219,-39.801887512207,0.14,1.71,2.95,16.99,11.11,31.18,2.62,2.28,3.18
"TAS","Flinders (Tas.)",147.789474487305,-39.801887512207,0.14,2.09,4.44,13.99,9.62,23.61,1.7,1.59,1.87
"TAS","Flinders (Tas.)",148.052627563477,-39.801887512207,0.14,2.07,3.36,18.25,11.91,33.44,2.02,1.82,2.34
"TAS","King Island",143.789474487305,-39.7614517211914,0.14,1.71,4.61,16.35,11.14,27.76,1.82,1.67,2.04
"TAS","King Island",144.157897949219,-39.7614517211914,0.14,1.71,3.05,17.65,11.45,32.77,2.42,2.13,2.89
"TAS","Flinders (Tas.)",147.842086791992,-39.7614517211914,0.14,2.1,4.32,13.35,9.35,21.82,1.74,1.61,1.93
"TAS","Flinders (Tas.)",148.052627563477,-39.7614517211914,0.14,2.07,3.35,18.31,11.91,33.7,2.04,1.83,2.36
"TAS","King Island",143.789474487305,-39.7209930419922,0.14,1.7,4.58,18.93,12.6,33.22,1.83,1.68,2.07
"TAS","King Island",144.157897949219,-39.7209930419922,0.14,1.7,3.08,18.92,12.14,35.71,2.32,2.06,2.74
"TAS","Flinders (Tas.)",147.894729614258,-39.7209930419922,0.14,2.09,4.21,14.14,9.76,23.68,1.79,1.66,2
"TAS","Flinders (Tas.)",147.947372436523,-39.7209815979004,0.14,2.09,3.28,14.97,10.12,25.93,2.21,1.97,2.59
"TAS","Flinders (Tas.)",148,-39.7209930419922,0.14,2.08,3.27,16.98,11.18,30.73,2.21,1.97,2.59
"TAS","King Island",143.842086791992,-39.6805114746094,0.14,1.7,4.62,20.26,13.25,36.59,1.81,1.66,2.04
"TAS","King Island",144.157897949219,-39.6805114746094,0.14,1.7,3.08,19.43,12.44,36.78,2.32,2.06,2.74
"TAS","King Island",143.894729614258,-39.6400032043457,0.14,1.7,4.68,19.95,13.02,36.22,1.74,1.61,1.94
"TAS","King Island",144.105270385742,-39.6400032043457,0.14,1.7,3.4,20.7,13.17,39.4,2.01,1.83,2.29
"TAS","King Island",143.894729614258,-39.5994758605957,0.14,1.7,4.67,19.43,12.71,35.19,1.75,1.62,1.96
"TAS","King Island",144.052627563477,-39.5994758605957,0.14,1.7,3.32,19.93,12.85,37.13,2.09,1.89,2.41
"TAS","King Island",143.947372436523,-39.558910369873,0.14,1.7,4.4,18.57,12.21,33.46,1.77,1.64,1.98
"TAS","King Island",144,-39.5589218139648,0.14,1.71,4.3,16.79,11.19,29.69,1.71,1.59,1.89
"VIC","South Gippsland",146.421051025391,-39.1520805358887,0.14,2.19,3.53,6.24,4.8,9,2.18,1.95,2.53
"VIC","South Gippsland",146.473678588867,-39.1112670898438,0.14,2.17,3.82,7.1,5.36,10.52,1.95,1.78,2.21
"VIC","Unincorporated Vic",146.263153076172,-39.0295677185059,0.14,2.27,4.24,4.49,3.63,6.04,1.7,1.58,1.88
"VIC","Unincorporated Vic",146.210510253906,-38.9477729797363,0.14,2.26,4.19,4.6,3.7,6.22,1.75,1.62,1.95
"VIC","South Gippsland",146.263153076172,-38.9477729797363,0.14,2.28,4.23,4.36,3.54,5.83,1.73,1.6,1.92
"VIC","South Gippsland",145.947372436523,-38.9068412780762,0.14,2.24,4.61,5.05,4,7.02,1.65,1.54,1.83
"VIC","Colac Otway",143.526321411133,-38.8658828735352,0.14,1.82,4.11,6.71,5.16,9.65,1.94,1.76,2.23
"VIC","South Gippsland",145.842102050781,-38.8658714294434,0.14,2.24,4.57,4.94,3.91,6.85,1.67,1.56,1.85
"VIC","South Gippsland",146.157897949219,-38.8658828735352,0.14,2.26,4.32,4.64,3.73,6.28,1.7,1.58,1.89
