"state","lga","longitude","latitude","SLR","SWL_AEP1PC","MTWL_AEP1PC","SWL_MFSLR_50","SWL_MFSLR_10","SWL_MFSLR_90","MTWL_MFSLR_50","MTWL_MFSLR_10","MTWL_MFSLR_90"
"WANorth","Ashburton",115.157897949219,-21.6110496520996,0,1.7,3.34,1,1,1,1,1,1
"WANorth","Karratha",117.157897949219,-20.5800476074219,0,3.76,5.27,1,1,1,1,1,1
"QLDNorth","Carpentaria",140.789474487305,-17.4963035583496,0,3,4.29,1,1,1,1,1,1
"QLDNorth","Rockhampton",150.842102050781,-23.602653503418,0,2.95,3.88,1,1,1,1,1,1
"QLDSouth","Sunshine Coast",153.157897949219,-26.6982269287109,0,1.43,2.81,1,1,1,1,1,1
"QLDNorth","Whitsunday",148.842102050781,-20.2841644287109,0,2.66,3.06,1,1,1,1,1,1
"QLDNorth","Torres",142.157897949219,-10.5573892593384,0,2.32,2.78,1,1,1,1,1,1
"QLDSouth","Fraser Coast",152.947372436523,-25.2792816162109,0,2.33,3.47,1,1,1,1,1,1
"SA","Unincorporated SA",137.631576538086,-33.0355453491211,0,2.85,3.9,1,1,1,1,1,1
"QLDSouth","Gold Coast",153.421051025391,-27.9603595733643,0,1.33,2.91,1,1,1,1,1,1
"WANorth","Karratha",116.684211730957,-20.5800476074219,0,3.69,5.18,1,1,1,1,1,1
"QLDNorth","Torres",142.315780639648,-10.5056486129761,0,2.08,2.76,1,1,1,1,1,1
"QLDNorth","Douglas",145.473678588867,-16.4393119812012,0,1.86,2.58,1,1,1,1,1,1
"NSW","Clarence Valley",153.368423461914,-29.4372825622559,0,1.25,3.01,1,1,1,1,1,1
"NT","Roper Gulf",136.894729614258,-15.7314138412476,0,1.77,2.98,1,1,1,1,1,1
"QLDNorth","Torres Strait Island",142.210525512695,-10.5056486129761,0,2.19,2.52,1,1,1,1,1,1
"VIC","Greater Geelong",144.736846923828,-38.1660194396973,0,1.16,1.47,1,1,1,1,1,1
"VIC","Mornington Peninsula",144.894729614258,-38.3313064575195,0,1.17,3.04,1,1,1,1,1,1
"WASouth","Joondalup",115.684211730957,-31.8365268707275,0,1.18,4,1,1,1,1,1,1
"SA","Onkaparinga",138.421051025391,-35.0841407775879,0,2.65,3.82,1,1,1,1,1,1
"QLDNorth","Livingstone",150.789474487305,-23.1195735931396,0,2.81,3.82,1,1,1,1,1,1
"VIC","Surf Coast",144.052627563477,-38.4962158203125,0,1.68,2.71,1,1,1,1,1,1
"SA","Yorke Peninsula",137.789474487305,-35.041072845459,0,2.32,3.18,1,1,1,1,1,1
"QLDNorth","Whitsunday",148.105270385742,-19.8392944335938,0,2.18,3.27,1,1,1,1,1,1
"WANorth","Exmouth",114.157897949219,-21.9531078338623,0,1.63,2.96,1,1,1,1,1,1
"NSW","Shoalhaven",150.736846923828,-35.0841293334961,0,1.29,3.29,1,1,1,1,1,1
"NSW","Coffs Harbour",153.157897949219,-30.3042221069336,0,1.41,3.19,1,1,1,1,1,1
"VIC","Moyne",142.263153076172,-38.4138069152832,0,1.18,2.6,1,1,1,1,1,1
"SA","Onkaparinga",138.421051025391,-35.1702117919922,0,2.65,3.83,1,1,1,1,1,1
"WANorth","Ashburton",115.473686218262,-20.6785373687744,0,1.6,2.96,1,1,1,1,1,1
"VIC","South Gippsland",146.473678588867,-38.7018203735352,0,1.97,3.02,1,1,1,1,1,1
"QLDNorth","Isaac",149.473678588867,-21.7577362060547,0,3.82,4.83,1,1,1,1,1,1
"QLDNorth","Cook",145.315795898438,-15.4779872894287,0,1.85,2.55,1,1,1,1,1,1
"VIC","Greater Geelong",144.631576538086,-38.0832366943359,0,1.16,1.49,1,1,1,1,1,1
NA,"Christmas Island",105.684211730957,-10.4021415710449,0,0.97,2.9,1,1,1,1,1,1
"TAS","West Coast",145,-41.8324203491211,0,2,5.11,1,1,1,1,1,1
"WASouth","Dundas",128.894729614258,-31.7470779418945,0,2.11,3.72,1,1,1,1,1,1
"SA","Kingston (SA)",139.684204101562,-36.9564933776855,0,1.75,4.11,1,1,1,1,1,1
"SA","Kangaroo Island",137.210525512695,-36.0258827209473,0,2.1,3.28,1,1,1,1,1,1
"TAS","Circular Head",145.315795898438,-40.7651672363281,0,2.06,3.35,1,1,1,1,1,1
"SA","Elliston",134.842086791992,-33.650936126709,0,1.93,4.34,1,1,1,1,1,1
"WASouth","Mandurah",115.684211730957,-32.5933265686035,0,1.07,4.04,1,1,1,1,1,1
"WANorth","Shark Bay",113.473686218262,-25.9435787200928,0,1.31,3.17,1,1,1,1,1,1
"VIC","Greater Geelong",144.473663330078,-38.2900199890137,0,1.41,2.46,1,1,1,1,1,1
"SA","Port Augusta",137.789474487305,-32.6376457214355,0,2.84,3.94,1,1,1,1,1,1
"QLDSouth","Noosa",153.105270385742,-26.3686771392822,0,1.43,2.71,1,1,1,1,1,1
"SA","Unincorporated SA",132.421051025391,-32.0151634216309,0,2.21,4.34,1,1,1,1,1,1
"WANorth","Derby-West Kimberley",123.578941345215,-17.2954330444336,0,5.16,5.49,1,1,1,1,1,1
"SA","Unincorporated SA",136.57893371582,-35.1702117919922,0,1.81,4.29,1,1,1,1,1,1
"WANorth","Derby-West Kimberley",123.736831665039,-16.0856781005859,0,5.16,5.92,1,1,1,1,1,1
"WANorth","Ashburton",115,-21.464204788208,0,1.63,3.22,1,1,1,1,1,1
"SA","Wattle Range",140,-37.5011253356934,0,1.21,4.03,1,1,1,1,1,1
"QLDNorth","Torres",142.631576538086,-10.7125587463379,0,2.06,2.88,1,1,1,1,1,1
"TAS","Huon Valley",147.105270385742,-43.3047904968262,0,1.27,1.51,1,1,1,1,1,1
"QLDNorth","Torres",142.421051025391,-10.4539003372192,0,2.07,2.75,1,1,1,1,1,1
NA,"Unincorporated SA",135.736846923828,-35.7701301574707,0,1.61,4.99,1,1,1,1,1,1
NA,"Robe",139.526321411133,-37.542854309082,0,1.13,4.34,1,1,1,1,1,1
"SA","Unincorporated SA",136.157897949219,-34.9979820251465,0,1.78,3.21,1,1,1,1,1,1
"VIC","Unincorporated Vic",146.526321411133,-38.9068374633789,0,2.01,2.97,1,1,1,1,1,1
"WANorth","Shark Bay",114.157897949219,-26.3686771392822,0,1.45,3.25,1,1,1,1,1,1
NA,"Fraser Coast",153.526321411133,-24.9457492828369,0,2.28,4.06,1,1,1,1,1,1
"WASouth","Rockingham",115.684211730957,-32.3269386291504,0,1.01,4.13,1,1,1,1,1,1
"WASouth","Nedlands",115.736831665039,-31.9705352783203,0,1.18,4.09,1,1,1,1,1,1
"WANorth","Exmouth",114.105262756348,-22.0994510650635,0,1.69,2.93,1,1,1,1,1,1
"WANorth","Ashburton",115.526313781738,-20.826171875,0,1.64,2.88,1,1,1,1,1,1
"SA","Kangaroo Island",137.947372436523,-35.684700012207,0,1.83,2.64,1,1,1,1,1,1
"SA","Cleve",136.578948974609,-33.9569969177246,0,2.14,3.18,1,1,1,1,1,1
"SA","Lower Eyre Peninsula",136.052627563477,-34.8685684204102,0,1.78,2.51,1,1,1,1,1,1
"SA","Whyalla",137.789474487305,-32.9914245605469,0,2.86,3.93,1,1,1,1,1,1
"SA","Yorke Peninsula",137.368423461914,-34.9117164611816,0,2.29,3.87,1,1,1,1,1,1
"QLDNorth","Mackay",149.894729614258,-21.0227813720703,0,3.78,4.94,1,1,1,1,1,1
"VIC","East Gippsland",148,-37.9173889160156,0,1.01,2.45,1,1,1,1,1,1
NA,"Mackay",150.315780639648,-20.0866088867188,0,3.61,4.97,1,1,1,1,1,1
"NSW","Ballina",153.631576538086,-28.8398017883301,0,1.33,3.02,1,1,1,1,1,1
"NT","Unincorporated NT",130.526321411133,-12.6194276809692,0,3.91,5.1,1,1,1,1,1,1
"SA","Yankalilla",138.052627563477,-35.5991897583008,0,1.85,2.71,1,1,1,1,1,1
"NSW","Port Stephens",152.210525512695,-32.7262115478516,0,1.36,3.13,1,1,1,1,1,1
"QLDNorth","Cook",144.842102050781,-14.5121669769287,0,1.83,2.65,1,1,1,1,1,1
"QLDNorth","Gladstone",152.473678588867,-22.001895904541,0,2.78,4.5,1,1,1,1,1,1
"VIC","Bass Coast",145.368408203125,-38.5785293579102,0,2.1,4.03,1,1,1,1,1,1
NA,"Dundas",126.052635192871,-32.3269386291504,0,1.33,3.18,1,1,1,1,1,1
"VIC","Mornington Peninsula",144.789474487305,-38.3313064575195,0,1.17,2.94,1,1,1,1,1,1
"QLDNorth","Cook",143.421051025391,-12.5680675506592,0,1.77,2.63,1,1,1,1,1,1
"QLDNorth","Gladstone",151.894729614258,-23.4096336364746,0,2.54,3.91,1,1,1,1,1,1
"VIC","Mornington Peninsula",145.052627563477,-38.4962158203125,0,2.09,3.85,1,1,1,1,1,1
"VIC","Kingston (Vic.)",145.105270385742,-38.0832252502441,0,1.22,1.55,1,1,1,1,1,1
"WANorth","Wyndham-East Kimberley",124.157897949219,-15.3257808685303,0,5.15,6.24,1,1,1,1,1,1
"VIC","Bass Coast",145.368408203125,-38.5373840332031,0,2.1,3.25,1,1,1,1,1,1
"VIC","Wyndham",144.684204101562,-38.000358581543,0,1.17,1.5,1,1,1,1,1,1
"VIC","Surf Coast",144.368423461914,-38.3313064575195,0,1.17,1.95,1,1,1,1,1,1
"SA","Elliston",134.263153076172,-33.9133415222168,0,1.79,4.7,1,1,1,1,1,1
"QLDNorth","Cook",143.578948974609,-13.1836938858032,0,1.77,2.67,1,1,1,1,1,1
"VIC","Mornington Peninsula",145,-38.2487106323242,0,1.17,1.51,1,1,1,1,1,1
"QLDNorth","Cook",145.473678588867,-14.6649475097656,0,1.83,2.72,1,1,1,1,1,1
"WASouth","Dandaragan",115,-30.3042221069336,0,1.07,3.78,1,1,1,1,1,1
"QLDNorth","Livingstone",150.684204101562,-21.9531078338623,0,2.8,4.32,1,1,1,1,1,1
"QLDNorth","Cook",143.684204101562,-13.4909391403198,0,1.78,2.68,1,1,1,1,1,1
"QLDNorth","Gladstone",151.368423461914,-23.8435211181641,0,2.56,3.5,1,1,1,1,1,1
"SA","Franklin Harbour",136.894729614258,-33.7822418212891,0,2.2,3.33,1,1,1,1,1,1
"WANorth","Broome",122.894737243652,-16.3888320922852,0,5.14,6.37,1,1,1,1,1,1
"QLDNorth","Palm Island",146.736846923828,-18.7964363098145,0,2.22,3.21,1,1,1,1,1,1
"VIC","Greater Geelong",144.578948974609,-38.0832252502441,0,1.15,1.47,1,1,1,1,1,1
"NT","Roper Gulf",136.526321411133,-15.528697013855,0,1.74,3,1,1,1,1,1,1
"VIC","Mornington Peninsula",144.684204101562,-38.2900199890137,0,1.12,2.38,1,1,1,1,1,1
"VIC","Mornington Peninsula",144.736831665039,-38.2900199890137,0,1.12,2.9,1,1,1,1,1,1
"VIC","Bayside (Vic.)",145,-38.000358581543,0,1.19,1.52,1,1,1,1,1,1
"VIC","Port Phillip",144.947357177734,-37.8758659362793,0,1.19,1.5,1,1,1,1,1,1
"NT","Roper Gulf",135.736846923828,-14.3082876205444,0,1.87,2.84,1,1,1,1,1,1
"QLDNorth","Torres",143.263153076172,-9.72852039337158,0,2.08,2.68,1,1,1,1,1,1
"SA","Port Augusta",137.842102050781,-32.7262115478516,0,2.85,3.95,1,1,1,1,1,1
"WANorth","Karratha",115.526313781738,-20.3828601837158,0,1.59,3.49,1,1,1,1,1,1
"QLDNorth","Douglas",145.526321411133,-16.3888320922852,0,1.86,2.58,1,1,1,1,1,1
"NT","East Arnhem",135.157897949219,-12.2082605361938,0,2.11,2.86,1,1,1,1,1,1
"TAS","Circular Head",144.736846923828,-40.4455947875977,0,1.97,4.08,1,1,1,1,1,1
NA,"King Island",144.157897949219,-40.0842666625977,0,1.6,2.89,1,1,1,1,1,1
NA,"Cook",145.789474487305,-15.6807527542114,0,1.81,3.06,1,1,1,1,1,1
NA,"Mackay",150.368408203125,-20.5307750701904,0,3.65,4.99,1,1,1,1,1,1
"VIC","Bass Coast",145.263153076172,-38.5373840332031,0,2.1,3.55,1,1,1,1,1,1
NA,"Pormpuraaw",141.368408203125,-14.5121669769287,0,1.94,3.5,1,1,1,1,1,1
"WANorth","Broome",121.947364807129,-18.3974285125732,0,5.17,6.05,1,1,1,1,1,1
"VIC","Wyndham",144.842086791992,-37.9173851013184,0,1.18,1.49,1,1,1,1,1,1
"WASouth","Manjimup",116,-34.8685684204102,0,1.26,4.1,1,1,1,1,1,1
NA,"Whitsunday",149.947372436523,-16.2878265380859,0,1.85,3.88,1,1,1,1,1,1
NA,"Whitsunday",148.684204101562,-19.4428100585938,0,2.17,3.54,1,1,1,1,1,1
"SA","Yankalilla",138.210525512695,-35.4707260131836,0,1.85,2.94,1,1,1,1,1,1
"VIC","Mornington Peninsula",144.842086791992,-38.3313064575195,0,1.18,2.92,1,1,1,1,1,1
"WANorth","Exmouth",114.157897949219,-21.8066101074219,0,1.58,3.09,1,1,1,1,1,1
NA,"Torres",142.526321411133,-9.62476348876953,0,2.16,2.77,1,1,1,1,1,1
"WANorth","Wyndham-East Kimberley",128.789474487305,-14.766752243042,0,3.96,5.21,1,1,1,1,1,1
"WASouth","Manjimup",116.736839294434,-35.041072845459,0,1.27,3.94,1,1,1,1,1,1
NA,"Mornington",140.210525512695,-15.3765287399292,0,2.88,4.43,1,1,1,1,1,1
"QLDNorth","Mornington",139.157897949219,-16.7419166564941,0,3,4.04,1,1,1,1,1,1
"QLDNorth","Torres",142.157897949219,-10.2468156814575,0,2.27,2.79,1,1,1,1,1,1
"WANorth","Karratha",116.947364807129,-20.6785373687744,0,3.79,5.15,1,1,1,1,1,1
"QLDNorth","Cairns",145.947357177734,-16.7419147491455,0,1.88,2.62,1,1,1,1,1,1
"WASouth","Rockingham",115.684211730957,-32.2379684448242,0,1.2,4.35,1,1,1,1,1,1
NA,"Burdekin",148.473678588867,-17.7470703125,0,2.17,4.09,1,1,1,1,1,1
"NT","East Arnhem",135.684204101562,-11.8994636535645,0,2.09,3.13,1,1,1,1,1,1
NA,"Tiwi Islands",126.842102050781,-10.1432237625122,0,3.85,4.61,1,1,1,1,1,1
"QLDNorth","Northern Peninsula Area",142.105255126953,-10.9709968566895,0,2.26,4.02,1,1,1,1,1,1
"WASouth","Augusta Margaret River",115,-34.2619590759277,0,1.35,4.35,1,1,1,1,1,1
"QLDNorth","Torres Strait Island",143.052627563477,-10.0914154052734,0,2.04,2.77,1,1,1,1,1,1
"WANorth","East Pilbara",119.789474487305,-19.9382705688477,0,3.71,4.81,1,1,1,1,1,1
"WANorth","Broome",122.210525512695,-17.0943374633789,0,5.19,6.24,1,1,1,1,1,1
"QLDNorth","Cassowary Coast",146.631576538086,-18.2475681304932,0,2.2,3.38,1,1,1,1,1,1
"SA","Whyalla",137.57893371582,-33.2998161315918,0,2.83,3.9,1,1,1,1,1,1
"SA","Yorke Peninsula",137.789474487305,-34.9979820251465,0,2.32,2.75,1,1,1,1,1,1
"WANorth","Broome",123.315788269043,-17.0943374633789,0,5.16,5.5,1,1,1,1,1,1
"QLDNorth","Torres",142.684204101562,-10.9193267822266,0,2.07,2.84,1,1,1,1,1,1
"QLDNorth","Mornington",139.578948974609,-17.0943374633789,0,3.1,4.24,1,1,1,1,1,1
"WANorth","Broome",123.157897949219,-16.3888320922852,0,5.1,5.93,1,1,1,1,1,1
"WANorth","Karratha",116.052635192871,-20.826171875,0,1.67,3.12,1,1,1,1,1,1
"QLDSouth","Gold Coast",153.526321411133,-28.146110534668,0,1.29,3.12,1,1,1,1,1,1
"QLDNorth","Torres",142.736846923828,-10.9193229675293,0,2.06,2.83,1,1,1,1,1,1
"WANorth","Shark Bay",113.473670959473,-25.2792816162109,0,1.19,2.54,1,1,1,1,1,1
"SA","Unincorporated SA",133.315780639648,-32.5046195983887,0,2.24,3.96,1,1,1,1,1,1
"QLDNorth","Palm Island",146.842102050781,-18.4473552703857,0,2.21,3.48,1,1,1,1,1,1
"WANorth","Wyndham-East Kimberley",127.842102050781,-14.3592748641968,0,3.93,4.86,1,1,1,1,1,1
"WANorth","Wyndham-East Kimberley",125.894737243652,-14.5121669769287,0,4.18,4.31,1,1,1,1,1,1
"NT","East Arnhem",136.789474487305,-13.7466697692871,0,1.61,2.62,1,1,1,1,1,1
NA,"Cook",143.842102050781,-12.6194276809692,0,1.76,3.08,1,1,1,1,1,1
"QLDNorth","Cook",143.842102050781,-13.8999681472778,0,1.84,2.75,1,1,1,1,1,1
"QLDNorth","Torres",142.315795898438,-10.6091165542603,0,2.08,2.76,1,1,1,1,1,1
"WANorth","Karratha",115.631576538086,-21.1209907531738,0,1.67,2.91,1,1,1,1,1,1
"QLDNorth","Isaac",149.578948974609,-22.1481990814209,0,3.94,4.92,1,1,1,1,1,1
"WANorth","Karratha",116.684211730957,-20.5307750701904,0,3.7,5.16,1,1,1,1,1,1
"WANorth","Wyndham-East Kimberley",125,-14.410249710083,0,4.11,5.21,1,1,1,1,1,1
"TAS","George Town",146.947372436523,-41.0038414001465,0,2.04,3.68,1,1,1,1,1,1
NA,"Lower Eyre Peninsula",132,-36.9985275268555,0,1.53,4.99,1,1,1,1,1,1
NA,"West Daly",129.157897949219,-14.0531768798828,0,3.96,5.48,1,1,1,1,1,1
"QLDNorth","Cook",143.263153076172,-11.9509553909302,0,1.74,2.4,1,1,1,1,1,1
"NT","East Arnhem",136.473678588867,-11.4871845245361,0,2.08,2.52,1,1,1,1,1,1
"SA","Lower Eyre Peninsula",134.789474487305,-34.6524314880371,0,1.75,4.91,1,1,1,1,1,1
"QLDNorth","Cook",143.736846923828,-13.6444044113159,0,1.77,2.73,1,1,1,1,1,1
"NSW","Richmond Valley",153.473678588867,-29.1159839630127,0,1.24,2.79,1,1,1,1,1,1
NA,"Hope Vale",145.315795898438,-15.427264213562,0,1.87,2.58,1,1,1,1,1,1
NA,"Whitsunday",151.052627563477,-17.4461059570312,0,2.56,4.67,1,1,1,1,1,1
"QLDNorth","Torres",144.210525512695,-9.36522960662842,0,2.09,3.27,1,1,1,1,1,1
"QLDNorth","Cassowary Coast",146.157897949219,-17.9474449157715,0,2.07,3.1,1,1,1,1,1,1
NA,"Wyndham-East Kimberley",125.578941345215,-11.0226573944092,0,3.98,4.89,1,1,1,1,1,1
"WANorth","Wyndham-East Kimberley",127.631576538086,-14.1552562713623,0,3.94,4.85,1,1,1,1,1,1
"QLDNorth","Cook",144.473678588867,-14.1552562713623,0,1.84,2.49,1,1,1,1,1,1
"WANorth","Karratha",116.842102050781,-20.333517074585,0,3.7,5.35,1,1,1,1,1,1
"NT","East Arnhem",136.631576538086,-12.9786567687988,0,2.16,2.87,1,1,1,1,1,1
"SA","Yorke Peninsula",137.315795898438,-34.2619476318359,0,2.22,3.65,1,1,1,1,1,1
NA,"West Arnhem",132.789474487305,-9.52097320556641,0,3.84,5.09,1,1,1,1,1,1
"WANorth","Broome",122.157897949219,-17.6468105316162,0,5.19,5.96,1,1,1,1,1,1
NA,"Tiwi Islands",129.052627563477,-10.8676490783691,0,3.85,5.12,1,1,1,1,1,1
"TAS","Huon Valley",145.947357177734,-43.3430671691895,0,1.25,4.28,1,1,1,1,1,1
"QLDNorth","Torres",143.842102050781,-9.1574592590332,0,2.11,3.17,1,1,1,1,1,1
"QLDNorth","Mornington",139.842102050781,-16.6915149688721,0,3.03,4.15,1,1,1,1,1,1
"WANorth","Wyndham-East Kimberley",126,-14.257287979126,0,4.13,4.38,1,1,1,1,1,1
NA,"West Daly",128.473678588867,-12.824764251709,0,3.87,5.82,1,1,1,1,1,1
"QLDNorth","Livingstone",151.263153076172,-21.8066101074219,0,2.81,4.5,1,1,1,1,1,1
"QLDNorth","Cassowary Coast",146.473678588867,-17.847282409668,0,2.04,3.25,1,1,1,1,1,1
NA,"Ashburton",115.368423461914,-20.6292953491211,0,1.58,3,1,1,1,1,1,1
NA,"Wellington",147.684204101562,-38.2900199890137,0,1.04,2.63,1,1,1,1,1,1
NA,"Wyndham-East Kimberley",123,-12.2082614898682,0,5.04,6.24,1,1,1,1,1,1
"QLDNorth","Cook",143.736831665039,-13.4909381866455,0,1.78,2.68,1,1,1,1,1,1
NA,"West Arnhem",133.157897949219,-10.9709968566895,0,3.82,4.93,1,1,1,1,1,1
NA,"Unincorporated NSW",159.052627563477,-29.8945064544678,0,1.49,3.86,1,1,1,1,1,1
NA,"Fraser Coast",155.526321411133,-23.2646827697754,0,2.24,4.37,1,1,1,1,1,1
"WANorth","Wyndham-East Kimberley",125.684211730957,-13.9510526657104,0,4.07,5.03,1,1,1,1,1,1
"NSW","Bega Valley",150.105270385742,-36.4079399108887,0,1.3,2.95,1,1,1,1,1,1
"WANorth","Port Hedland",119.105262756348,-19.5916023254395,0,3.64,5.25,1,1,1,1,1,1
"VIC","Glenelg",141.052627563477,-38.124641418457,0,1.18,3.45,1,1,1,1,1,1
"VIC","Glenelg",141.157897949219,-38.1660194396973,0,1.18,3.31,1,1,1,1,1,1
"VIC","Glenelg",141.210510253906,-38.2073783874512,0,1.18,3.53,1,1,1,1,1,1
"VIC","Glenelg",141.315780639648,-38.2900199890137,0,1.18,3.46,1,1,1,1,1,1
