"name....dattg.Name","nCompleteY....dattg.nCompleteY","longitude","latitude","SLR","SWL_AEP1PC","SWL_MFSLR_50","SWL_MFSLR_10","SWL_MFSLR_90"
"'cape_ferguson-59260-aus-bom'",35,147.0583,-19.2767,0.94,3.41,4576.66,4662.1,4492.78
"'cape_ferguson-h033007a-aus-bom'",30,147.05,-19.27,0.94,3.48,2863.61,2924.27,2804.21
"'cardwell-h035012a-aus-bom'",25,146.03,-18.25,0.94,3.85,257.15,266.75,247.9
"'carnarvon-167a-aus-uhslc'",41,113.652,-24.898,0.94,2.44,8668.68,8816.19,8523.64
"'carnarvon-62370-aus-bom'",41,113.651,-24.8987,0.94,2.44,8668.68,8816.19,8523.64
"'clump_point-59168-aus-bom'",35,146.1053,-17.8515,0.94,3.24,8471.22,8621.28,8323.77
"'cocos-171a-aus-uhslc'",32,96.892,-12.117,0.94,2.1,6457663.09,6522062.1,6393899.97
"'coffs_harbour-205470-aus-bom'",20,153.1460611,-30.30285837,0.94,2.52,1028370.03,1044023.54,1012951.22
"'cooktown-58940-aus-bom'",27,145.25,-15.4667,0.94,2.92,104378.05,106034.53,102747.46
"'cooktown-h066003a-aus-bom'",20,145.25,-15.45,0.94,3.03,12565.98,12851.36,12286.94
"'crookhaven_heads-215408-aus-bom'",25,150.7592,-34.9066,0.94,2.32,400094.98,406157.08,394123.36
"crowdy_head_fuel_wharf_decomm-208470-aus-csiro",24,152.750811,-31.839236,0.94,2.52,745358.69,755518.17,735335.83
"'darwin-168a-aus-uhslc'",56,130.847,-12.472,0.94,5,146758.64,148277.45,145255.39
"'darwin-63230-aus-bom'",56,130.8459,-12.4718,0.94,5,146758.64,148277.45,145255.39
"'devonport-60930-aus-bom'",28,146.3833,-41.15,0.94,3.07,72408.78,73553.7,71281.68
"'eden-60530-aus-bom'",31,149.9083,-37.0712,0.94,2.38,836763.28,847133.68,826519.83
"'esperance-176a-aus-uhslc'",54,121.897,-33.87,0.94,2.22,100926.3,102010.61,99853.52
"'esperance-62080-aus-bom'",54,121.8954,-33.8709,0.94,2.22,100926.3,102010.61,99853.52
"'exmouth-62435-aus-bom'",25,114.1409,-21.9549,0.94,3,767.18,790.96,744.1
"'forster-209402-aus-bom'",24,152.5082112,-32.17398888,0.94,2.12,41579659.29,42011303.51,41152449.98
"'fort_denison-333a-aus-uhslc'",103,151.227,-33.855,0.94,2.36,21936036.22,22054483.38,21818225.2
"'fremantle-175a-aus-uhslc'",110,115.733,-32.05,0.94,2.22,8502.38,8583.18,8422.34
"'fremantle-62230-aus-bom'",110,115.7395,-32.0558,0.94,2.22,8502.38,8583.18,8422.34
"'geelong-60770-aus-bom'",43,144.3633,-38.1467,0.94,2.09,356095.51,359937.77,352294.27
"'georgetown-60950-aus-bom'",28,146.82,-41.11,0.94,3.05,48567.18,49322.32,47823.6
"'geraldton-62290-aus-bom'",54,114.6019,-28.776,0.94,2.1,144985.58,146557.78,143430.24
"'gladstone-59750-aus-bom'",43,151.25,-23.8333,0.94,3.73,26713.15,27070.05,26360.96
"'gold_coast_southport-60051-aus-bom'",22,153.4167,-27.9667,0.94,2.34,70251182.12,71024220.19,69486557.91
"'goods_island-58200-aus-bom'",27,142.1486,-10.5639,0.94,3.38,2914.34,2979.35,2850.74
"'groote_eylandt-145a-aus-uhslc'",34,136.417,-13.86,0.94,2.98,228.57,235.62,221.73
"'harvey-dvhar01-aus-bom'",27,115.6761,-32.6835,0.94,2.1,2570.53,2625.25,2516.95
"'hay_point-59511-aus-bom'",35,149.3033,-21.2683,0.94,4.99,5727.8,5834.18,5623.35
"'hillarys-132a-aus-uhslc'",28,115.738,-31.825,0.94,2.19,15892.55,16172.43,15617.52
"'hillarys-62237-aus-bom'",28,115.7386,-31.8256,0.94,2.19,15892.55,16172.43,15617.52
"'hobart-339a-aus-uhslc'",46,147.342,-42.877,0.94,2.26,70667.86,71547.95,69798.6
"'hobart-61220-aus-bom'",46,147.341,-42.8773,0.94,2.26,70667.86,71547.95,69798.6
"'home_island-46280-aus-bom'",32,96.8919,-12.1167,0.94,2.1,6457663.09,6522062.1,6393899.97
"'hovell_pile-60721-aus-bom'",27,144.8987,-38.3271,0.94,2.09,182796.39,185588.26,180046.52
"'ince_point-58140-aus-bom'",28,142.3117,-10.575,0.94,3.47,687.49,705.64,669.81
"'jervis_bay-216470-aus-bom'",27,150.7076,-35.12200281,0.94,2.32,30677307.34,30999925.73,30358046.46
"'jurien_bay-jujur01-aus-bom'",28,115.0428,-30.2872,0.94,2.1,213329.31,216471.18,210233.04
"'karumba-63580-aus-bom'",33,140.8333,-17.4917,0.94,4.21,189.63,195.42,184.03
"'lakes_entrance_inner_bullock_island-6057a-aus-bom'",33,147.9731,-37.8852,0.94,2.13,8099.78,8240.71,7961.26
"'lord_howe_island-57720-aus-bom'",36,159.0582,-31.5236,0.94,2.6,1507843.88,1524696.52,1491177.52
"'lord_howe-399a-aus-uhslc'",36,159.067,-31.517,0.94,2.6,1507843.88,1524696.52,1491177.52
"'lord_howe-399b-aus-uhslc'",36,159.067,-31.517,0.94,2.6,1532790.92,1550024.89,1515748.57
"'lorne-60790-aus-bom'",26,143.9888,-38.5472,0.94,2.56,6333851.41,6411233.18,6257403.63
"'lucinda_offshore-59200-aus-bom'",33,146.385,-18.5217,0.94,3.39,9103.35,9267.36,8942.25
"'mackay_outer_harbour-59510-aus-bom'",48,149.2333,-21.1167,0.94,4.86,3535.36,3595.16,3476.55
"'melbourne_williamstown-60780-aus-bom'",54,144.9165,-37.8657,0.94,2.08,337680.45,341005.47,334387.85
"'melville_bay_gove_harbour-63480-aus-bom'",23,136.6717,-12.2067,0.94,3.27,7045.92,7199.34,6895.78
"'milner_bay_groote_eylandt-63511-aus-bom'",34,136.4156,-13.8601,0.94,2.98,228.57,235.62,221.73
"'mooloolaba-59950-aus-bom'",35,153.12,-26.6867,0.94,2.46,9055147.03,9146350.99,8964852.52
"'mourilyan_harbour-59140-aus-bom'",37,146.1167,-17.6,0.94,2.93,213906.64,216617.52,211229.69
"'newcastle-60310-aus-bom'",54,151.7889,-32.9238,0.94,2.34,7360007.8,7415873.34,7304563.11
"'onslow_beadon_creek-62470-aus-bom'",34,115.1315,-21.6497,0.94,2.7,289966.7,293848,286136.66
"'patonga-212440-aus-bom'",27,151.27462,-33.55098053,0.94,2.39,15646617.15,15807914.38,15486965.73
"'peel_inlet-plpee01-aus-bom'",31,115.713889,-32.592222,0.94,2.08,2579.46,2634.25,2525.81
"'perth_barrack_street_jetty-6223a-aus-bom'",29,115.8573,-31.9597,0.94,2.16,10342.47,10523.47,10164.58
"'point_lonsdale-60730-aus-bom'",56,144.6139,-38.2919,0.94,2.32,419515.42,423491.06,415577.09
"'point_richards_corio_bay-60757-aus-bom'",20,144.65,-38.1,0.94,2.11,285725.46,290755.53,280782.41
"'port_adelaide_inner_harbor-61610-aus-bom'",54,138.5,-34.85,0.94,3.58,526.41,536.73,516.28
"'port_adelaide_outer_harbor-61600-aus-bom'",77,138.4807,-34.7798,0.94,3.48,605.14,615.01,595.42
"'port_alma-59690-aus-bom'",36,150.8667,-23.585,0.94,4.06,75535.64,76602.58,74483.57
"'port_douglas-59040-aus-bom'",23,145.4667,-16.4833,0.94,3.01,52336.27,53255.03,51433.36
"'port_giles-61685-aus-bom'",26,137.7683,-35.0218,0.94,3.18,1931.49,1979.04,1885.09
"port_hacking_decomm-214451-aus-csiro",24,151.14608,-34.076911,0.94,2.38,6906207.76,6986771.96,6826572.55
"'port_hedland-169a-aus-uhslc'",43,118.575,-20.318,0.94,4.94,1416.84,1445.94,1388.33
"'port_hedland-62590-aus-bom'",43,118.5744,-20.3176,0.94,4.94,1416.84,1445.94,1388.33
"'port_kembla-342a-aus-uhslc'",38,150.912,-34.473,0.94,2.34,25570018.33,25792967.79,25348996
"'port_kembla-60420-aus-bom'",38,150.91,-34.475,0.94,2.34,25570018.33,25792967.79,25348996
"'port_lincoln-61900-aus-bom'",54,135.8701,-34.7159,0.94,2.83,2112.68,2148.38,2077.58
"'port_macquarie-207420-aus-bom'",30,152.9109833,-31.42679171,0.94,2.39,312261.92,316729,307857.84
"'port_pirie-61800-aus-bom'",88,138.0117,-33.1776,0.94,3.95,194.11,197.84,190.45
"port_stephens_decomm-209450-aus-csiro",27,152.18224,-32.714881,0.94,2.39,10277159.86,10385807.56,10169648.74
"'portland_victoria-129a-aus-uhslc'",40,141.613,-38.343,0.94,2.11,771280.35,779512.7,763134.94
"'portland-61410-aus-bom'",40,141.6197,-38.3514,0.94,2.11,771280.35,779512.7,763134.94
"'queenscliff-60732-aus-bom'",27,144.6626,-38.2728,0.94,2.03,371531.46,376362.34,366762.58
"'rosslyn_bay-330a-aus-uhslc'",28,150.79,-23.162,0.94,3.99,8580.82,8747.68,8417.15
"'rosslyn_bay-59670-aus-bom'",28,150.7917,-23.1667,0.94,3.99,8580.82,8747.68,8417.15
"'shute_harbour-59410-aus-bom'",28,148.7833,-20.2833,0.94,3.73,23743.87,24195.7,23300.49
"'south_trees-h052026a-aus-bom'",25,151.3,-23.85,0.94,3.68,67714.55,68830.07,66617.1
"'spring_bay-335a-aus-uhslc'",35,147.932,-42.547,0.94,2.09,1091024.36,1102813.3,1079361.44
"'spring_bay-61170-aus-bom'",35,147.9283,-42.5486,0.94,2.09,1091024.36,1102813.3,1079361.44
"'sydney_port_jackson-213470-aus-bom'",31,151.2585,-33.8254,0.94,2.39,5276121.52,5331649.67,5221171.68
"'thevenard-128a-aus-uhslc'",54,133.64,-32.15,0.94,3.13,3259.56,3311.82,3208.13
"'thevenard-62000-aus-bom'",54,133.6413,-32.1489,0.94,3.13,3259.56,3311.82,3208.13
"'thursday_island-58170-aus-bom'",21,142.2216,-10.5863,0.94,3.21,12231.08,12483.63,11983.64
"'townsville-334a-aus-uhslc'",63,146.833,-19.25,0.94,3.52,3671.91,3724.33,3620.22
"'townsville-59250-aus-bom'",63,146.8333,-19.25,0.94,3.52,3671.91,3724.33,3620.22
"'turtle_head-58180-aus-bom'",25,142.2133,-10.5212,0.94,3.64,196.1,202.52,189.89
"tweed_heads_decomm-201431-aus-csiro",22,153.549642,-28.16945,0.94,2.32,42753621.03,43270078.08,42243328.25
"'urangan-59850-aus-bom'",30,152.9083,-25.2983,0.94,3.41,185111.62,187470.94,182781.98
"'victor_harbor-61490-aus-bom'",51,138.6354,-35.5625,0.94,2.65,3982.6,4046.55,3919.65
"'wallaroo-61780-aus-bom'",36,137.6152,-33.926,0.94,3.22,332.74,342.13,323.61
"'weipa_humbug_point-63620-aus-bom'",42,141.8633,-12.67,0.94,3.29,227.4,233.52,221.44
"'west_channel_pile-60739-aus-bom'",28,144.7552,-38.1944,0.94,2.07,191715.37,194416.45,189051.82
"'western_port_stony_point-60710-aus-bom'",37,145.2228,-38.3739,0.94,3.09,16571.95,16837.82,16310.27
"'whyalla-61840-aus-bom'",29,137.5904,-33.0128,0.94,3.82,165.06,171.13,159.19
"'wyndham-165a-aus-uhslc'",44,128.102,-15.453,0.94,5.02,6678578.37,6739665.25,6618045.18
"'wyndham-63090-aus-bom'",44,128.101,-15.4533,0.94,5.02,6678578.37,6739665.25,6618045.18
"'yamba-60130-aus-bom'",25,153.3621,-29.429,0.94,2.26,189891096.69,191828616.52,187973146.32
