"state","lga","longitude","latitude","SLR","SWL_AEPPC","MTWL_AEPPC","SWL_MFSLR_50","SWL_MFSLR_10","SWL_MFSLR_90","MTWL_MFSLR_50","MTWL_MFSLR_10","MTWL_MFSLR_90"
"WANorth","Carnarvon",113.636138916016,-24.8981914520264,0.94,2.38,3.09,28566.9,7061.86,195013.42,607.23,239.84,2246.32
"TAS","George Town",146.792098999023,-41.052360534668,0.94,2.99,4.25,331789.86,63275.41,3120660.51,365.4,170.62,1019.96
"WANorth","Broome",122.209922790527,-17.9969673156738,0.94,6.33,6.53,4244.54,1432.07,18433.46,2045.93,764.95,7705.17
"QLDNorth","Cairns",145.847991943359,-16.8677730560303,0.94,2.92,3.32,1257902.85,189755.13,16746213.17,30321.31,7347.05,214083.63
"QLDNorth","Aurukun",141.797592163086,-12.6793203353882,0.94,3.1,4.06,1365.04,498.77,5514.71,88.03,47.27,208.25
"QLDNorth","Gladstone",151.407104492188,-23.962682723999,0.94,3.62,3.95,601555.22,102981.39,6645537.39,17447.11,4757.86,102475.83
"NSW","Kempsey",153.09098815918,-30.9209632873535,0.94,2.32,3.14,9260007.23,1204504.1,142722301.95,661.38,273.26,2227.85
"VIC","East Gippsland",147.9462890625,-37.9042129516602,0.94,1.93,2.64,5244578.41,626746.9,98081489.35,1848.02,662.91,7565.29
"QLDNorth","Gladstone",151.320953369141,-23.7948703765869,0.94,3.63,3.75,460074.93,80099.57,5013889.41,77991.9,17211.56,615014.38
"VIC","Bass Coast",145.121734619141,-38.5073280334473,0.94,3.01,3.89,140796.51,28542.21,1250440.24,1202.77,455.73,4575.87
"NSW","Bega Valley",149.936981201172,-37.097900390625,0.94,2.41,4.4,317993.42,64268.49,2699544.82,35.69,21.51,72.34
"NT","East Arnhem",136.425445556641,-13.8104448318481,0.94,2.72,3.24,3506.48,1129.66,16817.94,231.89,106.05,695.08
"SA","Grant",140.672210693359,-38.0639533996582,0.94,2.06,3.61,12292733.3,1421487.38,230749629.83,249.35,118.83,686.85
"NSW","Northern Beaches",151.305068969727,-33.8254356384277,0.94,2.44,3.78,570137.11,108619.55,5203909.39,132.26,69.82,314.16
"WANorth","Karratha",116.761528015137,-20.5944957733154,0.94,4.77,5.17,25100.43,6293.05,168366.39,489.58,195.48,1805.38
"SA","Copper Coast",137.588287353516,-33.9396820068359,0.94,3.08,3.22,1203.2,467.15,4372.3,636.2,271.31,2025.41
"TAS","Devonport",146.352432250977,-41.1579093933105,0.94,3.02,3.46,376456.12,67742.16,3909628.77,10460.98,2980.54,58596.58
"NSW","Randwick",151.252304077148,-33.9962577819824,0.94,2.43,4.07,494506.89,96514.53,4358212.4,82.61,46.33,180.88
"QLDNorth","Mackay",149.297515869141,-21.2697410583496,0.94,5.02,5.38,3466.8,1210.62,14317.02,571.06,242.83,1840.85
"QLDNorth","Cassowary Coast",146.139678955078,-17.6090087890625,0.94,2.93,3.41,245348.72,47213.09,2313818.86,2440.19,849.94,10357.01
"TAS","Glamorgan-Spring Bay",148.067794799805,-42.5660400390625,0.94,2.04,2.41,15245437.29,1649872.44,319131602.84,253252.44,46766.02,2574142.81
"QLDNorth","Cassowary Coast",146.334701538086,-18.4832286834717,0.94,3.35,3.68,20707.17,5453.31,128317.26,1653.22,601.81,6634.06
"WANorth","Ashburton",115.163749694824,-21.6142768859863,0.94,2.77,3.25,31402.02,7136.86,250244.97,426.4,174.33,1517.48
"WANorth","Karratha",117.169364929199,-20.5933799743652,0.94,4.82,5.79,7549.33,2120.81,44508.51,44.44,25.13,100.36
"QLDSouth","Sunshine Coast",153.139892578125,-26.6974658966064,0.94,2.41,3.22,242216284.08,18524397.89,8052628278.19,1841.05,657.13,7610.15
"QLDNorth","Whitsunday",148.842590332031,-20.2819118499756,0.94,3.75,4.58,13202.66,3724.72,74155.69,104.95,56.38,245
"QLDNorth","Torres",142.155624389648,-10.5569248199463,0.94,3.31,3.77,8629.42,2630.54,43175.57,604.79,261.88,1878.23
"QLDSouth","Fraser Coast",152.941467285156,-25.2762908935547,0.94,3.34,3.77,3841643.47,543279.85,53632678.83,6812.93,1914.18,40488.62
"SA","Unincorporated SA",137.602798461914,-33.023551940918,0.94,3.7,4.11,400.69,185.48,1129.95,351.39,164.07,983.28
"WANorth","Karratha",116.678909301758,-20.5885372161865,0.94,2.8,3.49,18800.33,4839.55,122447.41,106.38,52.94,287.93
"QLDNorth","Torres",142.315673828125,-10.5067167282104,0.94,3.22,3.92,32855.31,8379.94,209622.88,15181.22,3809.19,105619.6
"QLDNorth","Douglas",145.468811035156,-16.4769401550293,0.94,2.92,3.14,901669.57,143232.15,11145594.4,107757.58,22333.56,935049.31
"NSW","Clarence Valley",153.367126464844,-29.4367237091064,0.94,2.32,2.97,3533570.65,545840.84,42315927.97,2014.7,701.27,8679.65
"QLDNorth","Torres Strait Island",142.210647583008,-10.522177696228,0.94,3.28,3.88,11784.94,3402.74,63879.56,392.9,180.64,1123.08
"VIC","Greater Geelong",144.724807739258,-38.1704139709473,0.94,2.04,2.36,660885.42,120258.14,6493668.27,150631.86,28626.62,1504847.63
"VIC","Mornington Peninsula",144.899749755859,-38.3481216430664,0.94,2.1,2.59,122131.65,28011.65,873190.89,6664.89,2005.66,34750.66
"SA","Onkaparinga",138.470275878906,-35.0958251953125,0.94,3.34,3.92,14079.71,3944.65,79770.31,912.43,371.28,3094.9
"QLDNorth","Livingstone",150.760681152344,-23.1353740692139,0.94,3.94,5.04,25780.81,6739.48,159644.18,212.42,102.53,577.71
"VIC","Surf Coast",144.035140991211,-38.4956665039062,0.94,2.64,2.94,192380.71,37652.54,1786575.32,42336.77,9760.83,320783.18
"SA","Yorke Peninsula",137.767929077148,-35.0375442504883,0.94,3,3.91,72301.04,15977.44,571612.67,843.5,351.79,2748.21
"QLDNorth","Whitsunday",148.079605102539,-19.8762283325195,0.94,3.23,4.02,46694.91,11061.74,333876.97,258.28,120.52,738.56
"WANorth","Exmouth",114.142883300781,-21.9546566009521,0.94,2.76,3.64,42715.13,10062.53,310515.57,94.39,50.25,225.84
"NSW","Shoalhaven",150.768478393555,-35.0744934082031,0.94,2.43,3.41,162585.85,36926.92,1164279.42,220.86,112.35,544.22
"NSW","Coffs Harbour",153.156051635742,-30.3061962127686,0.94,2.46,3.11,27882417.68,3121644.22,527882494.24,2431.25,882.58,9560.75
"VIC","Moyne",142.245132446289,-38.4012489318848,0.94,2.06,2.37,8844443.88,1126310.55,142026133.9,685982.09,103056.4,9617393.79
"SA","Onkaparinga",138.458389282227,-35.1697807312012,0.94,3.33,4.06,16495.43,4500.87,97144.67,810.82,333,2724.43
"WANorth","Ashburton",115.466323852539,-20.6898097991943,0.94,2.85,3.9,5927.35,1685.41,34799.49,47.88,27.61,103.33
"QLDNorth","Isaac",149.473999023438,-21.7463283538818,0.94,5,6.16,4888.99,1569.88,23051.35,58.56,33.62,125.55
"QLDNorth","Cook",145.285095214844,-15.4928417205811,0.94,2.85,3.22,1427548.43,217219.12,18543252.51,115061.95,23458.88,1025172.45
"VIC","Greater Geelong",144.635314941406,-38.1060447692871,0.94,2.06,2.42,1656550.54,260650.46,20045627.96,173833.91,32335.97,1790376.32
"WANorth","Ashburton",115.375946044922,-20.6875629425049,0.94,2.67,3.8,817853.77,133589.04,9660721.78,138.73,67.05,388.95
"TAS","West Coast",145.027053833008,-41.8157424926758,0.94,2.88,4.04,1130940730.75,67562948.42,53771713273.06,2113.3,755.34,8629.98
"WASouth","Dundas",128.882766723633,-31.7294902801514,0.94,3,4.21,44172.36,11062.11,286106.69,287.63,137.41,781.48
"SA","Kingston (SA)",139.666198730469,-36.9562568664551,0.94,2.6,3.54,8617.97,2754.48,39576.23,724.36,309.06,2285.32
"SA","Kangaroo Island",137.180358886719,-36.0086135864258,0.94,2.99,3.6,92694.45,21738.27,646961.71,16559.57,4458.41,99963.56
"TAS","Circular Head",145.312255859375,-40.7651710510254,0.94,2.98,3.32,1206757.67,181698.07,16167846.97,58445.45,12493.53,499890.73
"SA","Elliston",134.854675292969,-33.6464500427246,0.94,2.8,4.7,2850.67,982.78,12204.77,91.53,49.44,213.53
"WANorth","Shark Bay",113.513900756836,-25.9233150482178,0.94,2.47,3.24,4459.9,1368.5,23073.62,182.64,89.13,491.68
"VIC","Greater Geelong",144.474060058594,-38.2902946472168,0.94,2.35,2.84,173602.81,35087.56,1528984.94,8606.85,2418.3,50214.98
"QLDSouth","Noosa",153.108322143555,-26.3750782012939,0.94,2.42,3.26,96826510.88,8354950.79,2732757573.53,1819.5,659.81,7305.4
"SA","Unincorporated SA",132.431213378906,-32.0147438049316,0.94,3.02,4.08,24666.46,6107.84,169622.32,336.16,153.98,977.34
"SA","Unincorporated SA",136.499649047852,-35.1658554077148,0.94,2.69,3.91,23150.76,6481.23,127378.48,742.98,315.78,2356.93
"WANorth","Derby-West Kimberley",123.719276428223,-16.1033020019531,0.94,6.32,6.96,4540.38,1520.98,19894.21,163.24,78.69,453.88
"WANorth","Ashburton",115.097961425781,-21.6335697174072,0.94,2.77,3.71,35843.22,8055.3,288920.53,74.11,39.49,180.35
"SA","Wattle Range",139.998825073242,-37.4942817687988,0.94,2.12,3.69,442032.04,88456.86,3749996.52,298.43,145.03,784.29
"QLDNorth","Torres",142.626602172852,-10.716986656189,0.94,3.24,4.07,24318.71,6495.52,145283.11,7870.21,2200.97,46658.36
"TAS","Huon Valley",147.098419189453,-43.2927169799805,0.94,2.19,2.32,676024.71,111658.99,7921189.41,217743.14,42703.64,1998024.28
"QLDNorth","Torres",142.322967529297,-10.5164833068848,0.94,3.18,3.93,116588.6,24498.91,980631.1,31229,7360.1,231998.86
"SA","Kangaroo Island",136.535095214844,-35.8576393127441,0.94,2.7,3.89,18887.58,5340.98,103285.66,484.64,219.63,1404.15
"SA","Wattle Range",139.879470825195,-37.3767509460449,0.94,2.19,2.77,46434.68,11957.44,285155.87,7976.59,2435.31,39995.61
"SA","Unincorporated SA",136.156509399414,-34.9915504455566,0.94,2.67,3.03,41831.45,10715.76,260897.18,4794.71,1609.74,20854.78
"VIC","Unincorporated Vic",146.515869140625,-38.9114189147949,0.94,2.91,3.13,8129970.27,928659.62,160557815.32,238046.11,48994.09,1988923.31
"QLDSouth","Fraser Coast",153.356964111328,-24.9777183532715,0.94,3.31,3.93,22901800.23,2345078.19,517236903.54,9037.32,2655.42,48260.37
"WASouth","Rockingham",115.701889038086,-32.3069496154785,0.94,2.12,3.34,90949.43,20638.33,674518.67,404.9,177.73,1259.23
"WASouth","Nedlands",115.749351501465,-31.9685497283936,0.94,2.14,3.53,44569.84,11638.51,267587.21,101.19,55.01,231.63
"WANorth","Exmouth",114.09871673584,-22.0990867614746,0.94,2.78,3.46,25256.29,6331.98,169344.83,138.44,69.34,361.88
"WANorth","Ashburton",115.477195739746,-20.836986541748,0.94,2.84,3.93,7866.37,2155.45,48544.5,42.93,24.78,93.32
"SA","Kangaroo Island",137.937957763672,-35.7128486633301,0.94,2.51,3.43,77626.92,18416.77,536139.35,1006.92,413.25,3341.91
"SA","Cleve",136.576965332031,-33.9472122192383,0.94,2.9,3.58,26923.87,6970.38,169262.09,1946.62,698.84,7928.14
"SA","Lower Eyre Peninsula",136.023025512695,-34.8660087585449,0.94,2.65,2.95,68211.17,16727.61,447238.91,16742.84,4854.74,88129.92
"SA","Whyalla",137.786407470703,-32.9926872253418,0.94,3.69,4.1,426.37,196.21,1210.67,359.24,165.52,1028.62
"SA","Yorke Peninsula",137.354400634766,-34.9310340881348,0.94,3.16,3.69,2739.1,968.57,11218.19,347.54,161.54,981.34
"QLDNorth","Mackay",149.895462036133,-21.0195617675781,0.94,4.93,5.87,20645.44,5678.33,118098.14,149.92,75.77,383.03
"VIC","East Gippsland",147.987808227539,-37.8907623291016,0.94,1.93,2.62,4739909.27,572933.27,87374400.93,1935.63,696.15,7859.74
NA,"Whitsunday",149.818756103516,-20.0906581878662,0.94,3.63,4.87,495379.66,88508.49,5120943.76,73.85,41.85,159.74
"NSW","Ballina",153.61018371582,-28.8397369384766,0.94,2.38,3.1,30228982.86,3441093.79,552877876.58,5614.54,1725.09,28486.73
"NT","Unincorporated NT",130.514770507812,-12.6257009506226,0.94,5.02,5.12,83797.67,19156.64,616246.62,22081.48,6055.51,126467.73
"SA","Yankalilla",138.086761474609,-35.6061515808105,0.94,2.55,3.53,26983.06,7337.9,155036.16,626.9,266.41,2010.71
"NSW","Port Stephens",152.201217651367,-32.7411689758301,0.94,2.44,3.61,885864.14,157983.68,8873611.55,150.42,80.3,347.51
"QLDNorth","Cook",144.883728027344,-14.5548992156982,0.94,2.85,3.32,3889475.24,522789.17,59554138.41,34046.66,8172.88,242681.08
"QLDNorth","Gladstone",151.92448425293,-23.306095123291,0.94,3.58,4.61,4408730.64,591428.93,67206341.97,451.58,192.28,1476.67
"VIC","Bass Coast",145.359298706055,-38.569507598877,0.94,2.99,4.62,200944.24,38682.36,1919197.52,196.67,96.51,521.21
"WASouth","Dundas",126.06566619873,-32.2820434570312,0.94,2.22,3.37,92163.53,20978.44,679137.43,273.28,129.2,759.42
"VIC","Mornington Peninsula",144.762985229492,-38.345573425293,0.94,2.07,2.28,102611.71,24457.73,691791.44,62918.72,14657.29,455108.97
"QLDNorth","Cook",143.415405273438,-12.5892887115479,0.94,2.76,3.38,14505981.84,1637047.05,281805209.56,399549.81,69179.68,4442227.23
"QLDNorth","Gladstone",151.908676147461,-23.4388313293457,0.94,3.58,4.3,4416860.99,588243.61,68226240.23,1219.56,433.75,5240.72
"VIC","Mornington Peninsula",145.036819458008,-38.4872627258301,0.94,2.99,4.28,285687.63,53225.29,2832650.4,344.18,158.67,987.18
"VIC","Kingston (Vic.)",145.111022949219,-38.0797386169434,0.94,2.07,2.7,525869.38,91614,5673600.07,3841.79,1244.54,18113.64
"WANorth","Wyndham-East Kimberley",124.291732788086,-15.322434425354,0.94,6.3,6.98,6397.49,2000.72,31124.48,399.37,174.91,1248.52
"VIC","Bass Coast",145.368392944336,-38.5389366149902,0.94,3,3.95,171945.56,33862.5,1590397.52,879.59,350.62,3107.78
"VIC","Wyndham",144.678146362305,-37.9899787902832,0.94,2.06,2.49,2528022.58,364557.61,34950541.52,51069.72,10854.8,446366.89
"VIC","Surf Coast",144.363662719727,-38.3202171325684,0.94,2.11,2.35,218013.45,42830.29,1993983.46,119129.61,23791.54,1101144.8
"SA","Elliston",134.446472167969,-33.7753486633301,0.94,2.72,3.98,11385.88,3353.13,59640.49,183.64,91.82,472.13
"QLDNorth","Lockhart River",143.524948120117,-13.1872329711914,0.94,2.76,3.9,13452541.62,1515169.14,263590597.54,4222.06,1322.23,21087.71
"VIC","Mornington Peninsula",145.015808105469,-38.2528228759766,0.94,2.08,2.65,222660.89,45907.4,1861879.35,5241.14,1625.71,26246.22
"QLDNorth","Cook",145.479095458984,-14.6609563827515,0.94,2.87,3.74,1844942.53,267548.24,25766487.97,3617.2,1180.58,16886.54
"WASouth","Dandaragan",115.017585754395,-30.3131942749023,0.94,2.11,3.88,167725.51,35878.77,1334398.76,127.88,66.6,312.21
"QLDNorth","Livingstone",150.680480957031,-21.9535064697266,0.94,3.89,4.46,90863.3,20143.97,703360.05,937.94,360.95,3527.36
"QLDNorth","Cook",143.597961425781,-13.4578561782837,0.94,2.77,3.51,6592986.39,794319.1,119495897.37,17030.13,4230.41,119728.46
"QLDNorth","Gladstone",151.36018371582,-23.8441028594971,0.94,3.62,3.74,514390.25,88859.29,5645815.91,96097.8,20557.12,791976.84
"SA","Franklin Harbour",136.89794921875,-33.7826766967773,0.94,2.96,3.77,7443.67,2296.39,36776.12,525.28,224.51,1686.7
"WANorth","Broome",122.920036315918,-16.39599609375,0.94,6.25,8.15,20017.48,5351.93,120872.54,16.56,11.22,28.38
"QLDNorth","Palm Island",146.692947387695,-18.7623119354248,0.94,3.31,4.3,65561.56,15429.46,464214.96,284.62,130.21,839.18
"VIC","Greater Geelong",144.608428955078,-38.1155853271484,0.94,2.06,2.45,1797546.31,278689.77,22233278.47,112181.08,21545.48,1123093.44
"NT","Roper Gulf",136.516967773438,-15.5269403457642,0.94,2.8,3.22,1147.41,426.46,4544.92,197.23,93.6,557.05
"VIC","Mornington Peninsula",144.682495117188,-38.3029098510742,0.94,2.03,2.31,432948.29,88812.03,3520285.72,166607.81,33263.7,1505262.95
"VIC","Mornington Peninsula",144.72526550293,-38.3128089904785,0.94,2.06,2.27,149129.19,34657.36,1030366.91,56071.78,13687.72,374987.92
"VIC","Bayside (Vic.)",145.012969970703,-37.9861907958984,0.94,2.05,2.59,1095863.85,170923.72,13834738.27,17219.31,4300.49,119684.63
"VIC","Port Phillip",144.961761474609,-37.8651657104492,0.94,2.04,2.52,1382483.49,205015.91,18881759.52,14265.16,3662.06,95373.12
"NT","Roper Gulf",135.730651855469,-14.306037902832,0.94,2.9,3.62,440.53,181.62,1537.5,78.03,40.78,196.59
"QLDNorth","Torres",142.951507568359,-9.85594081878662,0.94,3.12,3.61,812281.29,135588.95,9221617.7,232388.09,45730.78,2110217.44
"SA","Port Augusta",137.856109619141,-32.7116355895996,0.94,3.72,3.95,340.99,162.82,917.91,375.46,173.44,1066.94
"WANorth","Ashburton",115.418029785156,-20.6629943847656,0.94,2.7,4.2,263609.43,49310.22,2608192.34,47.12,26.43,107.62
"NT","East Arnhem",135.162536621094,-12.2201509475708,0.94,3.23,3.71,13631.9,3679.75,83013.17,417.37,175.08,1413.76
"TAS","Circular Head",144.763442993164,-40.4397125244141,0.94,2.93,3.98,13990264.43,1513114.41,294913207.68,9358.3,2757.92,49581.65
"TAS","King Island",144.104827880859,-40.0475730895996,0.94,2.52,3.2,80230103.09,6350522.26,2700916883.59,19083.98,5038.13,118373.9
"QLDNorth","Cook",145.447540283203,-15.7513809204102,0.94,2.85,3.43,1194888.21,182992.28,15518073.52,23885.5,6109.16,154832.81
NA,"Mackay",150.928894042969,-20.4258937835693,0.94,4.62,6.07,3712408.6,505527.71,55659668.94,77.33,42.26,178.55
"VIC","Bass Coast",145.272766113281,-38.5111198425293,0.94,2.99,3.56,209098.72,39924.28,2022457.26,5895.1,1771.09,31106.41
"QLDNorth","Pormpuraaw",141.524032592773,-14.5044069290161,0.94,3.09,4.52,1374.2,503.71,5515.39,35.04,21.97,66.02
"WANorth","Broome",121.965843200684,-18.4140720367432,0.94,6.34,7.19,3432.86,1185.94,14466.65,118.44,60.74,299.39
"VIC","Wyndham",144.801208496094,-37.9131851196289,0.94,2.05,2.5,1244907.09,198369.63,14982854.14,18563.06,4612.57,129543.55
"WASouth","Manjimup",115.999702453613,-34.846134185791,0.94,2.14,3.2,973213.06,158658,11407917.2,885.72,367.23,2908.21
NA,"Whitsunday",149.715850830078,-20.0136013031006,0.94,3.63,4.51,474679.95,85060.06,4893722.49,208.46,100.23,571.83
"QLDNorth","Whitsunday",148.560501098633,-19.9888191223145,0.94,3.24,4.34,34340.09,8585.35,226685.79,70.94,39.16,161.68
"SA","Yankalilla",138.237152099609,-35.4988975524902,0.94,2.53,3.6,37862.27,9187.28,262524.85,306.7,141.29,887.61
"VIC","Mornington Peninsula",144.851089477539,-38.3629608154297,0.94,2.11,2.45,95156.37,22683.3,644075.45,21401.42,5521.26,137535.79
"WANorth","Exmouth",114.142738342285,-21.7975425720215,0.94,2.71,4.72,190357.25,38793.86,1641455.44,14.93,10.06,26.09
"WANorth","Wyndham-East Kimberley",128.772811889648,-14.8344984054565,0.94,5.07,5.9,576104.05,103774.63,5812481.16,334.63,151.16,999.04
"WASouth","Manjimup",116.738777160645,-35.0417938232422,0.94,2.12,2.5,300415.24,57688.18,2807487.55,25181.01,6892.14,143592.26
"QLDNorth","Mornington",139.676879882812,-16.4017772674561,0.94,4.18,5.38,227.8,111.3,602.73,22.61,14.96,39.66
"QLDNorth","Torres",142.168746948242,-10.2303152084351,0.94,3.21,3.85,61896.05,13953.44,476423.59,525.15,233.26,1570.37
"WANorth","Karratha",116.95361328125,-20.6833477020264,0.94,4.94,6.14,1414.49,495.44,6188.85,22.06,13.91,42.56
"QLDNorth","Cairns",145.972595214844,-16.7534255981445,0.94,2.92,3.5,1566891.92,227368.58,22101032,7432.91,2218.12,39073.68
"WASouth","Rockingham",115.689399719238,-32.2365188598633,0.94,2.16,2.54,25934.84,7156.15,145502.03,1853.29,704.5,6813.36
"QLDNorth","Burdekin",147.409255981445,-19.3074054718018,0.94,3.28,3.82,82839.91,18496.57,636651.74,1195.6,460.04,4420.25
"NT","East Arnhem",135.678955078125,-11.9292297363281,0.94,3.21,3.47,20806.29,5494.08,128248.45,1751.13,627.11,7218.75
"QLDNorth","Northern Peninsula Area",142.102737426758,-10.9672031402588,0.94,3.31,3.62,2510.54,864.32,10870.59,470.01,204.67,1468.39
"WASouth","Augusta Margaret River",115.021179199219,-34.2565498352051,0.94,2.24,4.3,33571.37,8079.69,238358.9,50.11,29.97,100.56
"QLDNorth","Torres",142.871856689453,-10.0437240600586,0.94,3.16,3.64,242655.4,48044.82,2172843.07,366122.92,65696.28,3829576.26
"WANorth","East Pilbara",119.774200439453,-19.9569301605225,0.94,4.88,5.25,3173.25,1086.07,13673.32,304.22,136.76,923.07
"WANorth","Broome",122.248458862305,-17.1136341094971,0.94,6.22,6.77,36190.86,9120.94,234596.82,899.51,344.86,3418.31
"QLDNorth","Cassowary Coast",146.335098266602,-18.3602714538574,0.94,3.31,3.53,55790.68,13113.83,400011.82,5400.68,1716.31,25788.9
"SA","Whyalla",137.440902709961,-33.2315673828125,0.94,3.67,3.98,526.26,234.2,1567.98,528.8,232.01,1616.59
"SA","Yorke Peninsula",137.768692016602,-35.0113372802734,0.94,3,3.66,72213.22,15940.09,572172.79,1136.78,463.35,3792.57
"WANorth","Broome",123.314888000488,-17.0903549194336,0.94,6.24,6.67,22445.53,6067.41,131841.57,569.92,226.4,2095.56
"QLDNorth","Torres",142.684844970703,-10.917688369751,0.94,3.1,3.43,2480954.64,357658.79,34360511.4,217857.63,43297.91,1950545.71
"QLDNorth","Mornington",139.580749511719,-17.1097755432129,0.94,4.29,5.48,119.62,62.55,291.17,15.88,11.01,26.14
"WANorth","Broome",123.159187316895,-16.3905277252197,0.94,6.21,7.02,52295.92,12659.29,356655.27,125.39,63.18,326.48
